37183,14.740,838.82288,TG O-50:0|TG O-17:0_16:0_17:0,[M+NH4]+,null,0.54,True,15.650,838.82220,C53H104O5,EtherTG,SWFPLTLCLBBCSW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCC)COCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37183,0,0.00,1.00,0.57,0.57,0.78,4.00,2.00,2.36,109.00,20240423_Mcap_pos_33,838.82263:706414 839.82730:382142 840.83197:102732,64.17899:3541 71.04220:10657 71.04652:9398 71.08600:4433 79.89961:3103 86.10713:3304 92.93224:3894 96.09983:3651 115.10181:3847 130.34689:3989 134.90739:3533 184.07339:10481 222.54045:3676 347.84372:3937 383.36627:8138 537.52307:50117 551.50757:18985 565.55487:268021 579.53278:14043 778.48358:4671 821.79437:9236 838.66162:19147 838.81207:9431,1123448,3053348,1470808,2189002,1265701,2848027,0,0,3066147,1640765,0,0,0,1266780,2869982,847851,2019365,0,2229385,1696728,2081339,0,1313020,1817510,1507763,1267935,4004913,1419535,1479521,350314,2506406,2012611,3991968,1667134,2503182,2384081,3498313,0,3542548,2703269,2062817,1498650,2284487,2418473,2418012,2360686,3474842,1390577,2869056,3483638,3788440,2067515,3944854,443636,2262892,1614807,1501596,1336612,3849195,2861414,2222293,1694496,2196900,2023978,2108192,2359832,2129993,2403366,2256819,2151904,1769002.45661938,2382084.49108094,2382583.60252375,1675132.41481438,38923.8222600001,2581708.71011344,2541944.41415032,2103107.1193525,2325015.56696532,2461799.46700532,2204869.19806821,423543.66782673,852222.163770832,1050035.4400132,782249.461971261,116771.46678,630756.014110617,848217.192478091,870769.733366327,1288884.99297621,997124.059258575,139399.209038391
37208,10.690,839.61670,TG O-51:9|TG O-21:1_15:4_15:4,[M+Na]+,null,0.24,True,13.910,839.65240,C54H88O5,EtherTG,BCFZPQJVSFUVCT-UHFFFAOYSA-N,O=C(OCC(OC(=O)CC=CCC=CCC=CCC=CCC)COCCCCCCCCCCC=CCCCCCCCCC)CC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37208,0,0.00,0.91,0.40,0.36,0.37,2.00,2.00,2.06,9.68,20240423_Mcap_pos_60,839.61670:511390 840.62137:321442 841.62603:104191,58.60762:3896 64.49482:3881 65.62026:3440 66.29124:3481 97.44754:14325 108.36390:3594 115.06940:3408 130.56160:3506 184.07306:16776 228.39839:5424 257.11426:9903 327.14142:3673 605.48950:442719 809.35126:4706 839.61951:141615,1237683,1152422,1308264,162134,648864,1315202,0,0,370942,158635,0,0,0,775451,709242,879490,247540,0,2322176,1633368,1483256,0,784381,623688,757364,1273469,671819,914642,307967,113073,1545688,1279711,1153736,1399319,1907040,127891,2481526,0,1942885,1046581,2899221,1488251,573647,1282258,1022605,1995919,2493127,2147000,1972046,2757591,2461086,1569438,2177716,919530,2817741,1393815,3383944,532677,2171204,1447382,896835,630719,755163,1143018,1161460,1306864,1306893,1181284,1236679,1299338,1551793.42297192,1766196.74006768,1043493.87133734,1196740.74784854,12563.7128346089,953148.058071353,1017061.23220453,1589327.02528898,1234467.47626153,1716319.66554553,1233647.96606664,696572.040767214,1001585.77628864,949352.04312791,557032.933938732,37691.1385038267,935812.64899292,545418.086895375,581019.957088746,547499.269484103,1045331.63038133,72130.3360047009
37218,11.791,839.63916,SM 43:4;O3,[M+H]+,null,0.67,True,9.960,839.66370,C48H91N2O7P,SM,YHMWHVUAYBJRJT-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C(O)CCCC=CCCCC)CCCCCCCCCCCCCCC=CCC=CCC=CCCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37218,0,0.00,0.96,0.23,0.37,0.15,3.00,2.00,1.95,20.87,20240423_Mcap_pos_41,839.63849:589378 840.64316:415428 841.64782:0,184.07317:15998 277.17908:16243,801288,15690427,1764098,5836016,688145,9499434,0,0,1802041,689085,0,0,0,3187151,4544015,255881,505746,0,3770955,2344442,3367067,0,906876,1188237,748704,4396563,13348617,5028550,253147,188756,6588480,8236288,15698293,1795213,14838255,10028943,23994015,0,21407966,3682262,10032161,2538372,2010559,725355,3118276,7768953,12156135,3063523,14140333,29133987,24496132,2908757,11572952,432446,9047583,2304704,8661613,1327237,21843353,10635654,3952481,2059417,1566266,5332405,5219552,6273661,5551548,6154021,6345516,6137017,3542332.996126,10374891.2286029,9766941.10163817,3092618.03302351,20972.8764815583,5730493.39000405,6476202.65970796,6338539.61261858,6011270.94460504,10730451.5611081,5859102.65852395,3359029.16097209,8379408.27320831,10462938.3925857,3907420.56967678,62918.6294446749,4651320.24366865,6054754.84736812,4796785.39139622,6171436.25016285,12048942.9647924,474990.26575367
37220,12.928,839.65210,TG O-51:9|TG O-13:1_19:4_19:4,[M+Na]+,null,0.90,True,14.100,839.65240,C54H88O5,EtherTG,TYOUHFGHKJZZRR-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCC)COCCCCCCCCC=CCCC)CCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37220,0,0.00,1.00,0.85,0.72,0.74,2.00,2.00,2.44,35345.41,20240423_Mcap_pos_37,839.65143:994754 840.65610:512621 841.66076:169535,66.81051:3320 71.99680:5605 72.00018:5744 94.18378:3794 101.86246:4060 110.19068:3398 136.61043:3621 184.07318:6646 188.22420:3805 215.67551:4377 226.27104:3782 339.37939:3934 367.33365:3789 549.44366:5224 610.08875:3942 839.65118:361838,5270253,6101744,6356855,4442489,5782461,6323904,373981,0,4227339,4998564,0,55007,331240,5930827,7771759,4665512,4699328,69860,7521831,5757589,7688569,29593,6043631,6908103,6959945,7173689,7990413,6204562,6410766,4954712,5459680,7521551,9029125,6867488,8563302,6001625,6560467,143715,6351677,6817772,8348656,6839327,8244056,6480614,5055889,7364554,6290793,6744442,8031824,8475963,6874905,8460555,8876448,3908946,7474023,6587078,5928773,4551519,9546134,7945620,6637786,5283336,6518165,6291083,6716571,6399060,7327396,6786978,7253142,7308855,6990265.67692784,5992635.45127539,5520746.7627784,6258246.02835854,662011.915361945,5338981.63486887,7869673.95685574,6861079.47673132,7436345.77217558,7544062.90365687,6869012.120432,1225230.15054215,448666.32868395,1074110.40085517,1095759.21149273,1615698.44972702,747179.358211936,548790.114968685,1497591.98094661,1234485.97803108,1242184.72716197,435116.533370109
37241,5.275,840.56097,DGDG 27:0|DGDG 12:0_15:0,[M+NH4]+,null,0.87,True,8.010,840.56787,C42H78O15,DGDG,QXNBYSZCBZSXJK-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCC)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)CCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37241,0,0.00,1.00,0.04,0.28,0.07,5.00,2.00,1.88,117.85,20240423_Mcap_pos_35,840.56030:1422180 841.56497:711896 842.56964:208075,58.70846:3522 72.19403:6825 75.88685:3663 85.64732:3490 94.13404:4076 97.44659:4820 107.06155:3615 158.86157:3565 204.94113:4064 222.90004:3834 227.20029:17056 239.17992:4948 257.18832:6536 267.20993:4527 285.22018:7255 331.22623:30023 359.25684:23602 633.45361:7722 840.55865:263742,6604571,9731825,8766630,5078001,8061142,9760008,0,0,6554424,6650541,0,0,0,5122320,10899045,5653433,6901071,0,9030139,6284608,11626481,0,6740830,11027130,9627126,5210778,13218573,6110482,9905075,0,5205724,7167692,13527364,14960188,10231792,6606796,9437200,0,10981259,12810703,12721839,9611668,10497297,15098259,7317861,13949921,7884475,8464350,9578572,9781102,10236784,19277871,16683087,2972409,15115738,9729576,2771440,3541736,17577048,10421396,11101563,9631428,13737705,6908406,7320922,7715537,7457321,8317766,8788014,9311696,12238776.801216,7936084.76443484,7141555.51053718,8803483.25097747,0,6703303.52639098,11016718.8180856,9251572.72767964,10486460.8084467,12621389.2094408,7974237.44918923,4522866.46277862,2866351.09728981,2921015.90457947,3643671.35662619,0,899983.927140984,1268912.5037626,3966567.65241426,4251424.51811639,3362454.7853039,862746.261622072
37242,5.767,840.56171,PC O-42:10,[M+H]+,null,0.87,True,9.290,840.59021,C50H82NO7P,EtherPC,XCKJHMYCWZRGKW-UHFFFAOYSA-N,O=C(OC(COCCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37242,0,0.00,0.94,0.22,0.24,0.43,4.00,1.00,1.40,218.31,20240423_Mcap_pos_10,840.56049:2485925 841.56515:1294682 842.56982:331325,81.07021:7121 95.08572:10323 119.08534:10691 145.10088:11007 161.13231:16678 184.07300:40843 189.16396:7606 201.16318:8447 215.17906:6489 241.19499:9623 267.20975:10770 285.21991:12265,3786053,25964116,6760165,14434249,5428938,18336536,0,0,28729415,10504288,0,0,0,2968949,13478828,3050349,15595504,0,11072211,11935202,10925008,0,10045739,10242757,8810547,5616216,21016158,9321264,7557922,0,16478155,6631051,24364977,9509656,11761733,9387641,30564588,3721,45655767,14719236,9980693,5874717,14930229,9145522,17744542,16916265,34585799,4485316,16131889,10794828,32297620,11487576,33820001,2084341,17818101,9604702,4760682,6348402,18821464,9355909,6666272,15391984,10424930,9581707,10553616,10051729,10603115,11323586,11190824,12035697,8031735.74173523,17825517.9927123,20608801.0974175,5739163.71069516,413.425569581096,19571640.0178918,13487084.0016275,11259165.3521838,15615731.8827516,11881993.7761968,10762896.1746623,2808298.85430652,9381787.20747382,15218440.6845895,2872501.22034631,1240.27670874329,10080956.9743495,4246899.29147325,5888125.32984844,10990552.0909191,5319465.16180556,825409.944121854
37244,8.241,840.57330,PS 40:4,[M+H]+,null,0.11,True,8.660,840.57489,C46H82NO10P,PS,HOKYPGBUIVXWNM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCC=CCC=CCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37244,0,0.00,1.00,0.91,0.85,0.87,4.00,1.00,1.89,25.99,20240423_Mcap_pos_36,840.57330:478820 841.57797:216984 842.58264:66990,72.19128:6049 100.65472:3791 166.00092:4385 402.29980:3791 655.56439:235387 710.26166:4078 840.57623:47721,59235,4164565,1680754,701904,1112363,5191281,0,0,1168364,3247928,0,0,0,644007,1129486,7743263,603831,0,839244,6650955,3887949,0,352016,322312,216423,5126480,6296790,3153294,189588,10103262,1333602,2657582,13700349,3317387,4449374,6186007,11153657,0,3579645,2176037,13817257,763870,932410,647853,1059268,355473,2100979,930024,5710591,5484845,2747529,1000528,3985774,1856528,1881220,1493369,1230704,349406,10559993,3490457,1302281,913061,4963667,694102,2890714,1490495,1840344,1731578,437935,1819981,3529573.76798807,4884037.34011581,1855934.62919853,2427994.48773574,1122584.71640977,2516024.65414794,2818738.6526955,2265909.06194218,4163383.57776184,3973863.85630722,1557878.67149115,5151693.87269061,3798885.75896996,1457287.92775144,2818056.84262931,3367754.1492293,1975508.52516107,2411757.90666249,1891034.33947024,5066007.17055695,3889571.5108633,812407.030101839
37257,9.630,840.64465,PC 40:3,[M+H]+,null,0.41,True,11.440,840.64771,C48H90NO8P,PC,NFDDLXWJNNKMOD-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC=CCC=CCC=CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37257,0,0.00,1.00,0.73,0.77,0.67,6.00,1.00,1.75,17.63,20240423_Mcap_pos_33,840.64465:1016666 841.64932:611828 842.65399:173191,71.17963:14878 88.11221:4887 90.31606:3950 97.40376:3542 119.75072:3966 184.07295:402470 185.07664:11947 204.74956:3927 286.74045:4739 572.50574:19826 655.56696:16958 795.26056:5154 840.64508:327723,598989,17178290,1278365,14427787,1336281,7933964,0,0,24318790,5442316,0,0,0,1907951,15919739,2685906,13243280,0,11178273,3094445,11071454,0,2731019,9201580,6379773,1441453,26459390,1484684,7794580,495230,12412845,5589976,13587996,6625499,6852922,11544908,23060662,0,21096360,17401084,3470171,6181859,13693215,13217203,12405071,12734074,12358546,5329885,21248033,7757904,8986247,7197673,25179012,923755,22130915,8326059,1258667,5152001,9332854,11837665,4017371,7607319,4367915,8551080,9543947,9553207,5075596,10826560,9471439,10971416,3864678.00278093,10022224.5506292,10731726.4499695,6052481.74524661,55025.5698405843,13080412.6120581,13396081.994558,11512532.632683,10077853.4282753,9594337.87860088,9141892.15645736,2693090.6831234,8440341.40233794,7029682.9827132,5216842.85180515,165076.709521753,6138765.93271115,7410162.96795258,7459997.12615655,8634420.89941336,6368771.53306781,1979415.40210855
37258,9.759,840.64563,PC O-41:3,[M+H]+,null,0.16,True,13.060,840.68408,C49H94NO7P,EtherPC,QOJJUJGQXMAOOV-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCC=CCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCC=CCC=CCCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37258,0,0.00,1.00,0.73,0.67,0.75,4.00,1.00,1.77,9.17,20240423_Mcap_pos_39,840.68408:100345 841.68875:0 842.69342:14805,69.80825:3693 71.40099:14937 72.40768:3390 78.80262:3120 80.15129:3616 81.50533:3993 184.07301:358997 185.07634:5931 186.07755:4565 258.29504:3975 277.18173:5374 401.33749:3923 456.32697:5846 466.51364:3769 571.50848:8027 572.51038:29810 655.56989:16914 660.61688:8673 822.67639:5570 840.64539:260696,2476999,4266173,5019611,3364548,5158487,8307151,0,0,5668627,1449149,0,0,0,3780036,3760989,2685906,2748973,0,2574270,4921148,11071454,0,3734908,9201580,1579201,5629801,6048204,5732725,1629686,191281,2882069,6585538,535704,6625499,8782872,2829561,5722044,0,5110475,3860419,5083137,1365446,2893582,2700843,12405071,2930943,8895695,1268400,4309458,11937945,11563944,1712481,5508510,1139322,4489150,8326059,5261027,1327382,11424527,2925457,6782352,7607319,10332014,2095070,4920630,9553207,5489093,2551467,2635729,2550526,4616679.78171551,6014143.61399472,4974674.57429307,3086521.47939567,21253.440716128,5688361.97724531,5689383.79990754,3566658.47368915,5489427.18951445,6863128.01712278,4256531.58309329,2103237.10257338,1593652.38647462,3601681.72615877,1297285.76777735,63760.322148384,4228959.84248662,3663165.88795383,1845676.56880329,3145292.94264943,4936446.05877392,2681157.19665159
37264,10.174,840.69067,HexCer 43:2;O3|HexCer 19:2;O2/24:0;O,[M+H]+,null,0.87,True,12.650,840.69232,C49H93NO9,HexCer_HS,JKOYFUPALYOPPY-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCC=CCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37264,0,0.00,1.00,0.55,0.70,0.82,8.00,2.00,2.40,60.35,20240423_Mcap_pos_4,840.68860:3974986 841.69327:1855168 842.69793:730146,62.24091:3567 91.79176:3974 97.44733:10710 184.07283:78713 259.24142:27438 276.26770:38777 277.25055:7012 294.27744:6868 384.38269:18246 422.39847:4219 480.43948:20641 518.25519:3858 575.72986:4058 600.35400:3800 622.77356:4073 630.61328:4639 642.61633:100405 644.62744:7793 655.56360:12281 660.62689:150135 678.63611:16359 822.67816:176840 840.66486:70490,9241406,35238469,15456695,32189167,15734606,30954870,38610,24015,44529262,15188446,44229,0,20720,9705718,33676579,7492517,28484266,53836,25958087,18294943,28116481,52608,18356064,24853035,21688829,14053157,50939835,15486899,19835048,16446,33151910,25170948,50215808,18000696,31357633,23189998,44421622,155165,40120561,36142596,19164042,15857878,26445466,30532419,29370246,27090694,43679131,11859357,33319791,25258686,37254984,19842236,46124817,5399764,38785128,22404706,9632994,15625131,34439795,30267587,22578192,22700509,28497581,21970042,21514447,21633060,24008593,25234481,25566677,25901885,17380544.4440987,26873901.1028835,28193501.3423827,17598700.5374419,45069.7918320769,31518165.4195274,32037470.5062581,25513646.5772118,29334597.8817142,27112352.5593311,23689883.4089721,4617092.10110002,12512452.9625625,10581463.0021381,10282322.5259794,44977.7149567138,11493289.2937708,10140880.8483977,10782214.7011802,15100296.9231394,8659358.02013625,1950365.85221775
37265,12.299,840.70697,TG 46:2;O3|TG 12:0_16:0_18:2;O3,[M+NH4]+,null,0.10,True,12.910,840.69232,C49H90O9,OxTG,BHCDOWXNBUXSTP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCC(O)C=CC(O)C(O)CC=CCC)CCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37265,0,0.00,0.98,0.39,0.81,0.42,11.00,2.00,2.22,69.90,20240423_Mcap_pos_50,840.70697:6687814 841.71164:3749556 842.71631:1330802,71.08551:13333 95.08568:15551 109.10134:13755 123.11592:12857 145.10072:7030 161.13196:14793 175.14706:12852 201.16318:11654 211.20493:20013 257.21103:15289 311.23492:63828 495.43988:325397 549.48682:65885 567.43921:49967,4717137,9685793,11027696,5371122,17863581,9389748,0,0,30501592,21802873,0,0,0,9694767,14621373,9775634,7437972,0,26294156,6886835,10462822,0,8749371,17102574,10309707,5495615,26188569,5522177,7677693,412621,23705528,16954528,18669717,14806855,10728465,13539486,11518996,0,10958057,33269806,8609544,7157026,16172501,23372188,27985790,38666658,36611994,14440882,23913861,10387002,9282861,15000334,28294624,5184852,17047709,11203971,4133081,3456546,21940175,20389865,9393245,7015750,10163930,13406923,9806094,18466128,16654722,16752286,19351456,10295746,10592468.3990483,8105033.6952567,7004789.30101429,15922819.6154881,45846.7995257649,25691210.4473273,14747239.5442289,24047310.4178031,14919311.9107213,12395589.3025217,14961907.9834721,3931142.29421116,2617303.47668073,2773540.01844995,5621153.1576364,137540.398577295,7929626.75735063,6118001.28962119,11915920.2295686,8226896.54392764,5855888.5304749,3838233.65958285
37266,12.086,840.70703,TG 50:6|TG 14:0_18:3_18:3,[M+NH4]+,null,0.89,True,13.660,840.70758,C53H90O6,TG,BJNRRZFZTVYOOW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC)CCCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37266,0,0.00,1.00,0.46,0.67,0.77,4.00,2.00,2.36,206.22,20240423_Mcap_pos_42,840.70703:21262910 841.71170:12585831 842.71637:3970986,70.69955:41340 85.10136:32508 95.08567:35659 99.08028:34642 113.09576:29445 121.10134:32335 135.11665:34817 145.10063:29988 163.14771:93892 215.17870:35339 233.18982:36514 259.20508:211171 333.24057:65860 545.45557:677876 595.47101:187142,53120681,140023118,54880490,95154769,49538615,120713348,0,0,153225307,32939492,0,0,0,59830355,213065173,28317686,110943029,0,138281258,78691680,158215900,0,118864116,112008068,136301256,70193224,278050837,61406841,107595596,5485504,81743509,166403532,288702734,83575265,200104337,109054065,184010927,0,165330888,155887807,120415039,90472637,332328851,127837559,88217694,188249750,136539423,62300263,233680883,274139792,177592121,86040660,241237764,19233473,276342434,145120013,72079208,46811188,227783247,150440875,160153172,84286798,103581793,99221260,122998304,112674487,118758435,124090277,126263076,141646983,93030884.5647792,113300846.493768,109539805.986906,79710892.2591961,609500.414963581,100286581.84648,219677725.790901,150289450.469403,162687653.359417,179985916.432032,120807545.904757,41089761.2411237,43606819.1654085,53299760.7653144,48101767.5879488,1828501.24489074,42938979.7201187,73829169.530278,72119326.853127,84145926.4104212,88909719.7326018,13012391.0414535
37293,11.438,841.63007,TG O-51:8|TG O-21:0_15:4_15:4,[M+Na]+,null,0.87,True,13.990,841.66803,C54H90O5,EtherTG,VZVJRFIXILXDRA-UHFFFAOYSA-N,O=C(OCC(OC(=O)CC=CCC=CCC=CCC=CCC)COCCCCCCCCCCCCCCCCCCCCC)CC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37293,0,0.00,0.90,0.96,0.75,0.75,2.00,2.00,2.42,61.74,20240423_Mcap_pos_12,841.62964:920136 842.63431:587666 843.63897:182774,60.84358:3678 66.01756:4046 75.97575:3630 98.80011:4274 110.63529:4551 257.11386:17639 284.09631:4893 328.86456:4269 524.17004:4183 607.50574:49254 818.46936:4599 841.65894:1367396,3632520,7903421,3903592,5590616,4490766,7257922,0,0,11348120,3088609,0,0,0,4537479,7243224,2375220,5813150,0,7437142,4367514,5884525,0,6076046,4963208,4699766,3559474,8933428,3188110,6796953,0,8728923,6878220,10529332,5582983,7239608,9575741,9007790,0,8208375,7941216,5480785,5322908,9751790,9653487,8352539,9939566,9926195,4986220,10552459,9658649,9002255,5367581,9100027,1626133,9657948,5610677,4543253,3210824,9309439,8549788,7210195,4634988,6004937,5295383,6124494,6144120,6424588,6676172,6703295,7067403,5196276.08365689,6285814.68704283,5835554.99771978,5765493.33178765,0,8503354.44003301,7292056.51967849,7395789.30607798,6639794.29696686,7791805.68292838,6347921.99164253,1298619.91555963,2020515.87082756,2433800.91922303,2760542.25248219,0,2851676.01319011,1868188.37174374,3171478.46413908,2640358.19102793,1977315.74725207,571089.895891398
37294,11.152,841.63135,TG O-51:8|TG O-21:2_15:3_15:3,[M+Na]+,null,0.83,True,14.010,841.66803,C54H90O5,EtherTG,IOOQCLWQOFSWEH-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCC=CCC=CCC=CCC)COCCCCCCCCCCC=CCC=CCCCCCC)CCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37294,0,0.00,0.92,0.91,0.73,0.74,2.00,2.00,2.42,27.37,20240423_Mcap_pos_34,841.63367:190035 842.63833:136584 843.64300:49476,60.43676:3447 69.21542:3940 70.72099:20453 71.14960:3044 94.80784:4277 97.44756:7434 128.51505:4522 165.35886:3909 192.18816:3715 419.10529:3782 531.44287:5374 597.46350:14159 605.49554:10902 607.50165:8894 689.55664:4869 841.66589:1049919,2297591,2559871,2348572,1561967,2276972,2320076,0,0,1467801,1446380,0,0,0,1842102,4016067,2070793,1899078,0,5632061,2649105,3925893,0,3481760,2826910,3306233,3125108,4894141,2139840,2643252,70169,3401716,4358611,6188196,3108252,5109908,1930545,3873838,0,3459680,4846829,4546786,3323620,6136954,3944549,3079263,6327721,4588552,3655242,6837915,5141273,3644253,3347957,6601680,1974850,5097798,4055011,3354208,1612642,4710166,4278000,2585313,2014679,2914858,2807458,3019797,3162258,3519890,3253764,3433066,3619307,3039078.49073461,2795296.04696997,2386243.30163114,3011276.17285849,7796.60459022077,2652376.17702958,4564866.00067034,4996331.07812631,4379777.67239421,3971827.99315362,3259362.92753129,849220.846960261,691032.475881838,928524.415891121,1065922.89655811,23389.8137706623,1254687.76127027,1016914.67313622,1739342.93850505,1618933.72854566,1138685.88311885,288293.00455134
37302,11.361,841.66650,TG O-51:8|TG O-21:0_15:4_15:4,[M+Na]+,null,0.83,True,13.990,841.66803,C54H90O5,EtherTG,VZVJRFIXILXDRA-UHFFFAOYSA-N,O=C(OCC(OC(=O)CC=CCC=CCC=CCC=CCC)COCCCCCCCCCCCCCCCCCCCCC)CC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37302,0,0.00,1.00,0.96,0.75,0.75,2.00,2.00,2.47,25.90,20240423_Mcap_pos_12,841.66571:3175637 842.67038:2060329 843.67505:548757,60.84358:3678 66.01756:4046 75.97575:3630 98.80011:4274 110.63529:4551 257.11386:17639 284.09631:4893 328.86456:4269 524.17004:4183 607.50574:49254 818.46936:4599 841.65894:1367396,8188088,18369166,7195425,26243266,12079836,26163021,0,0,16807061,16295437,0,0,0,6607448,23155882,5005871,32056035,0,9520232,8258329,17997630,0,9059687,19235505,11763353,5242403,36692877,20593829,12637143,0,18879861,19967107,19425984,11521285,15196674,28917356,21390083,0,17283875,21797401,9063934,13426987,10451891,10803095,32623592,20281227,26720361,10082894,15204293,13384390,28065360,10755546,18411497,2133931,29062101,16131537,9921468,11855530,16188170,16879847,15579132,23268508,16323918,14769764,15956929,15115228,16756068,17495360,18138656,18934069,10383901.7745086,17895095.7367104,22682982.5981127,10243165.2094597,0,23373944.7530611,19209718.0197958,14817365.0291235,14584435.4456577,16837118.1453471,16738010.6543661,3005078.16235269,7295448.59130709,7486633.14516626,4204897.24024522,0,6941323.92159842,9705200.71638594,7670376.43347874,5998489.46735689,6185868.03654732,1553270.25765247
37304,11.731,841.66821,DG 51:8,[M+Na]+,null,0.69,True,13.550,841.66803,C54H90O5,DG,PIKATRARSGJDNU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,37304,0,0.00,1.00,0.96,0.75,0.75,1.00,1.00,1.83,26955.13,20240423_Mcap_pos_8,841.66669:1071825 842.67135:698123 843.67602:117847,134.07629:4274 159.96738:3295 165.43686:3718 237.59990:4537 352.58603:4736 841.66797:457360,2635569,8392717,2961151,9721115,3755051,11816485,0,0,7743726,4684992,0,0,0,2764988,10153997,1698352,12078936,0,4645645,3760731,6888059,0,3771486,7488067,5031862,2099968,15913497,7824308,5289743,0,8633801,8932161,7846533,4731163,6229016,6803021,10320875,0,8144839,10009348,4280851,6038006,4124868,4990970,14153689,10079255,12939153,4128886,7590806,4108095,13392001,4852328,9345563,662248,13115801,6716878,5325319,4841196,8234228,7714083,6880570,8585411,6819572,6481736,6486071,6997924,7486733,7167273,7037864,7787183,4390271.86787797,8033589.4019951,9333732.43712888,4175388.27215792,0,9159730.28719282,8056882.99654898,6986577.13635823,6211415.64142843,7267574.28006337,7063540.63144935,1527391.95865504,3018857.39741607,3099369.55661607,2073225.17415975,0,3662859.29287402,4369050.30769131,3696736.41937789,2729068.58061771,3185682.00986883,481394.289477857
