Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum
39888,13.349,904.77393,TG O-56:9|TG O-16:0_20:4_20:5,[M+NH4]+,null,0.26,True,14.540,904.77533,C59H98O5,EtherTG,LDRZFUWJWIPCNT-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COCCCCCCCCCCCCCCCC)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,39888,0,0.00,1.00,0.50,0.56,0.66,5.00,2.00,2.30,199.43,20240423_Mcap_pos_3,904.77393:972292 905.77859:593736 906.78326:216064,65.97300:3736 70.75772:38423 71.08584:9885 80.18097:3791 85.10157:10886 102.12794:6988 111.58031:3622 201.16368:8826 203.17920:8845 233.13310:4172 267.21063:5038 269.22635:13419 281.28558:6816 285.22076:14971 287.23630:20763 361.27274:5734 529.66431:4590 559.50726:18296 583.50763:169985 585.52277:149295 609.52527:11589 645.48993:11905 647.50055:5783 817.47382:4712 887.74524:18172 904.76447:148518
39891,14.220,904.82721,TG 54:2|TG 18:0_18:1_18:1,[M+NH4]+,null,1.00,True,14.960,904.83282,C57H106O6,TG,RYNHWWNZNIGDAQ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,39891,0,0.00,1.00,0.49,0.47,0.63,4.00,2.00,2.26,126726.60,20240423_Mcap_pos_47,904.82965:2927530 905.83432:1637021 906.83899:535128,71.18297:17393 75.32570:5180 82.50778:4192 83.08574:4741 88.74315:4586 93.52289:4527 97.43980:9325 100.23161:4710 161.10591:4469 245.22557:6084 263.23431:16297 265.25208:8691 275.38602:5232 289.04907:4543 291.26801:24217 313.27240:9431 341.30200:12655 547.47198:21179 549.48535:14438 551.50305:34661 570.54749:5376 575.50256:116249 577.51575:82794 579.53357:344688 597.61444:5378 603.53339:1022794 605.54883:898843 607.56458:188992 608.56763:8472 609.57550:7825 631.56439:681069 633.58051:70235 659.60028:14266 783.21710:5609 887.80231:20818 904.83038:1873281
39926,13.945,905.75562,TG 54:4|TG 16:0_16:0_22:4,[M+Na]+,null,0.87,True,14.560,905.75690,C57H102O6,TG,HQAFZBGGYXUVLJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,39926,0,0.00,1.00,0.94,0.75,0.73,3.00,2.00,2.46,182.61,20240423_Mcap_pos_58,905.75690:1666700 906.76156:1087933 907.76623:362618,146.44487:3912 185.14464:3970 227.91647:8549 339.65894:4426 434.14417:4844 573.48560:7915 649.51373:8556 905.75397:1525959
39940,10.808,906.25970,RIKEN P-VS1 ID-15392 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,null,1.00,True,12.910,906.26593,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,39940,0,0.00,1.00,0.39,0.99,0.43,16.00,0.13,0.95,696681.40,20240423_Mcap_pos_25,906.25854:2036601 907.26321:1757060 908.26788:0,72.23399:4853 355.06909:50557 429.08783:64094
39966,11.774,906.71643,TG 55:8|TG 18:0_15:4_22:4,[M+NH4]+,null,0.87,True,13.760,906.75452,C58H96O6,TG,MVQWMHMXIVSUOM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,39966,0,0.00,0.91,0.37,0.40,0.43,5.00,2.00,2.09,68.21,20240423_Mcap_pos_4,906.71558:742210 907.72024:472614 908.72491:157779,70.54475:3964 70.77400:17907 70.77818:9036 81.07016:4631 84.67318:3936 95.08582:5257 97.10139:4425 117.06906:4217 130.53033:4041 139.25679:3965 147.11620:4352 196.71767:3822 203.17926:4574 297.25769:9012 315.26456:7885 341.30331:11251 347.60318:4170 383.99554:3976 399.30899:13281 447.30966:6150 473.37735:4958 551.50092:9996 557.42053:21424 605.41937:24846 655.56372:138751 889.68695:22863 906.71497:328131
39969,12.619,906.75281,TG 55:8|TG 16:0_18:3_21:5,[M+NH4]+,null,0.74,True,13.860,906.75452,C58H96O6,TG,YYKNDFYZAKJOMJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCCCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,39969,0,0.00,1.00,0.38,0.41,0.47,5.00,2.00,2.16,168.03,20240423_Mcap_pos_9,906.75177:719408 907.75644:512531 908.76111:0,64.77603:3875 65.85828:3996 72.20383:4627 73.20375:3644 86.70084:3922 113.65648:3797 121.10149:8716 135.11632:5678 160.01466:3994 163.14790:8340 204.76596:4447 243.21021:7645 261.22144:8224 281.22729:7792 299.23615:8205 313.27396:11517 335.25995:6640 344.52832:4947 404.57352:4205 428.10214:3946 573.48840:44170 585.49011:13194 611.50079:44870 621.48438:7033 633.48602:26990 889.73279:13021 906.75659:211614
39973,13.533,906.78986,TG O-56:8|TG O-16:1_18:3_22:4,[M+NH4]+,null,0.87,True,14.710,906.79089,C59H100O5,EtherTG,IAZFTROIGPORBX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCC=CCC)COCCCCCCCCC=CCCCCCC)CCCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,39973,0,0.00,1.00,0.45,0.51,0.65,5.00,2.00,2.27,237.66,20240423_Mcap_pos_8,906.78815:2246033 907.79281:1471216 908.79748:957722,69.07022:4458 71.08596:16534 72.20436:8584 82.12732:3937 83.08579:7530 85.10143:11998 96.01420:3880 97.10182:5296 97.44045:5191 107.91142:3830 111.11653:6657 126.43102:5105 134.12044:4347 163.14816:6556 165.43622:5405 175.14795:6219 182.77698:3846 243.20921:8077 261.21985:10098 313.25372:5444 315.26770:5276 328.40216:4170 557.49091:68466 559.50720:101523 585.51587:5544 609.52551:10963 611.53796:187377 613.55652:12766 647.49561:20501 649.51611:40692 889.76007:50869 906.78766:169673
40053,13.916,908.80579,TG O-56:7|TG O-18:0_18:3_20:4,[M+NH4]+,null,0.89,True,14.800,908.80658,C59H102O5,EtherTG,JAOXEMCBWCHDDK-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COCCCCCCCCCCCCCCCCCC)CCCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40053,0,0.00,1.00,0.48,0.52,0.65,5.00,2.00,2.28,160.51,20240423_Mcap_pos_47,908.80585:1832280 909.81051:1189611 910.81518:646764,71.08598:12426 71.39271:10195 85.10159:10208 90.46891:3720 115.66415:4040 120.40881:4012 138.71736:3678 145.56010:3925 163.14726:4635 182.39352:5074 184.24631:4145 203.17903:9674 263.76154:5909 269.22699:9912 287.23636:20892 351.71088:4674 359.70782:4721 559.50854:35483 561.52057:7339 585.52325:26757 587.53882:214379 589.55823:18727 611.54779:10221 613.55444:105649 613.87567:4765 621.48700:15953 649.52429:12722 891.77759:38400 908.79315:160384
40057,14.791,908.86456,TG 54:0|TG 16:0_16:0_22:0,[M+NH4]+,null,1.00,True,16.000,908.86407,C57H110O6,TG,CMVZZBQIBJQHIR-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40057,0,0.00,1.00,0.92,0.93,0.84,4.00,2.00,2.54,386299.50,20240423_Mcap_pos_48,908.86420:8758572 909.86886:5661650 910.87353:1693534,228.16464:12592 551.50244:954686 635.59613:1440120
40064,10.151,909.52814,RIKEN P-VS1 ID-15518 from Mouse_Feces_WT_ABX_Ctr,[M+H]+,null,0.94,True,12.490,909.54901,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40064,0,0.00,0.98,0.44,0.76,0.55,7.00,0.57,1.21,480501.10,20240423_Mcap_pos_PBQC7,909.52875:1139416 910.53342:740689 911.53808:296614,63.13313:3762 71.19454:16635 71.24450:4397 82.83720:3644 97.44722:5409 136.11163:4580 147.45905:4203 151.42006:4151 216.69984:4183 280.48761:5248 352.57166:5051 555.21625:18719 587.28772:4419 631.22980:23984 755.73163:5300 852.86304:4634 909.52606:639250
40065,10.384,909.52856,RIKEN P-VS1 ID-15517 from Mouse_Feces_WT_ABX_Ctr,[M+H]+,null,0.46,True,12.770,909.54889,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40065,0,0.00,0.97,0.36,0.67,0.51,9.00,0.33,1.02,171905.10,20240423_Mcap_pos_30,909.52783:743499 910.53250:424319 911.53717:191599,72.20731:7062 85.98733:3813 102.12792:12425 104.20763:3680 118.98991:3544 121.45683:3778 140.88116:3899 148.67368:3798 149.24687:4255 157.08199:3618 200.72659:3979 206.47289:3990 216.33463:4813 223.00972:4204 241.04787:3878 246.02252:5950 313.00967:4193 631.22815:9731 729.60773:4333 756.45062:4421 909.52582:408615 909.68915:31611
40068,9.751,909.54865,RIKEN P-VS1 ID-15518 from Mouse_Feces_WT_ABX_Ctr,[M+H]+,null,0.87,True,12.490,909.54901,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40068,0,0.00,1.00,0.52,0.84,0.60,7.00,0.86,1.44,148.69,20240423_Mcap_pos_46,909.54865:5866892 910.55331:3680917 911.55798:1150197,70.74413:26410 76.40987:4102 93.86571:4596 158.30231:4723 194.67218:4834 277.18069:5868 308.64462:4690 462.67960:5990 502.20621:5514 537.22400:10889 555.23840:7809 587.26447:8900 590.44794:5865 613.23975:12190 631.25140:231038 686.72968:4916 690.01636:5113 907.01855:9182 909.54724:2765205
40077,11.569,909.71393,TG O-56:9|TG O-22:3_17:3_17:3,[M+Na]+,null,0.47,True,14.480,909.73059,C59H98O5,EtherTG,IXQAPYJYEVTVKO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC)COCCCCCCCCCC=CCC=CCC=CCCCCC)CCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40077,0,0.00,0.98,0.60,0.49,0.74,2.00,2.00,2.33,25.23,20240423_Mcap_pos_14,909.71393:683378 910.71860:402159 911.72326:218900,72.21530:6246 96.31229:3700 99.99277:3878 254.68336:4194 276.14612:4486 503.95432:4623 504.70731:4344 587.92841:4507 645.49744:5056 728.39844:4330 739.57953:17215 740.58185:13846 743.57593:6775 749.63971:5487 779.61389:23587 780.62073:39825 781.59631:28759 791.61224:6321 797.62366:10914 821.62451:81992 891.69763:45871 909.70673:493448
40114,10.344,910.71271,RIKEN P-VS1 ID-15556 from Mouse_AdrenalGlands_WT_N_Ctr,[M+H]+,null,0.19,True,13.220,910.75311,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40114,0,0.00,0.91,0.02,0.99,0.01,159.00,0.03,0.62,23.23,20240423_Mcap_pos_50,910.71362:238516 911.71829:124366 912.72296:134909,105.06998:6764 133.10054:7043 161.13213:13451 259.20502:14005
40125,14.246,910.82123,TG O-56:6|TG O-18:0_18:2_20:4,[M+NH4]+,null,0.94,True,14.880,910.82220,C59H104O5,EtherTG,YPELCPBXWGMZGD-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COCCCCCCCCCCCCCCCCCC)CCCCCCCC=CCC=CCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40125,0,0.00,1.00,0.34,0.36,0.56,5.00,2.00,2.18,93349.95,20240423_Mcap_pos_50,910.82220:1347453 911.82687:839515 912.83154:1212644,71.08610:9059 73.57890:3909 78.18377:3687 85.10155:7274 88.11248:3823 95.03416:4380 104.29288:3975 109.10164:4572 148.32779:3971 176.23943:4847 202.56953:4984 203.17984:5660 209.17273:3892 227.83424:5780 261.21948:6967 263.23901:4766 269.22455:8321 287.23706:17221 295.24149:4684 463.38879:5450 488.69785:4296 561.52301:31274 563.53967:36956 585.52374:10289 586.52454:5052 587.53741:21948 589.55493:133504 591.57355:22645 611.53912:29382 613.55432:67505 613.64490:5450 615.56989:69439 623.50360:14478 651.53339:6494 653.55481:6605 893.79047:48367 910.65741:9155 910.81635:172759
40193,10.080,912.73035,TG 53:7;O2|TG 17:2_20:3_16:2;O2,[M+NH4]+,null,0.83,True,13.350,912.72870,C56H94O8,OxTG,MDWSBIGNYPCMBX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCC(O)C=CCC=CCCCO)CCCCCCCC=CCC=CCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40193,0,0.00,1.00,0.09,0.20,0.13,10.00,2.00,1.90,23.71,20240423_Mcap_pos_37,912.72784:591497 913.73251:273879 914.73718:107911,70.80810:23696 84.06261:4495 88.11251:8697 96.19280:4027 104.05283:3683 106.15107:3531 107.31517:3463 197.08057:10951 259.30338:4130 277.17816:17074 383.11752:4295 412.09702:4196 479.31296:4535 573.48431:30206 585.52618:5028 589.44189:20242 593.90839:4170 611.42889:19658 633.22449:4648 912.53680:44392 912.72540:304780
40207,14.529,912.83752,TG O-56:5|TG O-18:0_18:1_20:4,[M+NH4]+,null,0.89,True,15.160,912.83789,C59H106O5,EtherTG,OHUHFPXENQRRCF-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COCCCCCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40207,0,0.00,1.00,0.41,0.43,0.57,5.00,2.00,2.21,47014.34,20240423_Mcap_pos_36,912.83746:562936 913.84213:417780 914.84680:164890,70.91776:3905 72.17605:4031 72.18008:4002 72.18797:5258 74.64259:4608 203.17902:7740 244.72881:4393 269.22336:6654 285.22174:5142 287.23691:19001 506.61353:4823 565.55072:6800 585.52258:18584 591.57007:159433 593.58307:26984 598.48560:5865 599.49396:6263 613.55109:28785 625.51776:9006 626.52570:9474 627.52478:13747 655.55872:8266 895.81409:19421 912.82227:116009
40244,13.915,913.76208,RIKEN P-VS1 ID-15638 from Cell_C2C12_WT_N_24h50DHA,[M+H]+,null,0.87,True,14.770,913.76868,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40244,0,0.00,1.00,0.97,0.75,0.75,1.00,1.00,1.65,34.80,20240423_Mcap_pos_PBQC3,913.76154:758300 914.76620:412586 915.77087:104412,91.49795:3943 91.91927:4483 255.81664:5020 302.57346:4131 913.76056:506910
40288,14.688,914.85370,TG O-56:4|TG O-18:0_18:0_20:4,[M+NH4]+,null,0.89,True,15.570,914.85352,C59H108O5,EtherTG,IYAABZBODILRNP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COCCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40288,0,0.00,1.00,0.36,0.38,0.65,5.00,2.00,2.22,98439.68,20240423_Mcap_pos_12,914.85205:3628357 915.85672:2371192 916.86139:845779,70.75739:28776 71.08620:9418 75.79089:3601 85.10127:9948 97.44823:8245 133.61633:3786 189.16409:4921 203.17941:26063 269.22534:19439 273.46405:4617 287.23618:61411 315.26788:11261 341.30423:8572 397.22491:45053 565.55457:151597 585.52362:37457 593.58539:406850 613.55499:80935 619.59106:5957 627.53387:20508 629.54608:5695 641.58734:27687 655.56512:24200 657.58069:7572 684.47107:7861 787.49060:6172 844.61475:5124 896.62872:12330 897.82312:50472 914.64612:103572 914.84857:146470 915.12616:5992
40309,10.692,915.66858,TG O-57:13|TG O-18:5_19:5_20:3,[M+Na]+,null,0.30,True,14.050,915.68372,C60H92O5,EtherTG,AIPFROFRCLJOSR-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC)COCCC=CCC=CCC=CCC=CCC=CCC)CCCCCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40309,0,0.00,0.99,0.45,0.43,0.75,3.00,2.00,2.29,21.11,20240423_Mcap_pos_44,915.66895:667240 916.67361:451092 917.67828:252149,63.71519:3519 65.35873:3427 99.34050:3831 100.99670:4645 116.04978:3830 228.21519:4752 311.16144:18901 431.38269:4174 447.37881:56428 491.99142:4622 505.38199:4778 541.42175:213269 582.49677:10546 609.48364:17230 610.49292:27413 627.49652:6951 644.55109:9054 717.54205:34525 718.54773:40225 735.55133:30141 897.64062:21419 915.67047:395888
40345,11.716,916.69794,HBMP 44:3|HBMP 12:0_12:0_20:3,[M+NH4]+,null,0.50,True,11.560,916.66370,C50H91O11P,HBMP,YZGXAVCDZPMMAS-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCC)CO)CCCCCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40345,0,0.00,0.95,0.05,0.37,0.10,4.00,2.00,1.89,54.94,20240423_Mcap_pos_PBQC2,916.69409:421850 917.69876:246232 918.70343:71466,93.07011:13293 131.08545:16971 161.13197:25789 175.14757:22499 201.16318:8293 257.18896:33933 289.25116:11922 335.25723:18682 363.28690:19078
40357,14.482,916.83044,ASG 28:1;O;Hex;FA 23:0,[M+NH4]+,null,1.00,True,14.120,916.79639,C57H102O7,AHexCAS,JVJGUIDLNAQZIE-UHFFFAOYSA-N,O=C(OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCC(C)C(C)C)C3(C)CC2)C(O)C(O)C1O)CCCCCCCCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40357,0,0.00,0.93,0.09,0.11,0.67,2.00,2.00,2.08,9791.75,20240423_Mcap_pos_55,916.83093:3569395 917.83560:2243994 918.84027:859076,74.09546:9030 81.06888:8116 99.07890:8187 133.09927:8858 163.14786:27307 261.22076:186457 383.35074:25864
40372,10.304,917.57874,RIKEN P-VS1 ID-15742 from Mouse_Macrophage_WT_N_F1,[M+H]+,null,0.87,True,11.790,917.66931,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40372,0,0.00,0.61,0.05,0.82,0.07,4.00,0.25,0.62,2896.73,20240423_Mcap_pos_51,917.57843:973040 918.58310:606761 919.58777:244301,69.11962:4489 71.28554:4134 93.53423:3518 96.68620:3758 97.44788:14150 607.25562:6935 639.27869:52278 653.46802:4703 885.54993:63806 899.65735:12771 917.56836:649561
40380,11.080,917.66180,TG 56:12|TG 18:3_18:4_20:5,[M+Na]+,null,0.89,True,13.420,917.66302,C59H90O6,TG,AUIYXHCZIPVPGG-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCC=CCC=CCC)CCCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40380,0,0.00,1.00,0.93,0.75,0.72,4.00,2.00,2.46,64.50,20240423_Mcap_pos_48,917.66180:3833342 918.66647:2464521 919.67114:912295,66.63744:4025 71.36423:10494 76.45168:4038 95.39879:4003 95.96897:3940 160.31169:4308 179.93472:4755 244.04816:4390 250.98306:4203 300.67026:5312 511.91641:4841 613.57733:5280 615.43726:25892 639.43994:13688 641.45319:20124 788.06091:6356 917.66107:2641994
40395,14.049,917.79669,TG O-56:5|TG O-21:1_15:0_20:4,[M+Na]+,null,0.89,True,15.160,917.79321,C59H106O5,EtherTG,PDXWGNXCVZUJFP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COCCCCCCCCCCC=CCCCCCCCCC)CCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40395,0,0.00,1.00,0.78,0.69,0.75,3.00,2.00,2.42,11307.01,20240423_Mcap_pos_31,917.79602:493449 918.80069:273845 919.80536:103849,70.58878:3940 71.08618:11847 71.11948:3524 78.78532:3946 85.10168:9152 86.15567:4269 87.42342:4132 103.83831:4059 148.02574:3892 203.17952:5477 287.23682:14684 315.26956:6922 357.81268:4454 358.17908:4091 570.31842:4485 585.52563:16909 587.54053:9871 602.50909:4630 613.55469:37264 615.57574:9514 639.57581:9486 675.53668:12192 917.79572:470101
40432,12.310,918.75336,TG 56:9|TG 18:3_18:3_20:3,[M+NH4]+,null,0.89,True,13.820,918.75452,C59H96O6,TG,RACUAPSXWSDIHL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCC=CCC=CCC=CCC)CCCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40432,0,0.00,1.00,0.38,0.52,0.73,4.00,2.00,2.29,1331.53,20240423_Mcap_pos_1,918.75165:10174193 919.75632:6752829 920.76098:2326429,81.07005:18063 93.06995:18888 107.08482:16013 131.08458:23621 163.14764:36160 201.16339:17739 259.20474:53104 311.25922:36313 337.27341:17870 369.27643:15406 571.47021:89000 595.46979:47319 623.50153:254156
40461,11.565,919.67773,TG 56:11|TG 18:3_18:3_20:5,[M+Na]+,null,0.89,True,13.620,919.67859,C59H92O6,TG,BDWVZROSCVNRRG-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCC=CCC=CCC)CCCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40461,0,0.00,1.00,0.95,0.75,0.73,3.00,2.00,2.46,463.68,20240423_Mcap_pos_62,919.67816:8887731 920.68283:5992164 921.68750:1928710,94.05023:4417 119.08601:4488 189.74280:4940 329.24545:6173 597.48474:7148 615.43707:9924 617.45380:21860 631.50281:21364 641.45099:38156 643.46857:15273 871.76593:6417 919.67578:4698920
40536,12.198,921.69159,TG 56:10|TG 16:0_20:5_20:5,[M+Na]+,null,0.13,True,13.720,921.69427,C59H94O6,TG,QTNYDZPWHCXVJM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40536,0,0.00,1.00,0.94,0.75,0.73,3.00,2.00,2.46,77.59,20240423_Mcap_pos_56,921.69385:1995319 922.69852:1324578 923.70318:470446,81.15342:4057 82.01591:3831 89.36124:4876 103.37237:4303 125.10528:4076 227.85869:5936 373.06580:4476 392.78931:4201 619.46918:15858 665.44824:6503 921.69104:1929560
40537,12.022,921.69293,TG 56:10|TG 18:3_18:3_20:4,[M+Na]+,null,0.94,True,13.710,921.69427,C59H94O6,TG,YIFIVUAXEXTEOL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCC=CCC=CCC)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40537,0,0.00,1.00,0.95,0.75,0.73,3.00,2.00,2.46,182.31,20240423_Mcap_pos_38,921.69324:5386674 922.69791:3544712 923.70257:1248332,69.99831:3917 88.11236:15893 153.38516:4417 192.94531:5131 289.99814:4735 414.65817:4767 473.77805:5075 617.45300:22067 633.52771:5492 643.46509:42455 687.57922:9794 921.69153:4496697
40603,12.621,923.70862,TG 56:9|TG 16:0_20:4_20:5,[M+Na]+,null,0.89,True,13.840,923.70990,C59H96O6,TG,PHOOIXVIRZQNMT-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,40603,0,0.00,1.00,0.92,0.75,0.71,4.00,2.00,2.45,376.69,20240423_Mcap_pos_49,923.70868:3494388 924.71335:2231006 925.71801:926905,70.26177:4584 86.07635:4400 192.98521:5387 595.46356:8583 619.46399:12593 621.48535:10215 667.47449:6871 923.70197:2586083
