"","Date","SDR","Run","Plate","Well","Light_Level","Light_Value","IntervalStart","IntervalStop","Slope","Intercept","unique","Type","Symbiont","Temperature","Volume","Org.Number","umol.min","code","Blank.umol.min","umol.min.corr","umol.org.min","nmol.org.min"
"86",20230624,710,1,2,"B1",2,500,26,42,0.41578321678322,192.42813986014,"20230624 710 1 2 B1","Sample","MIX",27,8e-05,5,3.32626573426576e-05,"2_2",-4.24055477855478e-05,7.56682051282054e-05,1.51336410256411e-05,0.0151336410256411
"87",20230624,710,1,2,"C1",2,500,26,42,1.04736013986014,174.362678321678,"20230624 710 1 2 C1","Sample","C",27,8e-05,5,8.37888111888113e-05,"2_2",-4.24055477855478e-05,0.000126194358974359,2.52388717948718e-05,0.0252388717948718
"88",20230624,710,1,2,"D1",2,500,26,42,0.626117132867129,207.625094405595,"20230624 710 1 2 D1","Sample","WT",27,8e-05,5,5.00893706293703e-05,"2_2",-4.24055477855478e-05,9.24949184149181e-05,1.84989836829836e-05,0.0184989836829836
"89",20230624,710,1,2,"A2",2,500,26,42,0.80849825174825,198.494136363636,"20230624 710 1 2 A2","Sample","C",27,8e-05,5,6.467986013986e-05,"2_2",-4.24055477855478e-05,0.000107085407925408,2.14170815850816e-05,0.0214170815850816
"90",20230624,710,1,2,"C2",2,500,26,42,0.606409090909094,196.816552447552,"20230624 710 1 2 C2","Sample","WT",27,8e-05,5,4.85127272727275e-05,"2_2",-4.24055477855478e-05,9.09182750582753e-05,1.81836550116551e-05,0.0181836550116551
"91",20230624,710,1,2,"D2",2,500,26,42,0.382097902097901,203.048671328671,"20230624 710 1 2 D2","Sample","MIX",27,8e-05,5,3.05678321678321e-05,"2_2",-4.24055477855478e-05,7.29733799533799e-05,1.4594675990676e-05,0.014594675990676
"92",20230624,710,1,2,"A3",2,500,26,42,1.27923601398602,165.992437062937,"20230624 710 1 2 A3","Sample","WT",27,8e-05,5,0.000102338881118881,"2_2",-4.24055477855478e-05,0.000144744428904429,2.89488857808858e-05,0.0289488857808858
"93",20230624,710,1,2,"B3",2,500,26,42,1.08103321678322,185.445947552447,"20230624 710 1 2 B3","Sample","MIX",27,8e-05,5,8.64826573426575e-05,"2_2",-4.24055477855478e-05,0.000128888205128205,2.57776410256411e-05,0.0257776410256411
"94",20230624,710,1,2,"C3",2,500,26,42,0.409423076923077,208.846846153846,"20230624 710 1 2 C3","Sample","C",27,8e-05,5,3.27538461538462e-05,"2_2",-4.24055477855478e-05,7.5159393939394e-05,1.50318787878788e-05,0.0150318787878788
"95",20230624,710,1,2,"D3",2,500,26,42,0.248779720279723,219.947797202797,"20230624 710 1 2 D3","Sample","WT",27,8e-05,5,1.99023776223778e-05,"2_2",-4.24055477855478e-05,6.23079254079256e-05,1.24615850815851e-05,0.0124615850815851
