Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum
15869,11.131,706.63641,Cer 42:2;O2|Cer 18:2;O2/24:0,[M+CH3COO]-,null,0.81,True,13.060,706.63550,C42H81NO3,Cer_NS,ZCUCZYYSYGKQQV-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,15869,0,0.00,1.00,0.48,0.80,0.82,11.00,2.00,2.41,480.31,20240423_Mcap_neg_63,706.63593:3966372 707.64059:1971263 708.64526:527375,51.54710:3025 59.01272:122104 67.18842:2940 71.81808:9892 97.46320:3344 103.67179:3285 230.12701:3355 235.20700:16289 261.22253:11572 280.39694:3699 349.34735:13737 366.37347:12718 367.35910:7255 392.38940:48140 408.38303:6287 614.46954:3841 614.57458:4937 616.60010:4096 646.61456:95912
15963,7.955,709.55219,PE 33:1(d7)|PE 15:0_18:1(d7),[M-H]-,null,1.00,True,10.950,709.55188,C38H67[2H]7NO8P,PE,ADCNXGARWPJRBV-RGLIIYCRNA-N,[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC([2H])([2H])C([2H])([2H])C([2H])([2H])[2H])=O)COC(CCCCCCCCCCCCCC)=O,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,15963,0,0.00,1.00,0.77,0.74,0.74,8.00,0.88,1.70,10153.88,20240423_Mcap_neg_30,709.55328:40135232 710.55795:16342598 711.56262:3710933,51.45249:31205 52.12449:28895 78.95782:92811 82.74059:30132 112.94905:36778 140.01100:191346 162.38661:27008 196.03734:103454 241.21718:1939132 287.28543:56644 288.29269:4980306 344.90826:29272 420.25275:44463 438.26160:149062 467.32535:35347 519.16455:39300 709.55219:269325
16298,7.298,720.49799,PE O-36:6|PE O-16:1_20:5,[M-H]-,null,0.88,True,9.300,720.49738,C41H72NO7P,EtherPE,YMKZESHNWGNAIE-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN)CCCC=CCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16298,0,0.00,1.00,0.44,0.54,0.87,3.00,2.00,2.37,16569.47,20240423_Mcap_neg_18,720.49731:730626 721.50198:332450 722.50665:667571,53.85738:3133 55.39240:3028 59.01258:7088 63.38366:2959 68.17346:3079 91.83844:3533 96.47387:3375 100.01084:3467 151.34172:3125 175.96893:3315 196.03757:5001 235.73686:3847 257.22821:10647 293.14307:3501 301.21783:51519 303.23193:6949 308.13742:3484 348.64868:4126 436.28394:9016 519.12335:3623 720.49213:7695
16305,11.353,720.65167,Cer 43:2;O2|Cer 19:2;O2/24:0,[M+CH3COO]-,null,0.78,True,13.210,720.65112,C43H83NO3,Cer_NS,XFYRSXAWEPVRDK-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16305,0,0.00,1.00,0.42,0.81,0.78,11.00,2.00,2.38,127123.90,20240423_Mcap_neg_54,720.65179:9568320 721.65646:4487634 722.66113:1226343,59.01274:235376 63.12375:6963 63.28471:5612 66.49001:5859 67.75214:6634 69.03333:19804 71.20353:22087 95.04898:9569 119.71674:6080 147.83476:6432 156.69902:5887 157.20274:5663 164.91609:7175 167.08492:5667 249.22247:27983 275.23804:23866 349.34683:25128 366.37320:35071 367.35764:16291 392.38974:88495 408.38501:13553 630.61951:8132 660.63104:160930
16339,7.960,722.51324,PE O-36:5|PE O-16:1_20:4,[M-H]-,null,0.89,True,9.650,722.51300,C41H74NO7P,EtherPE,YATSYZSZUULQDZ-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16339,0,0.00,1.00,0.69,0.70,0.79,3.00,2.00,2.42,1108902.00,20240423_Mcap_neg_28,722.51379:7194559 723.51846:3289185 724.52313:3292390,59.01284:19396 71.82796:6659 71.83125:3419 78.95787:27794 80.61894:3340 95.67089:3165 140.01114:20959 196.03729:23382 205.19589:11983 239.23775:11729 255.95097:3253 259.24353:46801 276.82678:3190 301.21848:4957 303.23325:642285 418.27316:10565 436.28351:66484 544.01044:4392 548.81641:4339 635.30872:4205 722.51233:46552
16342,7.396,722.51404,PE O-36:5|PE O-16:1_20:4,[M-H]-,null,0.86,True,9.650,722.51300,C41H74NO7P,EtherPE,YATSYZSZUULQDZ-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16342,0,0.00,1.00,0.52,0.63,0.83,3.00,2.00,2.39,146431.70,20240423_Mcap_neg_46,722.51385:876924 723.51852:379588 724.52319:88693,58.96163:4270 68.87610:2981 72.21109:4581 78.95806:4149 83.38424:3311 97.46179:3715 154.04605:2977 162.32518:3247 170.41411:3328 191.63153:3253 301.21875:7493 303.23318:46756 436.28363:4842 722.51324:4778
16378,4.660,723.59674,CL 71:1|CL 18:0_18:0_18:0_17:1,[M-2H]2-,null,0.86,True,14.040,723.52582,C80H154O17P2,CL,PIJARKURZWQTKE-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16378,0,0.00,0.62,0.21,0.85,0.23,6.00,2.00,1.92,1525.81,20240423_Mcap_neg_13,723.59674:734099 724.60141:352416 725.60608:73107,60.68879:3390 61.08584:2923 70.97408:11735 90.41993:3211 205.53421:3604 283.26437:105616 284.26831:5847 408.91208:3818
16398,8.140,724.52924,PE O-36:4|PE O-16:0_20:4,[M-H]-,null,0.15,True,10.100,724.52869,C41H76NO7P,EtherPE,KYVSHEBKXHVDDI-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16398,0,0.00,1.00,0.73,0.73,0.81,3.00,2.00,2.44,15838.21,20240423_Mcap_neg_3,724.52814:27033196 725.53280:12480738 726.53747:3035656,51.92205:16410 52.48064:14462 53.91141:13733 57.46495:16542 59.01277:78488 63.86014:13670 71.84518:43257 73.53626:16300 76.29735:14734 76.66790:14725 77.89663:15322 78.95775:71180 80.44074:14820 80.45378:15835 112.93691:15251 138.99104:15596 140.01071:82258 205.19600:74443 234.67444:16482 259.24319:260183 268.33411:15498 285.22006:20694 291.18231:16069 303.23276:3729952 377.24432:27234 420.28714:109266 438.29846:384363 724.40814:26613 724.52875:311443
16399,8.048,724.52930,PE O-36:4|PE O-16:0_20:4,[M-H]-,null,0.83,True,10.100,724.52869,C41H76NO7P,EtherPE,KYVSHEBKXHVDDI-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16399,0,0.00,1.00,0.73,0.75,0.84,3.00,2.00,2.46,24369.46,20240423_Mcap_neg_PBQC3,724.52942:97405288 725.53409:44934540 726.53875:11216109,53.44917:53703 59.01277:184828 71.70365:140978 71.70710:94946 78.95792:174903 140.01134:183403 161.65486:53578 188.22745:61526 205.19637:180049 259.24277:576230 286.63492:58556 303.23328:6587516 328.36435:60402 405.34537:69269 420.28891:211722 438.29922:775886 565.18268:65234 724.53131:752794
16492,8.437,726.54498,PE O-36:3|PE O-16:0_20:3,[M-H]-,null,0.75,True,10.600,726.54431,C41H78NO7P,EtherPE,LNWJYUXFFAGZEG-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16492,0,0.00,1.00,0.64,0.60,0.76,3.00,2.00,2.38,24.12,20240423_Mcap_neg_18,726.54517:1151929 727.54983:456998 728.55450:121797,68.99468:5008 82.96507:2973 97.46281:8496 112.98476:10206 120.78673:3318 138.88182:4025 167.98573:3362 176.17307:3459 305.24890:172960 330.66861:3635 414.45773:3349 420.29019:4066 438.29767:11785 457.03879:4061 475.49893:3588 527.80719:4865 551.58185:3372 726.54218:10179
16494,7.096,726.55255,HexCer 35:2;O3,[M-H]-,null,0.22,True,9.180,726.55261,C41H77NO9,HexCer_HS,PGSDDLGWOUKUDO-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCCCCCCCCCCCCCCCC)C(O)CCCCCCC=CCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16494,0,0.00,1.00,0.09,0.31,0.81,5.00,1.00,1.58,30156.94,20240423_Mcap_neg_PBQC1_20,726.55255:1047921 727.55722:445520 728.56189:146334,59.01269:40998 68.99440:6892 70.22968:3351 71.01265:22974 88.30372:3673 89.02322:26072 97.46285:6707 101.02349:17518 112.98465:18976 113.02357:9397 119.03384:7816 148.46790:3073 157.93033:3237 173.48236:3206 179.05579:3269 186.32443:3491 198.89273:3517 225.22437:5182 271.22772:4607 353.30734:3710 354.36832:3978 374.81049:3345 418.15631:3547 546.49072:8382 547.12305:3820 564.50256:7598 726.55237:9059
16495,7.001,726.55347,HexCer 35:2;O3,[M-H]-,null,0.86,True,9.180,726.55261,C41H77NO9,HexCer_HS,PGSDDLGWOUKUDO-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCCCCCCCCCCCCCCCC)C(O)CCCCCCC=CCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16495,0,0.00,1.00,0.09,0.39,0.84,5.00,1.00,1.60,56.96,20240423_Mcap_neg_33,726.55371:693735 727.55838:295042 728.56305:79316,55.68176:3441 59.01276:31294 68.99454:5443 71.01279:17400 71.28239:2986 72.37324:5939 75.47227:3227 89.02361:19097 101.02344:12247 112.98475:15065 113.02354:5849 119.03417:7239 151.21710:3479 191.02017:3317 253.21881:3230 306.47086:3526 329.99512:3568 546.49640:5940 564.49780:4928 726.55463:8227
16579,8.788,730.57635,PE O-36:1|PE O-18:0_18:1,[M-H]-,null,0.74,True,12.130,730.57562,C41H82NO7P,EtherPE,CEVVUBCHWNKKNN-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16579,0,0.00,1.00,0.61,0.53,0.65,3.00,2.00,2.31,40172.46,20240423_Mcap_neg_36,730.57635:352208 731.58102:150855 732.58569:47003,52.04357:3065 72.21812:5045 89.29214:3096 95.41434:4075 115.00833:3262 120.84792:3815 141.87158:3974 143.30240:3183 205.64488:3297 249.79514:3425 281.24878:179507 305.30872:3979 345.00845:3941 392.54739:3927 466.32831:7139 496.59863:4259 515.96228:3783 730.57739:4652
16874,7.055,740.52393,DMPE 34:3|DMPE 16:0_18:3,[M-H]-,null,0.99,True,9.050,740.52362,C41H76NO8P,DMPE,LMMAZMAPLASHKV-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCCN(C)C)CCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16874,0,0.00,1.00,0.79,0.81,0.87,7.00,2.00,2.50,3700.56,20240423_Mcap_neg_53,740.52448:302838 741.52914:196368 742.53381:43639,58.05731:3268 65.63322:3469 66.60403:2882 74.56737:3724 101.74471:3509 255.23312:51254 277.21722:126781 277.24622:6886 288.29370:8487 740.52515:7976
16879,6.219,740.54700,PG 33:1(d7)|PG 15:0_18:1(d7),[M-H]-,null,0.99,True,8.650,740.54657,C39H68[2H]7O10P,PG,CAKDJPLPYOYWLK-AHOXJELVNA-N,[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC([2H])([2H])C([2H])([2H])C([2H])([2H])[2H])=O)COC(CCCCCCCCCCCCCC)=O)(=O)O,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16879,0,0.00,1.00,0.69,0.78,0.81,7.00,0.86,1.71,132374.00,20240423_Mcap_neg_4,740.54681:11440541 741.55148:4820329 742.55615:1215240,71.04328:12703 71.04756:16912 75.52364:5727 78.55077:4729 78.95804:25855 82.10162:4698 85.99140:4766 88.41449:5394 104.40314:5726 112.98456:5689 115.84595:4920 127.30038:4903 152.99493:73424 171.00574:26502 175.12895:5237 184.44298:5296 227.03375:6632 239.21568:5087 241.21698:282792 287.28696:14519 288.29251:735736 290.79544:5647 330.36954:5679 377.21021:12422 451.24832:8730 469.25613:10876 498.32120:9934 740.54504:59389
16958,12.414,744.52216,CL 75:8|CL 17:0_18:2_18:2_22:4,[M-2H]2-,null,0.68,True,13.430,744.50232,C84H148O17P2,CL,RLUVORBQOWYUIM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC=CCC=CCC=CCC=CCC)CCCCCCCC=CCC=CCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,16958,0,0.00,0.97,0.29,0.49,0.61,8.00,2.00,2.20,1053.31,20240423_Mcap_neg_33,744.52216:158202 745.52682:49633 746.53149:13269,114.96501:3443 152.99524:5612 251.85097:4108 279.23315:21695 281.24960:7813 307.26407:32466 308.26706:3940 326.91498:3728 331.26300:18023 368.41095:3320 375.22977:6130 377.24771:18174 415.22662:3743 499.57376:4041 744.52026:35336 745.01788:6449
17095,8.137,750.54468,PE O-38:5|PE O-16:1_22:4,[M-H]-,null,0.17,True,10.540,750.54431,C43H78NO7P,EtherPE,OZSVECGNTALICE-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17095,0,0.00,1.00,0.60,0.60,0.82,3.00,2.00,2.39,7945.36,20240423_Mcap_neg_50,750.54456:19737646 751.54922:10089961 752.55389:2458190,59.01265:14381 59.67996:12127 72.47599:12018 78.95779:33421 87.24636:13366 97.46220:33406 140.01073:37275 162.84703:12281 175.93408:12347 283.86166:12807 285.26038:35897 287.27454:39368 329.24908:368122 329.53976:12550 331.26459:1277403 342.31067:14332 364.19290:14111 418.27350:42897 420.29453:20642 436.28256:139227 438.30054:37357 750.54785:118118
17096,8.040,750.54468,PE O-38:5|PE O-16:1_22:4,[M-H]-,null,0.79,True,10.540,750.54431,C43H78NO7P,EtherPE,OZSVECGNTALICE-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17096,0,0.00,1.00,0.68,0.65,0.81,3.00,2.00,2.42,13512.79,20240423_Mcap_neg_58,750.54413:14260127 751.54880:6879952 752.55346:1677238,59.01263:20509 78.95772:29571 140.01122:19499 151.04095:10380 236.16685:11453 285.25787:20144 287.27588:37965 329.24844:204712 331.26428:1090804 331.79453:11165 418.27222:29266 436.28287:84024 438.29764:19862 750.54407:101164
17100,8.790,750.54529,PE O-38:5|PE O-18:1_20:4,[M-H]-,null,0.88,True,10.870,750.54431,C43H78NO7P,EtherPE,VLIJZYIABFUKFN-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17100,0,0.00,1.00,0.64,0.67,0.82,3.00,2.00,2.42,11139.50,20240423_Mcap_neg_63,750.54504:2177328 751.54971:1012849 752.55438:19453018,53.16272:3252 59.01277:4080 63.49629:3790 71.15475:3139 78.95781:6607 82.96239:3177 113.04560:3822 115.80367:3293 117.21456:3079 140.01112:4001 211.64403:3144 227.42645:3803 228.56145:3805 259.24350:12150 303.23300:143050 446.30365:4423 464.31674:14225 500.04587:3780 750.54352:13462
17128,8.040,751.54785,PA 40:4|PA 18:0_22:4,[M-H]-,null,0.81,True,10.630,751.52832,C43H77O8P,PA,PLTKIABIOJQSNP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)O)CCCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17128,0,0.00,1.00,0.47,0.64,0.79,8.00,2.00,2.36,3134.88,20240423_Mcap_neg_43,751.52863:711840 752.53329:390822 753.53796:876617,61.03061:3263 61.53354:3212 61.88836:3592 62.57581:2996 71.94392:6063 71.94721:4161 74.64691:3081 78.95782:26478 130.86208:3427 136.25650:3551 152.99504:28896 157.44742:3743 180.43814:3398 199.97198:3676 227.21991:4512 283.26480:50469 287.68893:3932 331.26379:15495 354.26260:3820 361.42334:4077 419.25674:12314 437.26950:4730 751.52344:4889
17161,8.035,752.55133,PE O-38:4|PE O-18:0_20:4,[M-H]-,null,0.83,True,11.260,752.56000,C43H80NO7P,EtherPE,RXEVLILBESBJQS-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17161,0,0.00,1.00,0.56,0.60,0.80,3.00,2.00,2.38,697.33,20240423_Mcap_neg_24,752.56055:1349509 753.56521:709342 754.56988:66734,54.57496:3538 56.54585:2932 65.21228:3444 70.78999:8049 70.79426:13231 78.95811:5147 96.78862:3321 98.00220:3458 234.62616:3198 259.24399:7716 303.23328:105438 331.38690:3299 376.63110:4003 464.15131:4178 466.33054:9370 487.73895:3589 501.47241:3408 752.56012:8398
17162,8.677,752.55988,PE O-38:4|PE O-16:0_22:4,[M-H]-,null,0.51,True,10.980,752.56000,C43H80NO7P,EtherPE,NXDMYSFXEOZPQK-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17162,0,0.00,1.00,0.79,0.77,0.81,3.00,2.00,2.47,2800.39,20240423_Mcap_neg_6,752.56024:9651208 753.56491:4549970 754.56958:1236430,53.67055:7341 59.01265:16341 61.75428:6205 78.95779:25885 118.82207:5927 140.01100:29883 287.27386:32786 331.26428:969260 420.28677:21978 438.29825:85967 751.42365:7520 752.55823:87927
17168,8.763,752.56055,PE O-38:4|PE O-16:0_22:4,[M-H]-,null,0.72,True,10.980,752.56000,C43H80NO7P,EtherPE,NXDMYSFXEOZPQK-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17168,0,0.00,1.00,0.76,0.77,0.81,3.00,2.00,2.46,4550.40,20240423_Mcap_neg_22,752.56055:9623477 753.56521:4611051 754.56988:1171308,55.27653:6689 57.08913:6385 59.01256:13055 59.15604:5953 66.13063:7447 72.36607:11452 78.95782:21794 82.79035:6205 112.56856:6270 140.01103:18145 143.93671:6591 164.37314:5545 287.27408:24858 313.25455:7186 331.26447:890998 377.24658:8644 420.28995:17858 438.29977:84831 565.38501:6977 659.92609:8019 668.33270:8445 752.55890:79442
17171,8.934,752.56085,PE O-38:4|PE O-18:0_20:4,[M-H]-,null,0.10,True,11.260,752.56000,C43H80NO7P,EtherPE,RXEVLILBESBJQS-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17171,0,0.00,1.00,0.49,0.52,0.82,3.00,2.00,2.35,202.36,20240423_Mcap_neg_53,752.56085:1467594 753.56552:682953 754.57019:189426,65.82342:3739 72.37268:5504 78.95773:4281 83.84270:3255 102.72377:3358 112.98461:4569 115.89674:3131 209.37840:4661 250.48465:4130 259.24344:5784 269.75745:3907 280.19153:3208 294.26392:3947 297.61362:4932 303.23331:84776 331.26587:23837 445.91473:3865 466.33032:8573 752.55963:7703
17197,7.096,753.54242,PS 33:1(d7)|PS 15:0_18:1(d7),[M-H]-,null,1.00,True,8.300,753.54181,C39H67[2H]7NO10P,PS,KVBAVKWITJZQEG-UDKXCJCZNA-N,C(O)(=O)[C@@]([H])(N)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC([2H])([2H])C([2H])([2H])C([2H])([2H])[2H])=O)COC(CCCCCCCCCCCCCC)=O)(=O)O,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17197,0,0.00,1.00,0.49,0.67,0.82,8.00,0.88,1.66,257.38,20240423_Mcap_neg_23,753.54254:2641633 754.54721:1153627 755.55188:265872,57.60584:4630 59.01271:7750 67.26380:3301 70.70262:21112 78.09489:3327 78.95799:46335 96.96860:6801 111.03868:3532 121.75552:3180 141.05638:3127 146.92316:3812 152.99501:72505 162.02513:3813 199.96561:3716 241.21719:140928 283.26306:3691 288.29230:47682 298.08942:3271 308.93665:3968 326.24542:3507 368.62280:4283 377.20975:41270 395.22223:16456 424.28616:8628 666.51178:21112 753.54211:9893
17301,6.104,757.50305,PG 35:3|PG 16:1_19:2,[M-H]-,null,0.86,True,8.250,757.50250,C41H75O10P,PG,RSLRPUGAJJZYQA-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17301,0,0.00,1.00,0.41,0.64,0.67,7.00,2.00,2.30,8747.44,20240423_Mcap_neg_17,757.50323:255744 758.50790:126162 759.51257:30126,64.42196:3013 68.52163:3328 72.19285:4793 72.52928:3617 97.46196:4450 135.25543:3380 152.99551:4176 187.13347:3852 253.21725:6552 293.24921:15792 521.28741:13144 757.49835:4142
17344,7.030,759.50037,MGDG 30:1|MGDG 14:0_16:1,[M+CH3COO]-,null,0.97,True,8.730,759.52643,C39H72O10,MGDG,ARSRHYUCIPAFEB-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COC1OC(CO)C(O)C(O)C1O)CCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17344,0,0.00,1.00,0.42,0.61,0.55,7.00,2.00,2.24,21.05,20240423_Mcap_neg_51,759.52710:354402 760.53177:153484 761.53644:48206,54.03402:3294 58.23238:3063 59.01265:7809 61.14122:3579 79.18214:3022 81.86427:3269 97.46372:7580 112.98442:3941 125.38206:3345 130.92227:3176 139.00461:3366 177.63919:3723 227.20151:31482 253.21725:37481 330.86047:3271 384.32248:3531 715.42957:3949
17576,12.529,765.52625,CL 78:8|CL 16:0_18:1_22:3_22:4,[M-2H]2-,null,0.11,True,13.540,765.52582,C87H154O17P2,CL,LRJRJNYODGSBMQ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCC=CCC=CCC=CCC=CCC)CCCCCCCC=CCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,17576,0,0.00,1.00,0.32,0.42,0.67,10.00,2.00,2.23,13.58,20240423_Mcap_neg_17,765.52625:228871 766.53091:100294 767.53558:12176,125.63708:3166 142.44122:3664 152.99489:9790 167.59865:3388 223.48883:3540 255.23328:15063 256.65152:3380 265.05396:3612 281.24741:23788 307.26434:39206 309.28101:8890 312.51993:3681 328.48145:3774 331.26538:12624 391.22702:4171 417.23978:4411 443.25504:4532 705.49768:14373 719.56750:5225 723.84802:3707 765.52283:23336 766.02606:7567
