Measurement Name :,20230626_SDR710_Run05_Plate10_PR,,Generated On :,"26/06/2023, 11:03:03",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.06.23 10:20:33,56.23,134.56,192.8,181.44,146.52,208.91,161.64,231.98,115.35,143.29,203.57,159.94,138.14,225.24,197.62,167.49,165.44,181.63,187.36,158.34,177.99,210.51,213.55,126.32,173.83,,30,965,33,31.09,
26.06.23 10:20:49,56.5,111.03,178.2,182.5,141.03,208.63,162.94,173.81,120.72,204.1,202.18,178.12,158.2,174.26,180.85,179.44,163.28,179.97,166.15,130.64,166.71,212.47,192.52,143.93,161.09,,30,965,33,31.1,
26.06.23 10:21:04,56.75,140.65,234.83,233.21,189.75,187.9,181.68,226.37,212.97,154.33,236.55,181.66,168.37,188.41,198.18,181.64,144.44,190.28,183.01,158.6,181.06,211.35,167.53,108.28,138.69,,30,965,33,31.1,
26.06.23 10:21:19,57,158.29,258.26,222.31,159.2,218,175.01,161.83,169.54,155.37,223.13,174.06,164.44,180.36,185.2,195.01,166.53,189.71,191.75,140.74,162.91,194.3,194.03,139.86,153.78,,30,965,33,31.1,
26.06.23 10:21:34,57.25,162.25,234.24,136.95,154.09,173.68,223.42,139.1,145,226.54,252.4,185.77,169.16,185.17,208.04,173.71,153.13,192.53,182.72,167.87,161.82,185.43,177.7,124.1,155.08,,30,965,33,31.13,
26.06.23 10:21:49,57.5,150.7,203.03,167.33,158.17,216.28,180.61,161.3,202.73,196.52,188.16,186.04,182.49,187.06,198.46,182.19,141.84,195.92,194.99,141.51,189.21,188.37,208.3,115.53,190.98,,30,965,33,31.14,
26.06.23 10:22:04,57.75,128.52,166.83,175.91,130.7,146.26,191.97,161.04,228.39,209.77,200.23,171.1,155.88,187.06,203.79,175.61,154.45,192.81,195.28,163.88,183.86,193.49,208.3,138.34,151.97,,30,965,33,31.17,
26.06.23 10:22:19,58,140.4,165,156.09,156.13,161.36,233.02,166.33,131.6,218.96,215.4,184.94,162.35,191.12,187.67,178.07,164.09,203.62,176.1,146.89,174.39,197.83,203.1,118.69,180.85,,30,965,33,31.17,
26.06.23 10:22:34,58.25,125.78,181.95,149.55,204.56,213.16,214.83,171.66,182.21,215.21,229.8,202.22,171.8,216.37,196.23,183.85,208.34,175.03,197.94,172.16,160.74,200.56,207.69,143.42,159.51,,30,965,33,31.17,
26.06.23 10:22:49,58.5,122.3,239.86,147.81,138.55,184.92,133.08,223.15,134.11,191.8,201.06,207.9,172.6,158.92,211.74,179.44,167.89,166.33,183.59,148.18,165.08,187.83,189.83,133.8,173.02,,30,965,33,31.2,
26.06.23 10:23:04,58.75,164.37,226.64,198.63,156.38,182.49,171.57,168.99,221.36,185.48,237.43,195.19,155.37,189.22,181.67,182.47,198.25,180.25,203.6,156.5,159.12,200.29,206.16,129.3,204.12,,30,965,33,31.2,
26.06.23 10:23:19,59,148.11,172.35,144.58,250.19,220,234.49,181.66,166.61,199.6,232.43,202.5,158.2,184.1,174.92,182.19,163.01,189.43,183.01,173.51,221.76,193.76,179.76,125.83,116.15,,30,965,33,31.21,
26.06.23 10:23:34,59.25,131.78,227.23,168.11,164.35,213.16,171.05,233.47,152.46,189.05,229.8,224.7,144.67,202.64,175.72,193.32,140.8,174.75,187.95,179.74,178.83,215.55,200.97,137.08,129.17,,30,965,33,31.23,
26.06.23 10:23:49,59.5,180.56,140.48,161.68,150.04,159.03,146.55,210.71,166.08,207.78,223.42,216.53,204.75,204.3,180.31,160.54,152.86,216.1,203,134.41,145.02,196.2,188.64,139.86,117.12,,30,965,33,31.24,
26.06.23 10:24:04,59.75,135.06,169.72,216.37,149.03,208.07,170.52,169.52,231.05,186.57,196.64,200.81,186.55,178.76,195.12,166.96,149.95,206.5,180.98,152.33,182.74,185.69,193.73,127.56,174.1,,30,965,33,31.25,
26.06.23 10:24:19,60,120.32,201.92,183.83,210.14,200.8,134.56,221.98,164.76,184.66,235.66,194.35,137.15,199.32,194.01,167.76,206.02,192.81,174.38,193.53,165.62,187.56,185.96,148.55,108.19,,30,965,33,31.27,
26.06.23 10:24:34,60.25,165.17,158.77,235.54,196.01,221.15,253.91,174.08,129.86,150.71,208.33,186.04,186.55,181.16,194.29,200.38,177.47,200.19,194.1,171.89,163.18,226.92,188.94,134.31,145.29,,30,965,33,31.28,
26.06.23 10:24:49,60.5,122.55,190.62,170.96,209.58,188.98,227.18,163.94,155.31,170.36,158.54,201.65,158.2,206.53,201.26,151.84,168.7,196.2,179.83,147.15,135.63,194.57,197.64,116.99,157.95,,30,965,33,31.28,
26.06.23 10:25:04,60.75,154.09,169.19,184.63,128.02,198.31,278.42,157.11,182.48,210.91,217.96,209.33,181.41,176.37,187.94,202.38,190.59,185.52,180.12,167.61,150.57,213.59,190.13,126.82,180.3,,30,965,33,31.3,
26.06.23 10:25:20,61.02,156.45,209.76,168.36,119.6,208.35,176.87,139.86,210.97,199.6,193.34,173.52,175.25,199.32,210.88,145.07,179.41,210.26,181.85,158.6,150.3,192.13,180.05,125.09,190.71,,30,965,33,31.31,
26.06.23 10:25:35,61.27,133.8,249.14,183.3,151.81,160.84,311.94,171.66,200.75,195.97,234.49,197.99,168.11,211.29,235.35,167.22,188.62,213.17,188.53,181.65,190.06,219.22,180.35,136.32,160.82,,30,965,33,31.31,
26.06.23 10:25:50,61.52,120.08,174.21,162.19,213.51,189.53,195.26,191.55,207.83,195.97,233.02,182.75,196.68,217.79,181.94,171,196.26,188.31,191.75,186.04,172.74,205.24,191.93,109.24,160.56,,30,965,33,31.33,
26.06.23 10:26:05,61.77,118.6,238.08,256.88,154.6,230.14,202.45,213.58,251.83,200.16,223.42,235.36,175.52,175.32,185.48,159.75,220.96,208.81,194.4,187.7,190.91,192.67,188.94,155.02,151.71,,30,965,33,31.33,
26.06.23 10:26:20,62.02,121.31,200.53,216.08,207.9,159.54,263.41,168.19,150.13,163.74,240.1,171.64,175.25,218.93,221.82,191.08,192,190.28,198.83,193.81,186.39,215.83,185.37,137.33,132.16,,30,965,33,31.35,
26.06.23 10:26:35,62.27,155.66,224.33,187.83,245.7,144.75,228.64,189.62,208.68,213.2,247.27,202.22,164.7,188.41,183.57,184.13,211.25,209.97,194.4,168.68,188.93,200.29,192.52,148.03,135.91,,30,965,33,31.35,
26.06.23 10:26:50,62.52,184.95,145.5,246.7,209.58,213.72,226.6,215.02,170.87,227.42,230.97,221.18,186.82,205.97,186.85,188.29,150.48,193.09,176.38,168.14,201.21,206.07,191.63,152.42,117.61,,30,965,33,31.36,
26.06.23 10:27:05,62.77,155.66,206.39,234.37,123.43,198.31,198.85,156.85,217.87,225.95,247.27,201.09,167.58,196.85,181.12,151.58,216.82,201.04,186.2,161.5,161.28,208.01,188.94,121.14,106.04,,30,965,33,31.36,
26.06.23 10:27:20,63.02,121.81,198.31,205.5,210.14,189.53,177.67,216.46,175.16,220.7,194.99,227.64,166.53,180.62,214.89,175.61,152.07,203.34,182.43,154.15,192.9,196.74,205.24,126.82,129.42,,30,965,33,31.38,
26.06.23 10:27:35,63.27,101.64,233.36,258.08,209.02,166.31,269.62,207.57,193.76,189.6,223.71,196.03,189.27,180.09,217.48,190.8,210.96,202.76,172.96,151.81,146.86,198.65,192.82,112.61,138.94,,30,965,33,31.39,
26.06.23 10:27:50,63.52,116.88,175.27,236.99,177.17,187.9,149.08,202.18,167.14,229.18,213.69,240.47,248.96,191.93,175.99,221.49,217.41,196.77,177.82,170.01,183.3,165.25,193.43,127.07,128.92,,30,965,33,31.41,
26.06.23 10:28:05,63.77,125.78,147.52,262.34,226.35,214.58,240.1,204.44,121.21,176.52,209.45,195.47,204.19,189.76,193.73,162.41,192.57,235.15,162.78,178.38,160.2,206.07,168.97,113.58,98.46,,30,965,33,31.42,
26.06.23 10:28:21,64.03,149.92,161.1,199.18,210.42,168.93,219.97,191.28,202.73,213.77,216.25,194.91,175.25,181.16,200.42,187.45,216.53,206.5,183.01,169.21,172.74,205.52,199.76,130.3,129.67,,30,965,33,31.42,
26.06.23 10:28:36,64.28,127.77,156.71,241.39,195.19,178.2,164.76,173.81,106.92,231.54,184.1,211.91,201.4,186.52,218.64,168.84,187.21,171.75,184.17,144.07,158.05,218.66,193.73,138.59,153.01,,30,965,33,31.42,
26.06.23 10:28:51,64.53,125.53,160.58,168.11,183.56,189.25,239.21,231.09,190.71,195.97,201.34,195.75,163.4,197.67,212.6,204.66,227.22,209.97,189.41,176.21,175.5,192.13,180.35,115.04,162.66,,30,965,33,31.44,
26.06.23 10:29:06,64.78,147.85,153.63,243.15,187.05,193.63,192.8,141.89,119.5,162.95,229.51,158.89,161.31,212.7,212.6,173.98,152.33,188.03,181.56,135.42,194.9,204.41,179.76,116.5,156.38,,30,965,33,31.45,
26.06.23 10:29:21,65.03,149.4,282.96,201.1,193.83,209.2,179.81,196.56,188.23,216.65,231.26,178.93,179.53,199.05,219.79,187.17,213.01,197.62,178.1,143.55,145.02,199.47,206.16,120.16,165.57,,30,965,33,31.46,
26.06.23 10:29:36,65.28,138.61,211.74,221.17,207.62,179.27,168.68,231.39,161.85,220.7,225.73,193.8,176.59,165.89,216.33,199.25,197.4,222.88,194.99,180.29,180.78,190.25,191.33,119.18,105.57,,30,965,33,31.46,
26.06.23 10:29:51,65.53,138.11,111.02,194.29,192.74,212.02,250.58,192.11,188.23,186.85,179.01,170.56,192.82,177.43,209.46,176.43,161.4,205.35,178.1,137.69,161.28,181.7,176.53,133.3,141.47,,30,965,33,31.46,
26.06.23 10:31:21,67.03,120.57,148.79,49.08,320.94,123.73,201.9,402.63,386.24,208.06,209.17,283.89,148.72,258.73,177.07,224.44,226.62,288.18,196.76,152.85,171.36,157.33,238.47,51.43,48.04,,30,965,33,31.53,965B6-(E1);
26.06.23 10:31:36,67.28,251.01,161.1,174.08,129.48,159.03,136.54,161.3,267.03,205.51,217.39,169.49,74.73,265.18,161.66,190.24,208.92,202.19,194.4,224.74,188.36,248.25,187.75,135.56,222.78,,30,965,33,31.58,965B6-(E1);
26.06.23 10:31:52,67.55,< 0 µmol,90.75,153.06,246.89,214.58,336.88,323.75,337.2,218.09,184.64,362.13,142.9,242.49,229.43,149.49,113.65,238.49,197.35,162.56,171.36,253.33,160.35,178.67,184.66,,30,965,33,31.6,965B6-(E1);
26.06.23 10:32:07,67.8,145.27,260.1,289.15,95.74,207.51,138.78,302.73,166.34,219.83,244.57,159.42,268.31,249.05,260.86,205.23,270.03,208.23,242.11,119.47,72.1,227.49,137.1,184.66,233.67,,30,965,33,31.66,965D6-(E1);
26.06.23 10:32:22,68.05,237.62,145.75,368.49,174.53,237.49,157.25,155.8,277.49,225.36,159.31,277.77,80.78,207.37,228.25,178.35,220.07,246.75,180.41,75.5,95.1,266.39,252.44,157.63,173.83,,30,965,33,31.69,965D6-(E1);
26.06.23 10:32:37,68.3,65.77,205.54,190.78,301.63,205.54,237.43,286.61,301.62,157.19,193.07,296.99,127.03,168.75,239.22,184.96,295.6,192.81,154.43,239.02,218.48,170.68,178.88,68.63,202.71,,30,965,33,31.71,965D6-(E1);
26.06.23 10:32:52,68.55,76.87,240.15,500.33,205.95,128.12,228.05,226.67,150.39,302.38,165.54,236.86,113.97,164.85,201.26,213.89,151.8,181.63,211.12,176.48,177.99,224.34,182.41,114.55,90.98,,30,965,33,31.74,
26.06.23 10:33:07,68.8,78.47,225.48,291.06,229.82,207.51,179.01,484.43,62.08,250.16,219.11,184.39,169.69,266.72,193.45,248.89,126.43,172.57,210.51,164.41,192.05,224.91,222.59,132.8,288.03,,30,965,33,31.77,
26.06.23 10:33:22,69.05,87.26,195.83,539.01,103.81,316.1,205.24,248.53,205.55,206.36,171.31,252.34,86.22,187.6,212.31,168.3,333.51,188.03,232.65,103,232.9,223.77,194.93,162.36,104.38,,30,965,33,31.8,965D6-(E1);
26.06.23 10:33:37,69.3,149.4,< 0 µmol,313.56,189.48,247.03,102.39,118.21,132.1,101.85,280.64,238.66,116.84,248.75,220.95,195.01,357.75,189.15,148.1,167.34,113.27,204.96,196.43,89.85,237.84,,30,965,33,31.8,965B6-(E1);
26.06.23 10:33:52,69.55,100.92,279.78,206.32,223.47,116.98,179.01,153.46,249.07,255.68,166.85,189.63,240.86,177.43,282.97,169.38,252.92,188.87,210.21,171.89,90.76,168.09,118.11,85.68,224.82,,30,965,33,31.84,965B6-(E1);
26.06.23 10:34:07,69.8,169.18,35.06,244.92,197.93,191.16,231.26,273.76,110.52,243.49,226.89,105.48,156.14,194.66,254.38,258.51,226.32,181.08,205.1,190.47,178.55,234.13,143.73,86.14,114.21,,30,965,33,31.85,965B6-(E1);
26.06.23 10:34:22,70.05,180.83,211.46,214.68,140.29,133.52,224,215.02,218.74,222.15,215.4,235.36,95.85,235.41,237.13,191.08,256.37,177.5,196.46,135.92,145.28,197.83,160.35,73.81,70.89,,30,965,33,31.88,
26.06.23 10:34:37,70.3,132.79,89.15,364.87,106.14,267.21,97.97,300.74,324.65,202.69,116.33,282.6,171.8,167.45,204.07,182.47,238.41,175.3,218.73,155.46,171.36,221.49,178.58,129.3,181.93,,30,965,33,31.88,965B6-(E1);
26.06.23 10:34:52,70.55,175.11,324.25,101.24,234.19,166.57,294.13,221.69,121.45,178.14,160.86,119.05,183.84,211.85,232.38,236.09,229.62,233.94,170.68,120.21,158.32,262.72,165.51,138.09,195.7,,30,965,33,31.89,
26.06.23 10:35:08,70.82,286.8,195.55,140.87,123.43,111.25,306.61,228.73,182.75,211.48,134.56,296.32,322.13,210.17,238.03,207.53,119.38,164.44,193.51,167.87,225.35,196.47,194.93,107.32,275.16,,30,965,33,31.91,
26.06.23 10:35:23,71.07,26.35,108.88,153.06,183.56,119.86,185.72,121.14,36.79,197.08,295.44,136.98,339.07,182.49,210.31,131,18,190.84,208.1,114.58,252.66,224.05,168.68,85.91,112.76,,30,965,33,31.92,
26.06.23 10:35:38,71.32,98.31,201.64,274.65,236.82,256.42,371.65,245.18,524.14,197.64,126.22,171.1,202.79,172.95,261.79,203.23,242.7,225.25,200.02,176.21,114.27,146.03,149.6,118.21,150.16,,30,965,33,31.92,
26.06.23 10:35:53,71.57,196.07,230.72,185.42,95.28,162.14,255.74,287.91,88.09,151.74,303.96,323,194.2,143.48,213.46,159.22,191.43,207.94,196.46,202.8,252.03,202.76,161.21,85.22,225.99,,30,965,33,31.94,
26.06.23 10:36:08,71.82,91.93,177.4,158.88,183.03,378.88,285.74,161.3,272.71,223.32,265.88,208.19,218.93,283.98,172.51,213.89,224.83,188.87,199.72,191.86,21.97,198.65,210.77,144.19,186.3,,30,965,33,31.94,965D6-(E1);
26.06.23 10:36:23,72.07,110.06,213.44,130.63,75.73,171.3,203.85,223.15,202.44,199.32,283.5,184.67,182.76,224.95,163.76,149.75,198.25,161.49,123.66,138.2,181.62,174.86,172.45,84.99,131.91,,30,965,33,31.96,965C6-(E1);
26.06.23 10:36:38,72.32,196.91,349.72,551.45,246.89,262.56,189.25,174.62,228.68,341.84,201.06,231.79,121.91,228.7,236.83,199.53,126.69,201.9,206.6,128.64,197.76,224.05,194.63,94.52,235.15,,30,965,33,31.98,965D6-(E1);
26.06.23 10:36:53,72.57,218.96,160.32,262.34,165.91,267.21,89.02,220.23,186.86,194.58,210.02,176.76,251.99,175.05,303.59,208.97,201.41,190.56,183.59,94.47,239.93,233.55,199.15,128.56,195.98,,30,965,33,31.99,
26.06.23 10:37:08,72.82,168.11,93.73,101.69,318.58,149.81,412.78,271.22,192.1,114.77,223.42,130.94,352.18,270.13,181.94,235.19,280.72,180.25,215.06,142.27,212.28,197.56,216.03,103.02,262.26,,30,965,33,32.02,965C6-(E1);
26.06.23 10:37:23,73.07,48.98,181.68,149.3,226.35,114.59,230.09,92.41,138.39,145.58,265.26,236.56,139.39,189.22,174.65,264.79,133.83,198.19,191.16,120.7,169.44,208.84,137.65,157.89,195.14,,30,965,33,32.05,965D6-(E1);
26.06.23 10:37:38,73.32,277.73,195,289.15,158.69,241.64,265.26,193.77,158.97,277.94,237.43,169.49,237.89,149.5,177.88,219.44,252.61,200.19,237.36,182.75,214.05,163.45,188.94,162.89,200.74,,30,965,33,32.06,965D6-(E1);
26.06.23 10:37:53,73.57,190.2,103.94,291.06,171.91,216.86,224.86,158.68,150.9,224.49,230.38,205.91,157.69,271.69,252.54,185.23,369.65,200.76,182.72,146.89,229.87,203.04,97.61,117.23,270.73,,30,965,33,32.08,965D6-(E1);
26.06.23 10:38:08,73.82,196.07,74.73,273.41,153.58,304.74,124.04,261.17,135.11,236.59,210.02,242.58,116.6,178.5,271.5,168.84,253.55,244.6,234.22,151.55,231.99,187.83,188.94,72.23,169.02,,30,965,33,32.1,
26.06.23 10:38:23,74.07,91.7,275.03,317.23,180.63,247.93,148.07,99.7,270.5,198.76,236.55,206.48,272.38,197.95,259,215.93,252.3,244.91,229.22,190.47,217.89,192.94,173.03,106.36,222.48,,30,965,33,32.13,965B6-(E1);
26.06.23 10:38:38,74.32,316.19,268.14,284.38,247.79,236.31,263.41,199.37,166.08,302.71,168.15,146.42,200,216.37,227.08,176.16,228.12,278.7,214.15,149.99,184.14,207.18,201.28,134.56,224.53,,30,965,33,32.17,
26.06.23 10:38:53,74.57,127.52,328.71,222.02,263.25,220.29,169.47,285.64,261.09,269.69,188.71,79.95,141.65,275.13,256.22,162.14,262.69,195.92,172.1,198.57,209.64,195.38,123.48,138.34,193.75,,30,965,33,32.2,
26.06.23 10:39:08,74.82,214.02,204.15,148.31,197.66,249.74,567.27,371.01,329.85,170.63,348.85,181.11,236.11,252.66,257.76,306.97,161.94,245.21,166.44,169.75,279.26,209.96,177.12,205.01,201.02,,30,965,33,32.21,
26.06.23 10:39:23,75.07,18.87,147.52,176.44,433.42,218,370.55,238.25,351.09,222.44,245.17,234.47,104.48,216.66,181.12,125.72,188.05,212.3,232.34,75.28,153.23,192.4,222.59,82.23,160.56,,30,965,33,32.24,965D6-(E1);
26.06.23 10:39:38,75.32,100.45,216,223.73,179.83,252.77,283.5,116.5,177.59,203.53,219.97,359.2,300.02,144.73,270.24,229.19,352.24,204.77,189.41,174.32,118.03,216.68,200.37,99.94,71.11,,30,965,33,32.27,
26.06.23 10:39:53,75.57,119.09,243.73,246.4,164.09,192.53,199.12,149.58,183.02,183.3,219.97,310.02,220.08,229.57,160.87,188.57,145.49,185.8,148.92,162.29,106.57,174.59,228.26,121.14,196.26,,30,965,33,32.28,965B6-(E1);
26.06.23 10:40:08,75.82,155.66,357.24,134.51,312.54,126.9,119.93,171.39,364.55,207.78,187.35,206.48,146.44,238.64,227.08,226.22,158.72,238.79,242.11,179.47,197.76,216.4,222.59,114.55,144.27,,30,965,33,32.33,965B6-(E1);
26.06.23 10:40:23,76.07,158.02,257.34,202.19,288.67,152.61,463.5,237.35,287.48,165.59,215.97,299.31,223.25,179.29,184.39,242.45,54.04,209.39,198.24,186.6,156.17,168.87,166.95,122.87,131.16,,30,965,33,32.35,965D6-(E1);
26.06.23 10:40:38,76.32,220.71,260.1,355.18,303.27,241.34,327.54,154.24,179.49,186.85,174.48,232.68,285.72,210.73,223.28,236.09,131.27,307.59,256.55,210.79,150.84,264.24,212.62,79.49,143.76,,30,965,33,32.36,965C5-(E1);
26.06.23 10:40:53,76.57,154.61,329.74,277.46,206.78,302.76,134.81,51.21,175.97,144.82,221.12,187.97,143.16,180.62,163.76,170.73,174.17,183.85,179.83,171.09,189.21,188.64,140.68,162.62,125.95,,30,965,33,32.38,965C6-(E1);
26.06.23 10:41:08,76.82,156.45,383,239.04,255.62,247.33,76.4,306.75,11.58,211.77,293.81,199.68,172.6,178.5,241.92,266.06,213.3,219.92,185.62,146.12,217.59,252.43,159.5,136.82,285.76,,30,965,33,32.41,965D6-(E1);
26.06.23 10:41:23,77.07,346.67,178.2,94.86,136.58,225.77,268.68,245.49,91.58,107.08,348.14,176.22,134.17,219.79,212.31,181.64,182.18,256.07,232.65,147.41,156.97,245.87,170.71,233.77,252.37,,30,965,33,32.42,
26.06.23 10:41:38,77.32,70.28,350.79,407.53,216.62,115.3,282.86,222.56,143.46,125.51,228.34,226.17,196.96,228.7,216.9,207.53,225.43,223.17,174.95,156.77,202.08,164.74,217.27,162.09,150.68,,30,965,33,32.42,965B6-(E1);
26.06.23 10:41:54,77.58,89.82,343.34,274.96,210.42,76.29,319.35,274.39,227.51,196.52,203.29,265.39,223.54,302.07,188.22,241.54,125.42,246.45,223.34,116.29,185.82,164.48,158.64,194.05,150.42,,30,965,33,32.44,965D6-(E1);
26.06.23 10:42:09,77.83,195.51,181.68,183.03,206.23,159.8,222.55,189.34,173.01,157.71,154.68,337.3,204.19,276.7,235.35,211.57,138.21,170.12,185.62,177.57,203.24,175.64,158.93,142.4,104.61,,30,965,33,32.45,965D6-(E1);
26.06.23 10:42:24,78.08,93.81,329.74,85.21,267.26,226.06,96.82,263.35,66.52,226.83,233.31,192.96,137.64,187.06,208.89,217.39,133.31,218.74,220.87,130.39,224.75,242.03,160.07,132.55,162.93,,30,965,33,32.46,
26.06.23 10:42:39,78.33,158.02,203.59,198.36,142.77,312.4,238.32,178.67,175.43,233.61,176.07,248.97,199.45,181.96,257.45,310.02,173.62,197.34,193.81,137.19,179.39,225.2,182.11,156.59,126.94,,30,965,33,32.45,965D6-(E1);
26.06.23 10:42:54,78.58,26.77,201.64,121.53,134.12,255.81,241.58,130.55,238.19,177.87,215.4,201.94,308.97,191.93,191.24,183.85,111.17,170.39,158.87,178.93,283.2,181.17,155.8,77.21,214.67,,30,965,33,32.46,965D6-(E1);
26.06.23 10:43:09,78.83,140.65,183.57,356.96,204,259.18,281.59,224.03,270.5,247.12,231.85,218.85,113.97,171.63,222.11,179.17,160.86,224.66,178.1,152.07,229.87,156.57,208,144.7,181.39,,30,965,33,32.45,965D6-(E1);
26.06.23 10:43:24,79.08,237.32,176.87,207.15,319.25,140.73,372.39,194.05,273.03,153.3,312.28,120.28,126.05,211.57,154.1,255.08,136.91,164.71,174.95,162.56,249.53,232.39,170.42,137.83,159.78,,30,965,33,32.45,965C5-(E1);
26.06.23 10:43:39,79.33,147.85,197.2,< 0 µmol,251.09,174.21,392.65,284.34,139.4,147.63,232.72,128.94,163.66,249.95,199.3,175.89,221.56,212.88,197.35,184.67,192.33,213.59,136.27,113.58,86.58,,30,965,33,32.46,965D6-(E1);
26.06.23 10:43:54,79.58,91.7,163.18,255.97,132.41,202.75,217.96,108.76,337.55,174.91,204.13,334.13,243.55,220.93,258.69,141.2,252.92,224.36,185.04,166.54,214.64,205.79,119.45,145.47,165.04,,30,965,33,32.46,965D6-(E1);
26.06.23 10:44:09,79.83,180.01,167.88,129.43,46.08,132.78,117.53,259.3,310.32,223.32,275.26,270.76,273.32,168.23,235.64,176.98,210.38,199.9,225.81,194.64,179.39,212.75,227,125.09,222.78,,30,965,33,32.45,965D6-(E1);
26.06.23 10:44:24,80.08,139.89,229.56,147.81,280.71,218.28,35.21,350.89,196.55,246.82,234.19,211.62,216.92,208.2,213.17,216.22,281.37,219.62,184.75,166.81,130.73,221.78,158.36,110.44,149.65,,30,965,33,32.44,965C6-(E1);
26.06.23 10:44:39,80.33,237.92,253.68,230.9,295.12,139.23,126.71,187.96,264.83,218.96,258.49,156.53,113.97,196.03,238.03,211.86,173.34,208.23,184.75,166.81,196.33,241.44,144.01,152.42,307.84,,30,965,33,32.44,
26.06.23 10:44:54,80.58,151.48,154.4,321.25,190.57,204.99,304.62,222.27,351.81,226.24,205.8,164.96,144.16,281.12,158,192.2,161.4,273.85,203,41.28,123.58,162.68,188.94,103.02,163.72,,30,965,33,32.44,965D6-(E1);
26.06.23 10:45:09,80.83,114.68,243.13,267.23,208.46,124.95,75.74,119.67,156.09,302.71,265.88,164.7,142.4,197.95,208.32,238.51,158.72,201.9,221.8,192.69,142.66,218.66,181.82,127.32,179.76,,30,965,33,32.44,965B6-(E1);
26.06.23 10:45:24,81.08,105.47,237.49,48.66,150.29,147.78,150.6,286.93,114.63,216.65,313.62,191.01,211.79,215.81,172.24,302.92,139.24,210.26,173.24,172.7,294.83,277.24,144.85,147.78,65.76,,30,965,33,32.44,
26.06.23 10:45:39,81.33,254.09,233.65,280.28,227.79,273.46,228.64,233.47,85.32,305.38,197.19,212.2,348.96,177.17,193.18,198.11,254.49,174.48,158.87,191.58,215.52,200.56,190.73,121.14,154.82,,30,965,33,32.46,965D6-(E1);
26.06.23 10:45:54,81.58,285.5,154.91,113.04,288.03,110.3,268.37,52.52,68.75,151.23,216.25,279.7,126.54,230.15,232.97,141.46,171.15,203.62,176.67,197.73,211.69,229.5,254.41,116.99,225.41,,30,965,33,32.48,965D6-(E1);
26.06.23 10:46:09,81.83,84.47,393.61,394.88,149.54,127.63,229.8,128.81,192.65,192.08,312.28,185.22,220.94,168.49,199.02,235.49,172.52,201.9,206.3,197.45,290.49,217.24,157.79,124.59,210.94,,30,965,33,32.49,965C6-(E1);
26.06.23 10:46:24,82.08,255.33,390.56,296.2,328.43,132.04,256.96,471.74,257.99,151.74,160.09,251.11,181.68,195.48,205.2,163.21,141.06,204.77,219.03,145.86,181.62,211.91,278.55,184.94,236.94,,30,965,33,32.5,
26.06.23 10:46:39,82.33,188.82,239.86,213,130.7,187.62,155.96,353.41,211.83,241.68,391.12,146.16,102.14,155.85,275.62,193.32,138.46,236.97,209.91,150.77,190.91,246.47,187.15,87.53,131.16,,30,965,33,32.52,
26.06.23 10:46:54,82.58,144.76,167.09,213.28,174.53,117.7,144.28,224.61,153.23,226.24,238.62,303.3,151.27,218.93,248.57,252.9,208.63,225.55,184.17,167.61,247.97,231.52,190.13,111.65,140.71,,30,965,33,32.53,965D6-(E1);
26.06.23 10:47:09,82.83,229.26,121.07,282.8,263.25,174.47,257.57,341.6,115.35,275.71,223.13,237.16,222.09,215.24,243.43,314.11,183.57,214.93,222.41,241.13,331.07,189.44,204.02,71.78,218.71,,30,965,33,32.53,965C6-(E1);
26.06.23 10:50:12,85.88,125.78,209.76,219.19,205.95,202.19,194.44,220.23,188.51,202.69,228.34,207.62,186,207.92,215.75,190.24,200.83,199.33,199.43,147.15,189.21,215.55,175.07,129.8,174.63,,30,965,33,32.13,
26.06.23 10:50:27,86.13,126.52,200.8,218.9,203.73,197.2,198.85,220.23,180.3,198.2,221.69,206.48,183.3,205.41,214.6,188.01,197.97,200.76,197.35,149.22,188.64,213.31,174.78,123.36,172.49,,30,965,33,32.13,
26.06.23 10:50:42,86.38,126.77,193.35,214.12,202.89,196.93,194.44,217.91,184.12,197.08,224.29,204.2,183.03,212.41,212.31,186.62,199.11,201.33,199.13,146.89,186.95,212.19,175.07,118.94,171.42,,30,965,33,32.13,
26.06.23 10:50:57,86.63,124.28,204.43,217.49,203.45,194.45,196.64,215.88,183.84,196.24,226.02,203.92,178.99,205.69,210.6,183.57,200.54,196.49,196.76,146.89,188.08,210.23,172.74,113.58,169.82,,30,965,33,32.13,
