Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
22.06.23 16:37:43,137.25,131.59,148.53,186.25,201.86,193.9,196.77,213.33,176.66,173.87,199.36,232.64,203.84,138.71,163.33,155.01,141.21,153.78,180.3,208.93,127.37,190.19,100.88,202.13,206.13,,25,965,33,26.63,965D6-(E1);
22.06.23 16:37:58,137.5,160.77,145.76,211.24,215.11,210.49,209.83,183.65,210.68,182.24,205.77,187.45,222.61,144.84,172.32,154.48,168.45,144.82,164.21,213.5,196.62,177.69,123.27,190.15,246.71,,25,965,33,26.61,965D6-(E1);
22.06.23 16:38:13,137.75,160.25,174.58,193.45,229.25,197.73,231.75,244.83,190.93,180.88,222.81,211.75,221.44,163.9,183.36,146.63,170.91,151.98,186.91,217.25,170.63,173.23,114.58,197.93,265.99,,25,965,33,26.61,965D6-(E1);
22.06.23 16:38:28,138,149.87,114.27,199.32,207.18,170.14,202.13,204.7,181.01,119.17,195.22,212.89,194.52,124.74,178.76,134.54,149.36,160.78,161.7,194.3,145.96,174.28,87.71,179.21,210.16,,25,965,33,26.63,965D6-(E1);
22.06.23 16:38:43,138.25,145.37,173,181.05,223.15,178.04,179.34,251.27,199.03,172,248.12,236.48,234.76,137.49,187.18,149.5,149.09,156.88,175.18,200.17,140.14,220.55,123.53,205.24,220.34,,25,965,33,26.63,965D6-(E1);
22.06.23 16:38:58,138.5,184.8,149.79,212.96,222,207.14,186.19,201.28,219.06,197.94,236.21,241.86,206.69,146.32,167.28,152.11,174.76,134,190.1,202.7,191.45,201.04,111.71,191.26,206.7,,25,965,33,26.64,965D6-(E1);
22.06.23 16:39:13,138.75,141.15,133.59,187.63,235.71,197.73,223.18,244.23,190.93,169.07,202.97,248.18,206.69,132.89,165.69,141.97,157.62,157.92,192.43,194.58,177.59,213.23,103.95,197.93,252.86,,25,965,33,26.63,965D6-(E1);
22.06.23 16:39:28,139,144.12,136.3,184.06,192.73,167.79,223.47,198.16,189.26,145.37,202.97,211.75,191.17,133.37,163.59,122.2,149.36,144.31,191.55,187.12,141.19,172.97,117.73,177.32,236.69,,25,965,33,26.64,965D6-(E1);
22.06.23 16:39:43,139.25,135.25,133.1,204.96,231.3,156.44,205.26,219.15,200.72,157.75,235.33,217.77,202.13,156.55,164.9,134.03,167.36,128.3,160.87,216.67,171.46,182.44,119.83,212.36,213.92,,25,965,33,26.63,965D6-(E1);
22.06.23 16:39:58,139.5,156.18,179.88,181.87,194.93,186.32,179.61,218.56,176.93,176.29,215.36,219.5,231.18,139.2,168.6,113.53,155.48,130.28,171.78,191.81,149.69,166.49,91.74,170.34,237.89,,25,965,33,26.64,965D6-(E1);
22.06.23 16:40:13,139.75,141.89,133.35,188.18,187.81,223.54,233.54,238.16,172.61,157.75,171.52,173.66,206.12,111.58,159.66,137.86,136.79,129.04,153.7,189.87,179.27,166.49,105.24,191.26,197.03,,25,965,33,26.64,965D6-(E1);
22.06.23 16:40:28,140,158.21,155.63,171.32,223.73,182.3,208.11,201.85,201.85,155.41,188.93,246.37,193.4,154.54,173.93,144.82,163.55,166.55,174.61,186.57,162.39,203.24,122.21,209.21,197.03,,25,965,33,26.64,965D6-(E1);
22.06.23 16:40:43,140.25,144.62,133.35,229.27,207.46,207.14,208.97,241.49,195.94,175.48,204.93,228.52,185.9,160.84,184.18,131.24,163.55,165.76,195.94,216.38,159.66,197.77,95.02,206.37,240.31,,25,965,33,26.64,965D6-(E1);
22.06.23 16:40:59,140.52,157.45,117.37,194.56,209.72,190.1,248.03,257.16,189.54,202.42,242.13,238.87,194.8,144.59,181.19,141.97,149.09,151.46,185.76,197.65,167.6,232.29,95.27,210.93,214.21,,25,965,33,26.64,965D6-(E1);
22.06.23 16:41:14,140.77,164.1,149.79,203.83,207.18,193.9,215.89,210.44,191.76,186.33,255.38,216.04,188.12,145.33,171.53,142.75,146.72,146.35,177.16,199.33,176.47,218.57,133.15,185.75,220.63,,25,965,33,26.64,965D6-(E1);
22.06.23 16:41:29,141.02,147.11,163.08,220.19,197.14,204.63,215.02,252.2,195.94,164.31,218.79,202.7,180.68,133.85,197.66,163.77,201.84,163.4,179.16,217.53,172.02,207.66,135.3,188.77,246.71,,25,965,33,26.63,965D6-(E1);
22.06.23 16:41:44,141.27,126.03,123.12,180.78,199.08,197.73,215.6,210.15,187.6,140.29,162.61,180.11,205.26,127.13,160.44,131.5,163.55,150.69,153.15,189.32,163.21,167.52,108.08,166.35,204.41,,25,965,33,26.64,965D6-(E1);
22.06.23 16:41:59,141.52,130.62,119.28,177.79,189.17,174.87,164.25,230.07,171,135.25,209.7,217.19,169.03,124.27,153.69,117.48,142.78,118.27,177.73,170.88,132.81,146.47,73.1,130.12,209.58,,25,965,33,26.63,965D6-(E1);
22.06.23 16:42:14,141.77,159.49,202.42,222.81,234.24,239.23,220.25,220.32,204.97,150.24,249.92,220.07,201.85,146.32,196.55,162.43,169.27,178.8,197.4,218.4,175.91,191.53,119.3,207.22,296.74,,25,965,33,26.64,965D6-(E1);
22.06.23 16:42:29,142.02,151.13,146.51,204.11,250.96,179.37,248.64,218.27,192.04,174.95,246.02,250.31,201,166.97,173.93,158.97,181.98,166.29,187.78,201.29,161.84,199.13,104.47,185.48,210.73,,25,965,33,26.65,965D6-(E1);
22.06.23 16:42:44,142.27,161.28,118.32,199.88,220.55,170.4,236.23,215.65,175.58,170.93,220.22,235,189.5,128.8,176.88,129.47,147.77,152.49,177.73,193.19,151.03,181.91,107.05,198.49,243.65,,25,965,33,26.69,965D6-(E1);
22.06.23 16:42:59,142.52,153.39,137.78,198.48,211.13,186.05,216.76,222.08,203.83,153.08,174.96,210.04,233.27,124.27,216.33,139.91,148.57,146.35,181.73,170.61,172.57,199.4,114.58,195.97,221.51,,25,965,33,26.71,965D6-(E1);
22.06.23 16:43:14,142.77,129.89,134.57,203.26,231.89,208.81,265.39,222.37,188.71,165.36,204.37,181.46,202.98,147.56,165.69,125.95,137.82,156.36,172.35,201.57,164.58,167,101.9,178.67,202.42,,25,965,33,26.72,965D6-(E1);
22.06.23 16:43:29,143.02,147.11,164.9,216.71,206.62,239.23,234.73,262.47,184.03,165.1,193.58,214.03,207.26,122.61,178.76,150.02,174.76,174.51,185.76,189.32,174.24,199.13,117.99,190.43,212.18,,25,965,33,26.72,965D6-(E1);
22.06.23 16:43:44,143.27,150.87,134.08,190.95,199.91,198.28,193.13,210.15,202.98,163.78,182.71,204.67,193.68,111.81,162.8,130.23,142.78,149.92,165.6,181.39,160.21,198.58,84.72,181.93,212.18,,25,965,33,26.72,965D6-(E1);
22.06.23 16:43:59,143.52,168.75,130.9,216.13,225.18,244.85,226.71,234.85,199.59,164.57,264.88,199.06,222.32,161.35,175.53,162.16,155.74,166.82,169.53,227.73,198.64,175.06,113.01,220.43,225.94,,25,965,33,26.72,965D6-(E1);
22.06.23 16:44:14,143.77,120.29,125.06,205.53,217.97,207.42,234.43,248.51,187.05,159.32,198.53,223.26,182.6,137.01,159.66,157.91,185.06,153.01,184.89,225.68,175.07,178.74,113.8,192.08,235.48,,25,965,33,26.74,965D6-(E1);
22.06.23 16:44:29,144.02,138.19,117.37,204.11,220.84,185.25,187.58,233.35,186.22,170.14,215.08,220.65,203.55,114.84,161.75,141.97,148.83,163.14,181.45,206.37,148.62,157.28,103.18,190.98,215.66,,25,965,33,26.74,965D6-(E1);
22.06.23 16:44:45,144.28,150.37,149.03,189.56,207.18,193.9,196.21,244.83,192.59,136.26,235.33,225.88,193.4,148.55,183.63,161.63,174.49,167.87,176.31,183.56,165.12,191.53,110.15,201.29,207.56,,25,965,33,26.72,965D6-(E1);
22.06.23 16:45:00,144.53,150.62,129.67,183.79,186.99,154.14,225.24,204.98,172.34,149.21,198.53,181.73,221.15,131.68,167.01,147.93,154.41,147.88,156.45,211.21,168.97,188.58,95.78,159.76,205.56,,25,965,33,26.74,965D6-(E1);
22.06.23 16:45:15,144.78,126.27,127.97,195.96,206.34,195.54,187.58,188.08,167.78,170.67,203.53,215.18,221.44,123.79,172.32,130.74,172.28,142.04,150.96,225.68,156.14,182.18,90.48,189.87,226.82,,25,965,33,26.74,965D6-(E1);
22.06.23 16:45:30,145.03,163.33,137.54,214.97,201.58,243.67,220.55,240.28,211.83,157.23,233.56,216.04,220.56,125.93,171.79,161.1,162.74,157.92,184.89,220.43,156.68,210.72,124.33,203.26,207.85,,25,965,33,26.74,965D6-(E1);
22.06.23 16:45:45,145.28,158.72,124.82,227.21,230.13,225.55,196.77,246.36,211.25,148.7,228.31,210.9,203.84,140.17,181.19,154.48,204.44,171.58,199.17,199.61,176.75,169.59,120.88,192.92,241.53,,25,965,33,26.72,965D6-(E1);
22.06.23 16:46:00,145.53,170.05,133.35,228.39,200.74,199.66,183.99,198.73,203.55,145.63,194.12,210.61,202.7,132.16,183.09,120.95,170.91,144.57,177.45,209.21,140.93,174.28,89.72,180.57,205.84,,25,965,33,26.74,965D6-(E1);
22.06.23 16:46:15,145.78,134.76,125.54,210.95,208.59,184.17,235.63,249.12,195.1,164.83,233.56,224.14,209.55,130.24,187.45,149.76,182.26,143.3,171.78,212.93,175.63,168.04,124.06,194.86,215.66,,25,965,33,26.72,965D6-(E1);
22.06.23 16:46:30,146.03,134.52,149.53,215.84,202.14,200.21,245.9,227.39,189.82,159.58,229.47,203.26,206.97,137.73,183.91,151.59,164.64,160.78,167.28,197.93,170.91,174.8,131.53,210.64,224.46,,25,965,33,26.72,965D6-(E1);
22.06.23 16:46:45,146.28,162.3,153.34,221.35,222,204.08,232.05,251.58,205.25,151.27,219.07,219.79,251.14,130.24,198.5,140.17,197.82,161.57,180.59,190.7,173.41,196.41,124.86,217.25,272.98,,25,965,33,26.72,965D6-(E1);
22.06.23 16:47:00,146.53,151.38,130.65,203.55,183.47,160.54,185.64,200.14,188.71,148.96,220.51,186.09,212.72,120.01,155.5,138.89,157.89,124.61,168.12,198.49,152.1,185.1,84.22,200.17,212.76,,25,965,33,26.71,965D6-(E1);
22.06.23 16:47:16,146.8,148.62,141.76,219.9,222.28,206.02,255.41,218.56,215.29,164.04,211.11,229.1,207.26,154.79,180.11,153.95,204.73,170.25,205.68,235.42,197.49,203.24,125.92,234.82,255.96,,25,965,33,26.72,965D6-(E1);
22.06.23 16:47:31,147.05,152.64,138.53,204.68,239.86,234.25,217.05,279.65,199.03,157.23,284.04,208.34,224.96,161.1,184.72,145.33,173.66,147.37,173.19,217.82,177.03,182.44,113.28,195.42,241.22,,25,965,33,26.71,965D6-(E1);
22.06.23 16:47:46,147.3,142.64,123.85,208.38,215.11,211.34,199.02,257.16,180.74,137.26,214.51,225.3,183.7,138.95,182.01,141.97,174.76,162.09,186.05,190.15,174.8,169.59,106.01,189.87,210.73,,25,965,33,26.72,965D6-(E1);
22.06.23 16:48:01,147.55,164.36,111.9,223.4,210.57,180.43,188.68,213.91,209.82,176.02,188.93,218.05,219.39,162.62,171.79,147.67,176.7,156.88,185.76,209.78,159.66,168.55,119.04,204.39,243.35,,25,965,33,26.72,965D6-(E1);
22.06.23 16:48:16,147.8,149.87,130.65,240.9,240.45,163.64,221.72,230.07,186.22,194.87,210.83,216.62,202.42,117.42,194.06,150.02,180.58,146.86,156.72,197.93,145.16,191.53,129.66,193.75,243.65,,25,965,33,26.71,965D6-(E1);
22.06.23 16:48:31,148.05,133.54,160.24,249.39,224.6,180.43,231.15,226.51,212.11,170.4,273.29,223.84,213.87,130.48,211.18,146.37,169.27,193.8,178.87,208.36,184.34,206.83,108.34,217.53,251.32,,25,965,33,26.69,965D6-(E1);
22.06.23 16:48:46,148.3,147.36,157.93,225.45,204.37,152.87,247.12,239.37,201.29,156.71,210.54,229.4,208.98,147.81,179.84,134.29,173.11,149.92,170.09,191.81,165.67,237.22,118.78,194.03,242.13,,25,965,33,26.69,965D6-(E1);
22.06.23 16:49:01,148.55,155.42,136.79,221.35,190.26,220.11,217.63,235.75,193.15,187.97,278.01,213.18,215.9,136.28,174.19,156.59,170.91,169.46,174.89,232.74,188.6,171.15,89.72,189.05,243.05,,25,965,33,26.69,965D6-(E1);
22.06.23 16:51:08,150.67,156.94,151.31,203.83,214.83,224.4,213.29,200.14,180.74,166.68,181.37,199.9,244.11,136.76,170.99,145.33,166.81,163.4,166.44,216.09,177.87,211.55,108.08,192.08,228.61,,25,965,33,26.68,965D6-(E1);
22.06.23 16:51:23,150.92,176.33,162.82,226.62,242.84,219.82,224.06,209,206.96,174.14,213.94,246.97,197.05,149.54,189.65,145.33,194.39,139.77,182.31,215.52,171.46,183.77,121.94,203.26,249.47,,25,965,33,26.72,965D6-(E1);
22.06.23 16:51:38,151.17,182.14,143.25,238.5,219.12,181.23,233.84,261.53,206.39,187.7,240.05,230.28,199.02,154.54,196.55,169.41,155.74,162.61,197.7,227.44,156.68,191.26,139.91,201.57,239.1,,25,965,33,26.75,965D6-(E1);
22.06.23 16:51:53,151.42,143.88,143.75,195.12,208.03,204.91,211.56,207.27,189.26,161.41,202.14,251.22,226.73,108.57,201.29,156.59,160.58,155.07,176.31,216.38,168.7,197.77,117.2,182.75,223.87,,25,965,33,26.78,965D6-(E1);
22.06.23 16:52:08,151.67,163.59,152.57,203.26,219.69,218.4,252.94,217.1,198.75,173.34,224.25,219.21,192.57,142.62,178.22,137.61,175.59,154.55,172.35,189.6,145.96,190.19,115.1,183.84,173.77,,25,965,33,26.82,965D6-(E1);
22.06.23 16:52:23,151.92,173.7,130.41,188.73,197.97,166.49,212.42,239.07,175.31,170.93,215.93,215.18,218.81,145.33,160.71,134.03,202.71,129.54,172.35,223.05,170.08,140.03,130.46,218.4,223.57,,25,965,33,26.85,965D6-(E1);
22.06.23 16:52:38,152.17,131.59,153.34,181.33,187.26,162.86,215.31,263.73,187.6,149.47,186.22,209.19,174.96,140.42,166.49,122.94,147.25,126.33,160.87,195.69,141.19,164.17,98.32,201.57,198.16,,25,965,33,26.86,965D6-(E1);
22.06.23 16:52:53,152.42,165.65,144.25,205.53,230.71,163.64,253.25,210.44,167.78,140.29,224.54,216.62,184.25,125.93,148.54,157.91,175.59,135.5,182.88,214.36,186.61,176.37,108.34,180.84,216.54,,25,965,33,26.9,965D6-(E1);
22.06.23 16:53:08,152.67,119.57,123.12,197.07,197.14,192,238.33,237.26,182.11,151.53,242.73,251.22,201,131.2,177.15,119.21,149.09,147.37,174.89,180.03,165.95,192.07,97.82,184.11,264.73,,25,965,33,26.93,965D6-(E1);
22.06.23 16:53:23,152.92,156.94,138.03,211.81,196.58,197.18,245.29,230.96,202.7,188.8,207.73,212.89,186.18,150.04,170.99,140.17,188.72,143.05,167.28,206.94,153.18,190.46,118.78,194.86,215.08,,25,965,33,26.97,965D6-(E1);
22.06.23 16:53:39,153.18,133.54,145.26,226.92,242.24,202.69,238.33,249.43,203.83,148.96,251.13,229.69,207.83,154.29,201.86,146.63,190.13,134.25,190.97,228.61,172.85,205.17,110.41,201.29,220.34,,25,965,33,27,965D6-(E1);
22.06.23 16:53:54,153.43,176.85,125.78,200.72,188.9,177.25,232.05,237.86,178.02,149.73,218.79,213.75,173.88,136.28,165.17,125.7,161.12,150.18,154.52,200.17,148.89,183.24,72.62,205.52,224.46,,25,965,33,27.04,965D6-(E1);
22.06.23 16:54:09,153.68,165.39,151.81,233.13,213.12,206.58,247.42,235.45,193.99,189.07,240.65,192.12,185.9,134.34,166.22,145.08,164.91,148.64,183.74,184.93,187.17,202.14,116.15,223.05,221.51,,25,965,33,27.07,965D6-(E1);
22.06.23 16:54:24,153.93,151.63,126.75,204.11,210.85,183.91,246.51,238.16,185.67,180.07,223.96,234.11,183.97,133.13,142.94,131.24,194.39,169.99,192.72,204.67,171.46,211.55,108.08,206.09,212.47,,25,965,33,27.1,965D6-(E1);
22.06.23 16:54:39,154.18,124.11,145.01,204.96,217.68,172.76,233.84,217.1,209.25,184.96,201.58,226.76,201.28,144.84,187.45,129.73,205.89,158.96,180.3,202.7,167.87,193.42,106.53,207.22,227.42,,25,965,33,27.15,965C6-(E1);
22.06.23 16:54:54,154.43,161.02,139.77,226.92,212.27,177.51,219.96,206.99,195.38,181.15,252.34,234.7,205.26,124.74,161.75,135.82,170.64,132.26,193.3,214.36,157.77,214.91,107.82,181.39,242.13,,25,965,33,27.18,965D6-(E1);
22.06.23 16:55:09,154.68,169.79,164.9,236.7,254.3,186.05,270.12,249.73,203.55,187.15,238.28,216.9,213.01,182.83,195.72,149.76,150.95,148.39,184.61,225.38,196.62,204.89,118.25,206.66,245.79,,25,965,33,27.19,965D6-(E1);
22.06.23 16:55:24,154.93,148.62,122.64,205.25,215.97,236.88,237.73,253.13,182.38,159.58,215.65,230.87,178.22,134.34,171.26,152.38,194.67,153.26,177.45,228.61,153.71,192.61,96.54,168.48,219.75,,25,965,33,27.24,965D6-(E1);
22.06.23 16:55:39,155.18,136.96,136.05,238.2,202.42,238.35,248.34,207.27,197.34,169.6,210.83,253.05,206.97,149.29,195.44,156.59,176.14,153.78,170.37,235.71,172.29,165.71,106.01,195.97,224.75,,25,965,33,27.28,965C6-(E1);
22.06.23 16:55:54,155.43,120.76,126.27,204.4,204.93,200.21,232.34,205.55,199.03,149.47,225.12,216.04,217.94,109.96,186.36,143.01,154.14,103.9,150.69,173.28,165.12,192.34,95.78,162.39,196.75,,25,965,33,27.3,965D6-(E1);
22.06.23 16:56:09,155.68,112.71,130.41,208.38,200.47,161.31,219.09,227.1,183.48,148.7,235.03,223.26,181.23,114.14,177.95,143.26,164.64,142.54,171.78,194.3,181.24,144.23,82.48,197.09,237.59,,25,965,33,27.33,965D6-(E1);
22.06.23 16:56:24,155.93,172.92,157.93,201.01,230.13,202.42,293.35,265.62,202.7,190.17,277.06,234.41,235.36,143.85,185,169.14,167.9,178.27,208.96,208.93,173.13,202.69,115.89,216.67,220.34,,25,965,33,27.38,965D6-(E1);
22.06.23 16:56:39,156.18,173.44,148.27,237.3,227.5,233.08,255.72,271,208.39,171.47,229.47,266.63,207.55,145.58,185.54,158.71,196.67,146.6,202.42,225.68,195.76,198.31,143.18,230.67,238.8,,25,965,33,27.4,965D6-(E1);
22.06.23 16:56:54,156.43,159.49,152.07,243.31,247.34,174.87,223.47,244.53,198.19,177.91,255.68,266.95,228.51,147.56,190.2,149.24,191.54,173.98,196.82,237.2,201.54,192.07,115.37,195.97,230.09,,25,965,33,27.43,965D6-(E1);
22.06.23 16:57:09,156.68,121.72,146.01,243.31,235.12,200.48,246.2,251.27,220.51,181.42,228.02,266.95,194.52,124.98,157.58,139.91,198.96,167.87,169.25,211.78,187.46,173.76,122.21,206.66,247.93,,25,965,33,27.47,965D6-(E1);
22.06.23 16:57:24,156.93,162.05,128.21,212.1,236.01,183.37,207.26,195.06,188.71,184.69,207.73,234.7,218.81,151.04,180.92,144.04,192.96,143.81,159.21,186.85,172.57,198.31,112.23,209.78,227.12,,25,965,33,27.5,965D6-(E1);
22.06.23 16:57:39,157.18,164.36,150.29,239.1,256.13,238.35,283.56,262.16,212.69,198.49,206.05,225.88,267.33,150.04,173.93,160.57,196.96,191.87,216.18,235.71,188.6,213.51,135.57,239.6,235.48,,25,965,33,27.51,965D6-(E1);
22.06.23 16:57:54,157.43,157.45,158.7,211.24,235.12,198.01,244.38,206.13,209.25,190.17,218.21,257.65,212.14,158.57,196.55,147.67,163.28,157.14,170.93,229.2,201.83,195.86,114.06,179.49,229.5,,25,965,33,27.54,965D6-(E1);
22.06.23 16:58:09,157.68,163.84,154.86,232.23,226.63,224.4,237.43,239.07,188.71,178.72,245.12,219.79,234.16,161.1,237.67,147.41,189.56,171.05,208.66,199.89,170.36,173.49,129.39,202.7,241.53,,25,965,33,27.6,965D6-(E1);
22.06.23 16:58:25,157.95,148.87,150.8,229.86,214.26,216.13,235.33,242.7,202.13,177.1,248.42,218.05,222.32,145.33,216.9,146.37,194.39,156.62,194.76,217.25,192.6,192.34,122.74,195.97,233.38,,25,965,33,27.63,965D6-(E1);
22.06.23 16:58:40,158.2,148.11,130.16,212.67,230.13,176.98,295.66,242.4,188.99,180.61,243.33,239.76,227.62,147.06,184.18,145.85,185.9,154.55,163.09,203.54,182.08,180.85,126.99,190.98,245.79,,25,965,33,27.65,965D6-(E1);
22.06.23 16:58:55,158.45,177.64,163.86,246.65,238.97,233.66,261,233.95,205.25,199.89,274.86,239.16,259.81,146.82,170.73,154.48,194.96,200.18,195.64,256.3,201.54,221.97,120.88,203.83,251.63,,25,965,33,27.68,965D6-(E1);
22.06.23 16:59:10,158.7,142.88,137.29,223.4,210.57,196.36,248.34,211.88,201.57,153.08,245.72,230.28,198.18,145.09,191.57,136.84,173.93,149.41,171.5,195.97,159.39,185.1,110.67,197.65,228.61,,25,965,33,27.69,965D6-(E1);
22.06.23 16:59:25,158.95,149.37,132.36,220.48,224.31,215,267.27,240.88,192.59,160.89,237.39,227.93,236.26,134.58,156.54,122.2,186.18,149.16,180.02,218.98,162.39,151.72,104.73,198.77,232.18,,25,965,33,27.72,965D6-(E1);
22.06.23 16:59:40,159.2,138.93,125.78,209.52,215.97,199.66,254.48,188.91,203.83,165.89,227.43,200.74,196.77,144.59,184.45,156.85,144.88,147.11,170.93,214.65,162.39,211.27,106.53,197.09,217.99,,25,965,33,27.75,965D6-(E1);
22.06.23 16:59:55,159.45,157.19,137.78,211.81,207.18,229.59,238.03,268.14,196.22,172.27,180.56,215.75,188.67,132.16,201.86,147.93,198.39,154.55,183.74,210.93,180.39,201.87,122.47,211.78,228.9,,25,965,33,27.78,965D6-(E1);
22.06.23 17:00:10,159.7,153.14,147.52,183.79,221.71,211.62,242.56,210.73,190.37,186.06,235.03,233.52,156.28,100.09,196.55,123.69,163.01,133.76,169.53,225.09,154.25,182.97,109.63,178.13,226.53,,25,965,33,27.79,965D6-(E1);
22.06.23 17:00:25,159.95,157.19,148.27,226.03,217.68,212.18,234.43,235.75,187.88,164.57,234.74,206.92,187.56,131.68,204.67,138.12,183.94,146.35,172.91,198.21,179.27,204.89,106.27,186.57,244.26,,25,965,33,27.82,965D6-(E1);
22.06.23 17:00:40,160.2,157.96,146.01,205.53,237.48,229.88,253.56,222.96,208.67,187.43,230.35,236.48,211.57,119.77,217.77,157.65,207.92,146.6,194.18,184.38,179.83,176.37,113.28,211.78,240.92,,25,965,33,27.86,965D6-(E1);
22.06.23 17:00:55,160.45,170.05,164.9,228.39,248.54,214.15,257.89,253.43,199.59,199.61,232.1,227.35,208.12,143.36,203.26,142.49,207.05,157.66,198.28,214.65,157.22,221.12,116.41,222.46,230.99,,25,965,33,27.88,965D6-(E1);
22.06.23 17:01:10,160.7,175.8,140.26,233.13,243.44,205.47,232.05,240.28,192.59,176.56,242.73,260.42,218.23,159.32,221.52,141.72,187.02,169.72,186.91,229.2,173.68,193.96,130.73,186.57,240.92,,25,965,33,27.91,965D6-(E1);
22.06.23 17:01:25,160.95,145.62,150.04,212.1,224.02,204.36,194.53,219.15,197.63,148.96,221.94,190.75,201.28,127.36,158.62,135.82,168.99,142.79,165.6,206.09,162.66,144.23,111.71,178.94,193.09,,25,965,33,27.91,
22.06.23 17:01:40,161.2,151.63,171.16,234.02,241.05,212.46,266.01,241.19,209.82,184.42,253.25,257.95,229.4,157.56,189.1,152.38,167.63,171.05,172.35,221.59,190.02,160.58,125.39,201.01,229.5,,25,965,33,27.93,
22.06.23 17:01:55,161.45,151.88,167.5,212.67,223.44,191.46,241.04,257.16,220.51,168.81,245.72,228.52,184.52,129.28,187.73,160.57,178.64,168.93,172.91,202.7,168.42,180.32,121.15,203.54,206.13,,25,965,33,27.97,965C6-(E1);
22.06.23 17:02:10,161.7,156.94,127.48,224.27,249.14,225.84,274.57,259.96,227.26,180.61,179.76,230.57,219.39,128.56,195.44,164.3,179.47,144.31,177.16,212.36,166.5,219.7,104.73,205.81,218.87,,25,965,33,28,965B6-(E1);
22.06.23 17:02:25,161.95,158.72,144,219.32,229.25,166.75,218.5,185.03,183.2,152.3,225.41,212.04,185.9,128.56,198.22,148.45,169.27,134.5,168.68,195.97,160.48,173.49,117.2,190.43,238.19,,25,965,33,28.03,965B6-(E1);
22.06.23 17:02:40,162.2,149.12,149.03,223.69,216.25,219.25,242.56,271,222.56,166.16,245.42,233.82,207.55,143.61,177.41,135.82,190.41,158.44,170.09,199.33,163.75,162.89,114.06,214.94,211.89,,25,965,33,28.04,965D6-(E1);
22.06.23 17:02:55,162.45,161.02,161.79,232.23,248.54,245.45,285.19,233.65,211.25,169.87,231.22,230.87,208.12,129.76,208.34,164.84,178.08,155.85,184.03,220.43,181.8,165.2,102.41,210.93,213.34,,25,965,33,28.08,965D6-(E1);
22.06.23 17:03:11,162.72,152.38,136.3,220.77,203.25,174.6,218.21,224.73,187.05,174.68,215.93,230.87,191.73,134.82,194.89,120.7,156.55,126.82,178.59,199.05,161.84,190.46,126.99,173.55,237.59,,25,965,33,28.08,965D6-(E1);
22.06.23 17:03:26,162.97,179.23,160.24,240.9,225.47,238.64,245.9,235.15,225.2,195.15,267.36,255.8,215.9,146.07,202.14,162.96,196.1,139.01,189.23,207.79,182.93,223.39,113.54,188.22,245.18,,25,965,33,28.11,965D6-(E1);
22.06.23 17:03:41,163.22,123.87,153.34,228.09,203.53,199.93,280.98,235.15,178.02,187.43,188.39,227.93,193.12,116.48,150.6,126.2,155.21,141.53,171.78,197.93,166.77,200.22,108.86,192.36,218.29,,25,965,33,28.13,965B6-(E1);
22.06.23 17:03:56,163.47,168.75,142.5,228.09,206.9,213.59,243.46,237.56,179.92,179.53,237.1,223.84,215.61,158.82,179.84,132.51,210.26,147.37,180.3,222.76,161.84,186.17,107.82,216.38,243.96,,25,965,33,28.15,965D6-(E1);
22.06.23 17:04:11,163.72,145.12,138.03,210.09,220.55,231.92,272.02,222.37,208.96,169.07,255.99,216.04,211.28,129.52,181.19,162.96,171.73,148.13,180.59,205.81,169.8,170.89,117.46,190.7,218.58,,25,965,33,28.18,965D6-(E1);
22.06.23 17:04:26,163.97,179.76,160.5,226.03,255.82,204.63,241.04,264.04,214.13,176.29,257.82,248.49,264.19,120.95,187.73,150.28,168.99,160,191.85,223.34,155.6,211.27,114.58,190.98,233.68,,25,965,33,28.21,965B6-(E1);
22.06.23 17:04:41,164.22,170.83,144,238.8,231.89,202.42,281.3,225.03,194.55,194.04,250.53,239.16,220.85,133.61,188.27,125.2,181.7,157.92,178.87,217.25,171.46,207.66,109.89,197.37,240.61,,25,965,33,28.22,965D6-(E1);
22.06.23 17:04:56,164.47,160.51,142.26,211.52,223.44,215.85,244.07,227.69,199.59,184.69,194.95,242.16,257.01,129.52,183.91,144.3,197.82,133.51,165.32,217.53,147.82,202.97,98.32,209.78,243.35,,25,965,33,28.26,965D6-(E1);
22.06.23 17:05:11,164.72,157.19,152.83,226.62,231.01,212.46,270.43,225.03,189.26,166.95,225.12,246.67,212.14,142.38,177.41,115.99,172.01,125.35,200.05,226.56,167.32,175.85,116.41,213.79,209.87,,25,965,33,28.26,965D6-(E1);
22.06.23 17:05:26,164.97,159.23,141.26,213.82,252.17,210.21,252.94,249.43,209.53,195.15,204.65,245.76,202.7,135.55,186.63,140.69,178.08,168.67,188.65,217.53,175.91,171.15,109.37,214.08,251.32,,25,965,33,28.29,965D6-(E1);
22.06.23 17:05:41,165.22,188.55,150.04,226.03,234.24,225.55,241.95,267.83,216.15,193.49,245.42,226.47,239.57,178.36,220.94,161.9,218.79,163.92,212.26,199.89,176.75,212.95,125.65,214.65,249.78,,25,965,33,28.32,965D6-(E1);
