sample,lipid,temperature,parent,type,formula,ontology,height_normalized
58,PE 30:5,High (+6),Nonbleached,Sample,C35H60NO8P,PE,0.0014627024046469546
58,PE 36:3;O3|PE 18:1_18:2;O3,High (+6),Nonbleached,Sample,C41H76NO11P,OxPE,8.496283115516858e-4
58,PE 38:4|PE 16:0_22:4,High (+6),Nonbleached,Sample,C43H78NO8P,PE,0
58,PE 40:4|PE 18:0_22:4,High (+6),Nonbleached,Sample,C45H82NO8P,PE,4.112038757449723e-4
58,PE O-26:2,High (+6),Nonbleached,Sample,C31H60NO7P,EtherPE,0.011720909018532335
58,PE O-32:0,High (+6),Nonbleached,Sample,C37H76NO7P,EtherPE,5.837858542224483e-4
58,PE O-32:1,High (+6),Nonbleached,Sample,C37H74NO7P,EtherPE,7.484701436386912e-4
58,PE O-33:6,High (+6),Nonbleached,Sample,C38H66NO7P,EtherPE,0.001010261618419999
58,PE O-34:1|PE O-16:0_18:1,High (+6),Nonbleached,Sample,C39H78NO7P,EtherPE,3.283809088676949e-4
58,PE O-34:4,High (+6),Nonbleached,Sample,C39H72NO7P,EtherPE,5.289638222378447e-4
58,PE O-36:4,High (+6),Nonbleached,Sample,C41H76NO7P,EtherPE,0.001765688065496564
58,PE O-36:4|PE O-16:0_20:4,High (+6),Nonbleached,Sample,C41H76NO7P,EtherPE,0.008737041072513453
58,PE O-38:4|PE O-16:0_22:4,High (+6),Nonbleached,Sample,C43H80NO7P,EtherPE,0.21353440855709957
58,PE O-38:4|PE O-18:0_20:4,High (+6),Nonbleached,Sample,C43H80NO7P,EtherPE,0.024030288745153554
58,PE O-38:5|PE O-16:1_22:4,High (+6),Nonbleached,Sample,C43H78NO7P,EtherPE,0.19222925709880975
58,PE O-38:8,High (+6),Nonbleached,Sample,C43H72NO7P,EtherPE,5.017599051251393e-4
58,PE O-40:4|PE O-18:0_22:4,High (+6),Nonbleached,Sample,C45H84NO7P,EtherPE,0.00522736946414332
58,PE P-38:6,High (+6),Nonbleached,Sample,C43H74NO7P,EtherPE,0.0016116730665738167
58,PE P-40:3,High (+6),Nonbleached,Sample,C45H84NO7P,EtherPE,9.932240373789123e-5
58,PE P-40:4|PE P-18:0_22:4,High (+6),Nonbleached,Sample,C45H82NO7P,EtherPE,8.517976917802066e-4
58,PE P-40:6,High (+6),Nonbleached,Sample,C45H78NO7P,EtherPE,0.006276420005324199
58,PEtOH 35:9,High (+6),Nonbleached,Sample,C40H61O8P,PEtOH,4.2803479086847215e-4
58,PG 35:3|PG 16:1_19:2,High (+6),Nonbleached,Sample,C41H75O10P,PG,6.389554217905647e-4
58,PI 34:0;O3|PI 16:0_18:0;O3,High (+6),Nonbleached,Sample,C43H83O16P,OxPI,7.492466898905548e-4
58,PI 34:2;O3|PI 16:0_18:2;O3,High (+6),Nonbleached,Sample,C43H79O16P,OxPI,9.448228526549765e-4
58,PI 36:0;O3|PI 18:0_18:0;O3,High (+6),Nonbleached,Sample,C45H87O16P,OxPI,0.13299014939461526
58,PI 36:1;O3|PI 18:0_18:1;O3,High (+6),Nonbleached,Sample,C45H85O16P,OxPI,7.573292452672493e-4
58,PI 40:4,High (+6),Nonbleached,Sample,C49H87O13P,PI,9.806834605804915e-4
58,PI 42:4|PI 20:0_22:4,High (+6),Nonbleached,Sample,C51H91O13P,PI,0.001066216021531001
58,PI O-38:4|PI O-18:0_20:4,High (+6),Nonbleached,Sample,C47H85O12P,EtherPI,0.001062205711487775
58,PI O-40:4|PI O-18:0_22:4,High (+6),Nonbleached,Sample,C49H89O12P,EtherPI,0.001151423497082629
58,PS 16:0,High (+6),Nonbleached,Sample,C22H42NO10P,PS,3.49671665421495e-4
58,PS 39:4|PS 17:0_22:4,High (+6),Nonbleached,Sample,C45H80NO10P,PS,0.0034084037748441775
58,PS 40:4,High (+6),Nonbleached,Sample,C46H82NO10P,PS,4.385873504596645e-4
58,Retinol palmitate,High (+6),Nonbleached,Sample,C36H60O2,Others,0.004522414535553442
58,SE 24:1;O3/18:5,High (+6),Nonbleached,Sample,C42H64O4,LCAE,0.0017040613560395052
58,SE 24:1;O3/20:5,High (+6),Nonbleached,Sample,C44H68O4,LCAE,3.300527447740097e-4
58,SE 24:1;O4/13:1,High (+6),Nonbleached,Sample,C37H62O5,DCAE,0.0034787952047413
58,SE 24:2;O4/21:0;O,High (+6),Nonbleached,Sample,C45H78O6,KLCAE,0.004062581058963749
58,SE 24:2;O4/25:0;O,High (+6),Nonbleached,Sample,C49H86O7,KDCAE,8.597229221190496e-4
58,SE 24:2;O4/25:1;O,High (+6),Nonbleached,Sample,C49H84O7,KDCAE,0.002876429622463627
58,SE 24:2;O4/26:1,High (+6),Nonbleached,Sample,C50H86O6,KDCAE,3.826854457457365e-4
58,SE 24:2;O4/27:1;O,High (+6),Nonbleached,Sample,C51H88O7,KDCAE,3.0710175108158863e-4
58,SE 24:2;O4/28:1,High (+6),Nonbleached,Sample,C52H90O6,KDCAE,4.973886394879428e-4
58,SE 24:2;O4/28:2,High (+6),Nonbleached,Sample,C52H88O6,KDCAE,0.0016047759342443992
58,SE 24:2;O4/28:3,High (+6),Nonbleached,Sample,C52H86O6,KDCAE,0.0028841403575343163
58,SE 28:1/15:3,High (+6),Nonbleached,Sample,C43H70O2,CASE,3.2233831150904184e-4
58,SE 28:1/15:4,High (+6),Nonbleached,Sample,C43H68O2,CASE,0.0011115884434568415
58,SE 28:1/21:2,High (+6),Nonbleached,Sample,C49H84O2,CASE,3.610177254679578e-4
58,SE 28:1/22:4,High (+6),Nonbleached,Sample,C50H82O2,CASE,0.001602168707278051
58,SE 28:1/8:0,High (+6),Nonbleached,Sample,C36H62O2,CASE,0.004757445876535465
58,SE 28:2/15:4,High (+6),Nonbleached,Sample,C43H66O2,BRSE,1.598951278255749e-4
58,SE 28:4/28:0,High (+6),Nonbleached,Sample,C56H96O2,DEGSE,1.7044607610215842e-4
58,SE 29:1/16:0,High (+6),Nonbleached,Sample,C45H80O2,SISE,0.0031039980073916213
58,SHexCer 33:3;O3|SHexCer 18:2;O2/15:1;O,High (+6),Nonbleached,Sample,C39H71NO12S,SHexCer,1.364411797112767e-4
58,SHexCer 45:5;O2,High (+6),Nonbleached,Sample,C51H91NO11S,SHexCer,0.006936024767541047
58,SL 27:2;O2,High (+6),Nonbleached,Sample,C27H51NO6S,SL,0.02384853434923215
58,SM 23:3;O3,High (+6),Nonbleached,Sample,C28H53N2O7P,SM,6.660484877535819e-4
58,SM 34:0;O3,High (+6),Nonbleached,Sample,C39H81N2O7P,SM,3.408366792901392e-4
58,SM 36:1;O3,High (+6),Nonbleached,Sample,C41H83N2O7P,SM,0.011367283983427116
58,SM 37:2;O3,High (+6),Nonbleached,Sample,C42H83N2O7P,SM,0.004523708903550919
58,SM 38:4;O3,High (+6),Nonbleached,Sample,C43H81N2O7P,SM,3.147865987923284e-4
58,SM 38:5;O3,High (+6),Nonbleached,Sample,C43H79N2O7P,SM,7.057966798589866e-4
58,SM 39:0;O2,High (+6),Nonbleached,Sample,C44H91N2O6P,SM,6.971835853843413e-5
58,SM 41:4;O2,High (+6),Nonbleached,Sample,C46H87N2O6P,SM,4.62672101936797e-4
58,SM 42:3;O3,High (+6),Nonbleached,Sample,C47H91N2O7P,SM,4.138982054563446e-4
58,SM 42:4;O3,High (+6),Nonbleached,Sample,C47H89N2O7P,SM,1.3593822528939963e-4
58,SM 43:1;O3,High (+6),Nonbleached,Sample,C48H97N2O7P,SM,0.0037724540196205116
58,SM 43:9;O2,High (+6),Nonbleached,Sample,C48H81N2O6P,SM,0.002775173063118076
58,SM 44:9;O2,High (+6),Nonbleached,Sample,C49H83N2O6P,SM,2.6049710678382993e-4
58,SM 48:11;O2,High (+6),Nonbleached,Sample,C53H85N2O7P,ASM,0.022255577843901864
58,ST 24:1;O5,High (+6),Nonbleached,Sample,C24H40O5,BileAcid,0.0011031759059834335
58,ST 27:1;O,High (+6),Nonbleached,Sample,C27H46O,ST,0.0020583483679205783
58,ST 27:2;O,High (+6),Nonbleached,Sample,C27H44O,ST,8.485506772036766e-5
58,ST 28:1;O,High (+6),Nonbleached,Sample,C28H48O,ST,0.013359715736527566
58,ST 28:2;O,High (+6),Nonbleached,Sample,C28H46O,ST,0.0012821121816388487
58,TG 25:0|TG 8:0_8:0_9:0,High (+6),Nonbleached,Sample,C28H52O6,TG,6.430900976726038e-4
58,TG 27:1;O|TG 8:0_10:0_9:1;O,High (+6),Nonbleached,Sample,C30H54O7,OxTG,2.0949530948892513e-4
58,TG 30:0|TG 10:0_10:0_10:0,High (+6),Nonbleached,Sample,C33H62O6,TG,6.500981758303765e-4
58,TG 30:0|TG 8:0_10:0_12:0,High (+6),Nonbleached,Sample,C33H62O6,TG,0.0043495091602560754
58,TG 42:0|TG 14:0_14:0_14:0,High (+6),Nonbleached,Sample,C45H86O6,TG,0.001656177136521383
58,TG 44:0|TG 14:0_14:0_16:0,High (+6),Nonbleached,Sample,C47H90O6,TG,0.00652047863854006
58,TG 46:0|TG 14:0_16:0_16:0,High (+6),Nonbleached,Sample,C49H94O6,TG,0.04695862435951465
58,TG 46:1|TG 14:0_16:0_16:1,High (+6),Nonbleached,Sample,C49H92O6,TG,0.01326967580042873
58,TG 46:2;O3|TG 12:0_16:0_18:2;O3,High (+6),Nonbleached,Sample,C49H90O9,OxTG,0.002699637444979549
58,TG 46:2|TG 14:0_16:1_16:1,High (+6),Nonbleached,Sample,C49H90O6,TG,0.0026316572377520133
58,TG 46:3|TG 14:0_14:0_18:3,High (+6),Nonbleached,Sample,C49H88O6,TG,0.003998661469054015
58,TG 46:4|TG 14:0_14:0_18:4,High (+6),Nonbleached,Sample,C49H86O6,TG,3.578150892227698e-4
58,TG 48:0|TG 16:0_16:0_16:0,High (+6),Nonbleached,Sample,C51H98O6,TG,0.12460186190833512
58,TG 48:1|TG 16:0_16:0_16:1,High (+6),Nonbleached,Sample,C51H96O6,TG,0.06879344384757355
58,TG 48:2|TG 14:0_16:0_18:2,High (+6),Nonbleached,Sample,C51H94O6,TG,0.015171634928699758
58,TG 48:3|TG 16:1_16:1_16:1,High (+6),Nonbleached,Sample,C51H92O6,TG,0.014373383391878072
58,TG 48:4|TG 14:0_16:1_18:3,High (+6),Nonbleached,Sample,C51H90O6,TG,0.003317502159478449
58,TG 48:5|TG 14:0_14:0_20:5,High (+6),Nonbleached,Sample,C51H88O6,TG,7.368947955469609e-4
58,TG 48:5|TG 14:0_16:1_18:4,High (+6),Nonbleached,Sample,C51H88O6,TG,8.071530904500573e-4
58,TG 49:3|TG 15:0_16:0_18:3,High (+6),Nonbleached,Sample,C52H94O6,TG,0.0011429935092699321
58,TG 49:7|TG 16:0_18:3_15:4,High (+6),Nonbleached,Sample,C52H86O6,TG,0.001568234076578461
58,TG 50:0|TG 16:0_16:0_18:0,High (+6),Nonbleached,Sample,C53H102O6,TG,0.02362607317060278
58,TG 50:1|TG 16:0_16:0_18:1,High (+6),Nonbleached,Sample,C53H100O6,TG,0.027656657452668876
58,TG 50:2|TG 16:0_16:0_18:2,High (+6),Nonbleached,Sample,C53H98O6,TG,0.05050438646625117
58,TG 50:3;O2|TG 16:0_16:0_18:3;O2,High (+6),Nonbleached,Sample,C53H96O8,OxTG,2.1299380127639376e-4
58,TG 50:3|TG 16:0_16:0_18:3,High (+6),Nonbleached,Sample,C53H96O6,TG,0.039000520771730204
58,TG 50:3|TG 16:0_16:1_18:2,High (+6),Nonbleached,Sample,C53H96O6,TG,0.14914279068136094
58,TG 50:4|TG 16:0_16:1_18:3,High (+6),Nonbleached,Sample,C53H94O6,TG,0.020799066216477133
58,TG 50:5|TG 16:1_16:1_18:3,High (+6),Nonbleached,Sample,C53H92O6,TG,0.004102469782451736
58,TG 50:6|TG 14:0_18:3_18:3,High (+6),Nonbleached,Sample,C53H90O6,TG,0.006593070494032896
58,TG 50:7|TG 14:0_18:3_18:4,High (+6),Nonbleached,Sample,C53H88O6,TG,0.0017326557942009297
58,TG 50:8|TG 15:0_15:4_20:4,High (+6),Nonbleached,Sample,C53H86O6,TG,8.10943739585528e-4
58,TG 51:2|TG 16:0_16:0_19:2,High (+6),Nonbleached,Sample,C54H100O6,TG,4.8580589500765557e-4
58,TG 51:2|TG 17:0_17:1_17:1,High (+6),Nonbleached,Sample,C54H100O6,TG,0.0057820749797274675
58,TG 51:4|TG 15:0_16:0_20:4,High (+6),Nonbleached,Sample,C54H96O6,TG,4.8299526735598946e-4
58,TG 51:7|TG 16:0_18:3_17:4,High (+6),Nonbleached,Sample,C54H90O6,TG,6.640736520088585e-4
58,TG 51:8|TG 16:0_15:4_20:4,High (+6),Nonbleached,Sample,C54H88O6,TG,8.327335002744976e-4
58,TG 52:0|TG 16:0_18:0_18:0,High (+6),Nonbleached,Sample,C55H106O6,TG,0.0069867395767858
58,TG 52:2|TG 16:0_18:1_18:1,High (+6),Nonbleached,Sample,C55H102O6,TG,0.012501179934771917
58,TG 52:3|TG 16:0_16:0_20:3,High (+6),Nonbleached,Sample,C55H100O6,TG,0.008484404710141771
58,TG 52:3|TG 16:0_18:1_18:2,High (+6),Nonbleached,Sample,C55H100O6,TG,0.019768449736748225
58,TG 52:4;O2|TG 16:0_16:0_20:4;O2,High (+6),Nonbleached,Sample,C55H98O8,OxTG,1.0349766507832683e-4
58,TG 52:4|TG 16:0_16:0_20:4,High (+6),Nonbleached,Sample,C55H98O6,TG,0.013012673487238089
58,TG 52:5|TG 16:0_16:0_20:5,High (+6),Nonbleached,Sample,C55H96O6,TG,0.010579206179065603
58,TG 52:5|TG 16:0_18:2_18:3,High (+6),Nonbleached,Sample,C55H96O6,TG,0.010096636204051641
58,TG 52:6|TG 14:0_16:0_22:6,High (+6),Nonbleached,Sample,C55H94O6,TG,0.0024576498005596517
58,TG 52:6|TG 16:0_18:3_18:3,High (+6),Nonbleached,Sample,C55H94O6,TG,0.025790293444328486
58,TG 52:7|TG 16:0_18:3_18:4,High (+6),Nonbleached,Sample,C55H92O6,TG,0.022512236225024605
58,TG 52:8|TG 16:0_18:4_18:4,High (+6),Nonbleached,Sample,C55H90O6,TG,0.0026197934305065593
58,TG 52:8|TG 16:1_18:3_18:4,High (+6),Nonbleached,Sample,C55H90O6,TG,0.002385102323398159
58,TG 52:9|TG 16:2_16:2_20:5,High (+6),Nonbleached,Sample,C55H88O6,TG,9.861456935298478e-4
58,TG 52:9|TG 16:2_18:3_18:4,High (+6),Nonbleached,Sample,C55H88O6,TG,5.68700919760414e-4
58,TG 53:2|TG 19:0_19:0_15:2,High (+6),Nonbleached,Sample,C56H104O6,TG,0.0012905810465366322
58,TG 53:4|TG 17:0_17:0_19:4,High (+6),Nonbleached,Sample,C56H100O6,TG,0.0015980082387147293
58,TG 53:5|TG 16:0_19:2_18:3,High (+6),Nonbleached,Sample,C56H98O6,TG,3.272901936479642e-4
58,TG 53:7;O2|TG 17:2_20:3_16:2;O2,High (+6),Nonbleached,Sample,C56H94O8,OxTG,3.8648718946404284e-4
58,TG 54:0|TG 16:0_16:0_22:0,High (+6),Nonbleached,Sample,C57H110O6,TG,0.006132105369993978
58,TG 54:10|TG 18:3_18:3_18:4,High (+6),Nonbleached,Sample,C57H90O6,TG,0.00444924206355888
58,TG 54:11|TG 18:3_18:4_18:4,High (+6),Nonbleached,Sample,C57H88O6,TG,5.878131877917436e-4
58,TG 54:3|TG 18:1_18:1_18:1,High (+6),Nonbleached,Sample,C57H104O6,TG,0.007866891324099328
58,TG 54:4|TG 16:0_16:0_22:4,High (+6),Nonbleached,Sample,C57H102O6,TG,0.004647043682739164
58,TG 54:5|TG 16:0_16:0_22:5,High (+6),Nonbleached,Sample,C57H100O6,TG,0.03227438924755659
58,TG 54:5|TG 18:1_18:2_18:2,High (+6),Nonbleached,Sample,C57H100O6,TG,0.006882243399252277
58,TG 54:6;O3|TG 18:0_20:5_16:1;O3,High (+6),Nonbleached,Sample,C57H98O9,OxTG,0.005510024714017579
58,TG 54:6|TG 16:0_16:0_22:6,High (+6),Nonbleached,Sample,C57H98O6,TG,0.005780040972874288
58,TG 54:6|TG 18:2_18:2_18:2,High (+6),Nonbleached,Sample,C57H98O6,TG,0.01061148401872842
58,TG 54:7|TG 16:0_18:3_20:4,High (+6),Nonbleached,Sample,C57H96O6,TG,0.01882712245967962
58,TG 54:8|TG 16:0_18:3_20:5,High (+6),Nonbleached,Sample,C57H94O6,TG,0.011650225431287211
58,TG 54:9|TG 18:3_18:3_18:3,High (+6),Nonbleached,Sample,C57H92O6,TG,0.015256282897540531
58,TG 55:11|TG 18:3_18:3_19:5,High (+6),Nonbleached,Sample,C58H90O6,TG,2.809185355897515e-4
58,TG 55:8|TG 16:0_18:3_21:5,High (+6),Nonbleached,Sample,C58H96O6,TG,4.2736702901867104e-4
58,TG 55:8|TG 18:0_15:4_22:4,High (+6),Nonbleached,Sample,C58H96O6,TG,3.298456458944132e-4
58,TG 56:10|TG 16:0_20:5_20:5,High (+6),Nonbleached,Sample,C59H94O6,TG,0.002899147629916502
58,TG 56:10|TG 18:3_18:3_20:4,High (+6),Nonbleached,Sample,C59H94O6,TG,0.005823354224264175
58,TG 56:11|TG 18:3_18:3_20:5,High (+6),Nonbleached,Sample,C59H92O6,TG,0.0050329391611186455
58,TG 56:12|TG 18:3_18:4_20:5,High (+6),Nonbleached,Sample,C59H90O6,TG,0.0016980111101998663
58,TG 56:1;O3|TG 18:0_22:0_16:1;O3,High (+6),Nonbleached,Sample,C59H112O9,OxTG,0.0014219076235607322
58,TG 56:3|TG 18:0_20:0_18:3,High (+6),Nonbleached,Sample,C59H108O6,TG,0.0038131341566841003
58,TG 56:4|TG 16:0_18:0_22:4,High (+6),Nonbleached,Sample,C59H106O6,TG,0.00988421192469414
58,TG 56:5|TG 16:0_18:0_22:5,High (+6),Nonbleached,Sample,C59H104O6,TG,0.0029225571996994585
58,TG 56:6|TG 16:0_18:1_22:5,High (+6),Nonbleached,Sample,C59H102O6,TG,0.0096684555722917
58,TG 56:6|TG 16:0_20:3_20:3,High (+6),Nonbleached,Sample,C59H102O6,TG,0.0026018239045072886
58,TG 56:7|TG 16:0_18:3_22:4,High (+6),Nonbleached,Sample,C59H100O6,TG,0.008787948798327434
58,TG 56:8|TG 16:0_20:4_20:4,High (+6),Nonbleached,Sample,C59H98O6,TG,0.011969542318070712
58,TG 56:9|TG 16:0_20:4_20:5,High (+6),Nonbleached,Sample,C59H96O6,TG,0.004242823651709675
58,TG 56:9|TG 18:3_18:3_20:3,High (+6),Nonbleached,Sample,C59H96O6,TG,0.015262396012682904
58,TG 57:3|TG 16:0_23:0_18:3,High (+6),Nonbleached,Sample,C60H110O6,TG,0.001022687551195786
58,TG 57:6|TG 19:2_19:2_19:2,High (+6),Nonbleached,Sample,C60H104O6,TG,6.272507315777537e-4
58,TG 58:10|TG 18:3_18:3_22:4,High (+6),Nonbleached,Sample,C61H98O6,TG,0.003757076927810475
58,TG 58:11|TG 18:3_18:3_22:5,High (+6),Nonbleached,Sample,C61H96O6,TG,0.004054330387528397
58,TG 58:11|TG 18:3_20:4_20:4,High (+6),Nonbleached,Sample,C61H96O6,TG,0.008574370682355037
58,TG 58:12|TG 18:3_18:3_22:6,High (+6),Nonbleached,Sample,C61H94O6,TG,0.0023795032572604975
58,TG 58:12|TG 18:3_18:4_22:5,High (+6),Nonbleached,Sample,C61H94O6,TG,0.0012932178590572083
58,TG 58:13|TG 18:3_20:5_20:5,High (+6),Nonbleached,Sample,C61H92O6,TG,9.800806549130946e-4
58,TG 58:1;O3|TG 20:0_20:0_18:1;O3,High (+6),Nonbleached,Sample,C61H116O9,OxTG,7.860733830625613e-4
58,TG 58:4|TG 18:0_18:0_22:4,High (+6),Nonbleached,Sample,C61H110O6,TG,0.0052206336153357655
58,TG 58:5|TG 18:0_18:0_22:5,High (+6),Nonbleached,Sample,C61H108O6,TG,0.002293172610023005
58,TG 58:6|TG 18:0_20:3_20:3,High (+6),Nonbleached,Sample,C61H106O6,TG,0.001089369692231565
58,TG 58:8|TG 18:0_20:4_20:4,High (+6),Nonbleached,Sample,C61H102O6,TG,0.008517662571288394
58,TG 58:9|TG 16:0_20:4_22:5,High (+6),Nonbleached,Sample,C61H100O6,TG,0.005918175925565122
58,TG 58:9|TG 18:1_20:4_20:4,High (+6),Nonbleached,Sample,C61H100O6,TG,0.0046144145146198865
58,TG 60:10|TG 16:0_22:5_22:5,High (+6),Nonbleached,Sample,C63H102O6,TG,0.0018360647026165724
58,TG 60:10|TG 18:1_20:4_22:5,High (+6),Nonbleached,Sample,C63H102O6,TG,0.005014525851805954
58,TG 60:12|TG 20:4_20:4_20:4,High (+6),Nonbleached,Sample,C63H98O6,TG,0.01185777549058564
58,TG 60:13|TG 20:4_20:4_20:5,High (+6),Nonbleached,Sample,C63H96O6,TG,0.001474111333996152
58,TG 60:4|TG 18:0_20:0_22:4,High (+6),Nonbleached,Sample,C63H114O6,TG,0.0027950545555593355
58,TG 60:5;O|TG 20:2_20:2_20:1;O,High (+6),Nonbleached,Sample,C63H112O7,OxTG,6.064409923725888e-4
58,TG 60:6|TG 20:0_20:3_20:3,High (+6),Nonbleached,Sample,C63H110O6,TG,9.223962205569257e-4
58,TG 61:2;O2|TG 16:0_16:0_12:0;O(FA 17:1),High (+6),Nonbleached,Sample,C64H120O8,TG_EST,8.786872623792388e-4
58,TG 61:4;O2|TG 16:0_18:3_9:0;O(FA 18:0),High (+6),Nonbleached,Sample,C64H116O8,TG_EST,3.0440946564683474e-4
58,TG 61:4|TG 17:0_24:0_20:4,High (+6),Nonbleached,Sample,C64H116O6,TG,1.686117717400184e-4
58,TG 61:8;O|TG 21:2_21:2_19:4;O,High (+6),Nonbleached,Sample,C64H108O7,OxTG,0.0010390261735182347
58,TG 62:10;O2|TG 18:3_18:3_8:0;O(FA 18:3),High (+6),Nonbleached,Sample,C65H106O8,TG_EST,5.905461533635612e-4
58,TG 62:4|TG 16:0_26:0_20:4,High (+6),Nonbleached,Sample,C65H118O6,TG,0.0013208211811519925
58,TG 62:8|TG 18:0_22:4_22:4,High (+6),Nonbleached,Sample,C65H110O6,TG,8.688722547640783e-4
58,TG 63:2;O2|TG 16:0_16:0_15:1;O(FA 16:0),High (+6),Nonbleached,Sample,C66H124O8,TG_EST,5.014307658343522e-4
58,TG 63:4|TG 18:0_23:0_22:4,High (+6),Nonbleached,Sample,C66H120O6,TG,5.3816123140849434e-5
58,TG 63:6;O2|TG 16:0_20:4_9:0;O(FA 18:1),High (+6),Nonbleached,Sample,C66H116O8,TG_EST,5.007355053099926e-4
58,TG 64:12|TG 20:4_22:4_22:4,High (+6),Nonbleached,Sample,C67H106O6,TG,3.5982320871599967e-4
58,TG 64:14|TG 20:4_22:5_22:5,High (+6),Nonbleached,Sample,C67H102O6,TG,8.790200998643045e-4
58,TG 64:1;O2|TG 16:0_16:0_18:0;O(FA 14:0),High (+6),Nonbleached,Sample,C67H128O8,TG_EST,2.332192257855544e-4
58,TG 64:2;O2|TG 16:0_16:0_16:1;O(FA 16:0),High (+6),Nonbleached,Sample,C67H126O8,TG_EST,2.329418612146663e-4
58,TG 64:4|TG 18:0_24:0_22:4,High (+6),Nonbleached,Sample,C67H122O6,TG,5.164010562737528e-4
58,TG 64:5|TG 16:0_26:0_22:5,High (+6),Nonbleached,Sample,C67H120O6,TG,3.0038213207753947e-4
58,TG 64:6;O2|TG 15:0_20:4_14:1;O(FA 15:0),High (+6),Nonbleached,Sample,C67H118O8,TG_EST,3.7938665644930735e-4
58,TG 65:5;O2|TG 16:0_18:3_15:1;O(FA 16:0),High (+6),Nonbleached,Sample,C68H122O8,TG_EST,8.146974067782137e-4
58,TG 65:6;O2|TG 9:0_16:0_18:2;O(FA 22:3),High (+6),Nonbleached,Sample,C68H120O8,TG_EST,0.0016045466461991318
58,TG 65:7;O2|TG 17:2_17:2_17:1;O(FA 14:1),High (+6),Nonbleached,Sample,C68H118O8,TG_EST,2.568543854194995e-4
58,TG 66:1;O2|TG 16:0_16:0_18:0;O(FA 16:0),High (+6),Nonbleached,Sample,C69H132O8,TG_EST,2.049354359435247e-4
58,TG 66:2;O2|TG 16:0_16:0_18:1;O(FA 16:0),High (+6),Nonbleached,Sample,C69H130O8,TG_EST,2.699644841368106e-4
58,TG 66:3;O2|TG 17:1_17:1_17:0;O(FA 15:0),High (+6),Nonbleached,Sample,C69H128O8,TG_EST,1.19381409504519e-4
58,TG 66:6;O2|TG 15:1_22:3_15:0;O(FA 14:1),High (+6),Nonbleached,Sample,C69H122O8,TG_EST,3.155373322308655e-4
58,TG 67:6;O2|TG 16:0_18:3_17:2;O(FA 16:0),High (+6),Nonbleached,Sample,C70H124O8,TG_EST,0.0010547102154533875
58,TG 68:3;O2|TG 16:0_18:2_18:0;O(FA 16:0),High (+6),Nonbleached,Sample,C71H132O8,TG_EST,7.52508571790822e-5
58,TG 68:4;O2|TG 17:1_17:1_17:0;O(FA 17:1),High (+6),Nonbleached,Sample,C71H130O8,TG_EST,9.471815186114868e-5
58,TG 68:5;O2|TG 16:0_18:2_18:2;O(FA 16:0),High (+6),Nonbleached,Sample,C71H128O8,TG_EST,9.583500653325811e-5
58,TG 72:11|TG 18:0_22:4_32:7,High (+6),Nonbleached,Sample,C75H124O6,TG,5.854130597049919e-4
58,TG O-42:4|TG O-10:0_16:2_16:2,High (+6),Nonbleached,Sample,C45H80O5,EtherTG,4.779805159143325e-4
58,TG O-47:0|TG O-19:0_14:0_14:0,High (+6),Nonbleached,Sample,C50H98O5,EtherTG,5.310828875594298e-4
58,TG O-47:1|TG O-17:0_14:0_16:1,High (+6),Nonbleached,Sample,C50H96O5,EtherTG,1.3495450561131647e-4
58,TG O-47:7|TG O-17:1_15:3_15:3,High (+6),Nonbleached,Sample,C50H84O5,EtherTG,1.6915540629895912e-4
58,TG O-48:0|TG O-17:0_15:0_16:0,High (+6),Nonbleached,Sample,C51H100O5,EtherTG,4.823628761343645e-4
58,TG O-48:1|TG O-16:0_16:0_16:1,High (+6),Nonbleached,Sample,C51H98O5,EtherTG,8.224784075401947e-6
58,TG O-49:10|TG O-19:4_15:3_15:3,High (+6),Nonbleached,Sample,C52H82O5,EtherTG,5.560309061622453e-4
58,TG O-49:11|TG O-19:3_15:4_15:4,High (+6),Nonbleached,Sample,C52H80O5,EtherTG,0.002664789360293167
58,TG O-49:12|TG O-19:4_15:4_15:4,High (+6),Nonbleached,Sample,C52H78O5,EtherTG,1.9966920729092916e-4
58,TG O-49:5|TG O-17:3_16:1_16:1,High (+6),Nonbleached,Sample,C52H92O5,EtherTG,4.778436827260277e-5
58,TG O-49:7|TG O-19:0_15:3_15:4,High (+6),Nonbleached,Sample,C52H88O5,EtherTG,4.3111329982279973e-4
58,TG O-50:0|TG O-17:0_16:0_17:0,High (+6),Nonbleached,Sample,C53H104O5,EtherTG,2.422095360766075e-4
58,TG O-50:1|TG O-16:0_16:0_18:1,High (+6),Nonbleached,Sample,C53H102O5,EtherTG,3.867275720921458e-4
58,TG O-50:1|TG O-19:0_15:1_16:0,High (+6),Nonbleached,Sample,C53H102O5,EtherTG,9.544225830088056e-4
58,TG O-50:2|TG O-16:0_16:0_18:2,High (+6),Nonbleached,Sample,C53H100O5,EtherTG,5.510013619434743e-4
58,TG O-50:3|TG O-16:0_16:0_18:3,High (+6),Nonbleached,Sample,C53H98O5,EtherTG,0.0018037387864281336
58,TG O-50:3|TG O-17:0_15:0_18:3,High (+6),Nonbleached,Sample,C53H98O5,EtherTG,5.96485453374845e-4
58,TG O-51:13|TG O-21:5_15:4_15:4,High (+6),Nonbleached,Sample,C54H80O5,EtherTG,6.252869904158659e-4
58,TG O-51:2|TG O-19:2_16:0_16:0,High (+6),Nonbleached,Sample,C54H102O5,EtherTG,6.023766768605084e-4
