"","Lipid","term","df","sumsq","statistic","p.value","adj_pvalues"
"199","Cer 34:0;O2|Cer 16:0;O2/18:0","temperature",2,7.33765007774704e-08,0.694794674993059,0.504822567106268,0.844934660629883
"200","Cer 34:0;O2|Cer 16:0;O2/18:0","parent",2,3.61719880670217e-07,3.42508901713609,0.0418837858765662,0.268972179046538
"201","Cer 34:0;O2|Cer 16:0;O2/18:0","temperature:parent",4,5.50127888500305e-08,0.260455270723775,0.901612663925167,0.978434954357542
"202","Cer 34:0;O3|Cer 18:0;O2/16:0;O","temperature",2,4.32409828829296e-06,4.44981066488844,0.0176697139579083,0.158463498579965
"203","Cer 34:0;O3|Cer 18:0;O2/16:0;O","parent",2,5.02587268351206e-07,0.517198740093678,0.599935877942155,0.896183009637159
"204","Cer 34:0;O3|Cer 18:0;O2/16:0;O","temperature:parent",4,2.05735534011631e-06,1.0585839085458,0.388907911616697,0.754833544496259
"205","Cer 34:1;O2|Cer 14:0;O2/20:1","temperature",2,6.68394015661167e-07,0.931773427012503,0.401843017527103,0.763686983056169
"206","Cer 34:1;O2|Cer 14:0;O2/20:1","parent",2,1.03983051545426e-06,1.44957378461652,0.246169977802291,0.639629979915231
"207","Cer 34:1;O2|Cer 14:0;O2/20:1","temperature:parent",4,5.14533318531187e-07,0.3586421050207,0.836562839417632,0.966542784608256
"208","Cer 34:1;O2|Cer 19:0;O2/15:1","temperature",2,8.52854709000341e-08,3.30642066498852,0.0463942312035928,0.288992637226321
"209","Cer 34:1;O2|Cer 19:0;O2/15:1","parent",2,7.14457522415253e-08,2.76987052007864,0.07413820258118,0.369813637727424
"210","Cer 34:1;O2|Cer 19:0;O2/15:1","temperature:parent",4,6.17916598787843e-08,1.19779617202696,0.325942912759256,0.719921071063893
"211","Cer 34:1;O3|Cer 18:0;O2/16:1(2OH)","temperature",2,2.9494230674782e-05,1.55665231604789,0.222760218220943,0.616810295309575
"212","Cer 34:1;O3|Cer 18:0;O2/16:1(2OH)","parent",2,0.000196003363949695,10.3447041494235,0.000222411640387574,0.00646527630505948
"213","Cer 34:1;O3|Cer 18:0;O2/16:1(2OH)","temperature:parent",4,3.6158825354494e-05,0.954198803391241,0.442544462393191,0.792379007881499
"214","Cer 34:2;O2|Cer 15:0;O2/19:2","temperature",2,0.000174853169512701,1.14698387017723,0.327339800212748,0.722104278505548
"215","Cer 34:2;O2|Cer 15:0;O2/19:2","parent",2,0.000364123213897157,2.38853807603869,0.104121539270264,0.438872288024165
"216","Cer 34:2;O2|Cer 15:0;O2/19:2","temperature:parent",4,8.11575513261403e-05,0.266184486599776,0.898036432720103,0.978196652334155
"217","Cer 34:2;O2|Cer 18:2;O2/16:0","temperature",2,4.00492306806069e-05,0.905173225160333,0.412215823997355,0.76823420699286
"218","Cer 34:2;O2|Cer 18:2;O2/16:0","parent",2,8.62350208324742e-05,1.9490419816353,0.155077724705001,0.518086612653826
"219","Cer 34:2;O2|Cer 18:2;O2/16:0","temperature:parent",4,0.000224806998540919,2.54048919854075,0.0537795908414657,0.312321409991742
"220","Cer 34:2;O2|Cer 19:2;O2/15:0","temperature",2,2.24162850071067e-06,0.985499955588216,0.381717369891882,0.749505612155721
"221","Cer 34:2;O2|Cer 19:2;O2/15:0","parent",2,4.07109700247821e-06,1.78979965407543,0.179495901300372,0.557276286039753
"222","Cer 34:2;O2|Cer 19:2;O2/15:0","temperature:parent",4,9.25932296017339e-07,0.203536454928523,0.935024368611105,0.983969870477692
"223","Cer 34:2;O3|Cer 18:2;O2/16:0(2OH)","temperature",2,1.16789863571475e-05,1.6113702547883,0.211709661582477,0.600790582804456
"224","Cer 34:2;O3|Cer 18:2;O2/16:0(2OH)","parent",2,3.4219516637695e-05,4.72132679643635,0.0141398394016371,0.13753713017977
"225","Cer 34:2;O3|Cer 18:2;O2/16:0(2OH)","temperature:parent",4,2.15314534683155e-05,1.48536622101492,0.223825509732166,0.617289764572135
"226","Cer 34:2;O3|Cer 18:2;O2/16:0;O","temperature",2,6.08778654923785e-07,0.64113696464938,0.531769767352615,0.864852566967694
"227","Cer 34:2;O3|Cer 18:2;O2/16:0;O","parent",2,1.35228819138974e-06,1.42416613878711,0.252094191187104,0.647255035037753
"228","Cer 34:2;O3|Cer 18:2;O2/16:0;O","temperature:parent",4,4.47197678434879e-06,2.35483750810779,0.0691899642463695,0.357235414556994
"229","Cer 34:3;O2|Cer 16:3;O2/18:0","temperature",2,2.56023584351938e-08,0.121191800446095,0.886172688969553,0.975427312110638
"230","Cer 34:3;O2|Cer 16:3;O2/18:0","parent",2,8.71337619800766e-08,0.412457997599589,0.664673224269164,0.935473143672672
"231","Cer 34:3;O2|Cer 16:3;O2/18:0","temperature:parent",4,1.83626928867304e-07,0.434609924240895,0.782824533768519,0.966542784608256
"232","Cer 34:3;O2|Cer 19:1;O2/15:2","temperature",2,1.32830438712081e-07,0.273910636518352,0.761747866792842,0.966542784608256
"233","Cer 34:3;O2|Cer 19:1;O2/15:2","parent",2,3.36997980021571e-06,6.9492604336864,0.00247074803730117,0.0414528903688218
"234","Cer 34:3;O2|Cer 19:1;O2/15:2","temperature:parent",4,5.71419195551301e-07,0.589163888525295,0.672294200229879,0.939591700312253
"235","Cer 34:4;O2|Cer 17:1;O2/17:3","temperature",2,2.08528605805533e-07,2.15277155626413,0.128807890800644,0.480057616049282
"236","Cer 34:4;O2|Cer 17:1;O2/17:3","parent",2,4.99515312897278e-07,5.15680979772371,0.00993859349505465,0.108565937525843
"237","Cer 34:4;O2|Cer 17:1;O2/17:3","temperature:parent",4,3.73514864454087e-08,0.19280140797289,0.940822715553208,0.983969870477692
"238","Cer 34:4;O2|Cer 18:3;O2/16:1","temperature",2,1.33869730316077e-07,0.422747309994683,0.658001254136164,0.931738617978924
"239","Cer 34:4;O2|Cer 18:3;O2/16:1","parent",2,4.04197342366953e-08,0.127641505506273,0.880508975855565,0.974689047050364
"240","Cer 34:4;O2|Cer 18:3;O2/16:1","temperature:parent",4,6.07428885674869e-07,0.959100040112947,0.439899920771922,0.79137274046166
"241","Cer 34:4;O3|Cer 20:3;O2/14:1;O","temperature",2,1.04104639951601e-06,1.40136762696357,0.257537212430008,0.650011587061366
"242","Cer 34:4;O3|Cer 20:3;O2/14:1;O","parent",2,7.73851118740272e-07,1.04169219200636,0.361794192241724,0.7372905013532
"243","Cer 34:4;O3|Cer 20:3;O2/14:1;O","temperature:parent",4,1.77072860938129e-06,1.1918017057063,0.328459602160867,0.722104278505548
"244","Cer 34:5;O2|Cer 18:2;O2/16:3","temperature",2,2.82789708701439e-08,0.0102063316813244,0.989848030417383,0.997306408235369
"245","Cer 34:5;O2|Cer 18:2;O2/16:3","parent",2,6.79166464819735e-06,2.451220109322,0.0984307713010106,0.427655253404481
"246","Cer 34:5;O2|Cer 18:2;O2/16:3","temperature:parent",4,3.17645930744317e-06,0.573217416801812,0.683542852224519,0.940522237908493
"247","Cer 34:7;O2|Cer 16:3;O2/18:4","temperature",2,9.73976933120364e-07,0.772912213187239,0.468121121948934,0.812545173238746
"248","Cer 34:7;O2|Cer 16:3;O2/18:4","parent",2,8.57190422172226e-06,6.80234740469118,0.00275990674753925,0.0444573513664125
"249","Cer 34:7;O2|Cer 16:3;O2/18:4","temperature:parent",4,3.03056928571522e-07,0.120247407006607,0.974515060491476,0.995557194864054
"250","Cer 35:0;O2|Cer 20:0;O2/15:0","temperature",2,2.08909091389239e-07,3.66656578874586,0.0340661239734918,0.240651473544583
"251","Cer 35:0;O2|Cer 20:0;O2/15:0","parent",2,1.17144585528966e-06,20.5600592478305,5.94847815618935e-07,6.01748050280114e-05
"252","Cer 35:0;O2|Cer 20:0;O2/15:0","temperature:parent",4,3.66788558036619e-07,3.21875503276868,0.0215878682223104,0.182280236170975
"253","Cer 35:2;O2|Cer 19:0;O2/16:2","temperature",2,1.02003588936722e-06,2.25283658604405,0.117655019275076,0.464903887147075
"254","Cer 35:2;O2|Cer 19:0;O2/16:2","parent",2,3.98083414984276e-06,8.79201301564278,0.000646410436472918,0.0149962425396769
"255","Cer 35:2;O2|Cer 19:0;O2/16:2","temperature:parent",4,4.43796985856292e-07,0.490081818166888,0.742956307150961,0.964575248503066
"256","Cer 35:2;O2|Cer 19:2;O2/16:0","temperature",2,2.29393743968855e-06,2.12780620445959,0.131759506101287,0.481531489783462
"257","Cer 35:2;O2|Cer 19:2;O2/16:0","parent",2,2.43905267291897e-06,2.26241192137539,0.116642175807309,0.463433331450615
"258","Cer 35:2;O2|Cer 19:2;O2/16:0","temperature:parent",4,2.51600931775514e-06,1.16689761110581,0.339098811142721,0.72416642309629
"259","Cer 35:5;O2|Cer 18:2;O2/17:3","temperature",2,4.10592449736618e-08,1.25465475273175,0.295642661394555,0.694224968121476
"260","Cer 35:5;O2|Cer 18:2;O2/17:3","parent",2,4.42052638449224e-07,13.5078821869156,2.95338965843151e-05,0.00127525423540239
"261","Cer 35:5;O2|Cer 18:2;O2/17:3","temperature:parent",4,3.14927208770701e-09,0.0481164375407005,0.995476332213998,0.998634968949961
"262","Cer 35:6;O2|Cer 20:2;O2/15:4","temperature",2,7.29286028182501e-07,0.941232679985222,0.398220585084135,0.761224383732259
"263","Cer 35:6;O2|Cer 20:2;O2/15:4","parent",2,1.90062551090117e-05,24.5298932674207,8.75741463724413e-08,1.16067921047383e-05
"264","Cer 35:6;O2|Cer 20:2;O2/15:4","temperature:parent",4,2.98278888768467e-07,0.192482665928917,0.940992091601284,0.983969870477692
"265","Cer 36:1;O3|Cer 14:0;O2/22:1;O","temperature",2,1.00945474990961e-06,5.52005034362299,0.00743950366317731,0.0903718947754833
"266","Cer 36:1;O3|Cer 14:0;O2/22:1;O","parent",2,2.54999856321367e-07,1.39442807578707,0.259218325921565,0.652951340892071
"267","Cer 36:1;O3|Cer 14:0;O2/22:1;O","temperature:parent",4,5.56530036427283e-07,1.52165008837297,0.213296712867897,0.602712164070293
"268","Cer 36:1;O3|Cer 18:0;O2/18:1;O","temperature",2,1.62076447944959e-06,4.61358695116264,0.0154428251014588,0.145467748326902
"269","Cer 36:1;O3|Cer 18:0;O2/18:1;O","parent",2,4.77758045810373e-07,1.35996211288653,0.267739753553738,0.667676659456211
"270","Cer 36:1;O3|Cer 18:0;O2/18:1;O","temperature:parent",4,4.37328082205402e-07,0.622438102211192,0.649047554062358,0.928942424574819
"271","Cer 36:2;O2|Cer 19:2;O2/17:0","temperature",2,1.57459576552386e-06,3.40039924541087,0.0427828397962134,0.272637721239881
"272","Cer 36:2;O2|Cer 19:2;O2/17:0","parent",2,4.73674799174899e-07,1.02291868487822,0.368326366823252,0.741387870259761
"273","Cer 36:2;O2|Cer 19:2;O2/17:0","temperature:parent",4,1.41878307561819e-07,0.153195791750677,0.960513276983301,0.988672192366972
"274","Cer 36:2;O2|Cer 23:1;O2/13:1","temperature",2,3.81941179778182e-06,1.34059188552199,0.272657227426127,0.670768607160191
"275","Cer 36:2;O2|Cer 23:1;O2/13:1","parent",2,8.91349260016693e-06,3.12858536447519,0.0541297624511268,0.312699054644108
"276","Cer 36:2;O2|Cer 23:1;O2/13:1","temperature:parent",4,1.14217797561117e-06,0.200448996729749,0.936710394542169,0.983969870477692
"277","Cer 36:3;O2|Cer 14:1;O2/22:2","temperature",2,5.52993132447194e-07,4.29896306907318,0.020019261239136,0.173981827057646
"278","Cer 36:3;O2|Cer 14:1;O2/22:2","parent",2,1.19514050900191e-07,0.929101033825793,0.402872655588125,0.763686983056169
"279","Cer 36:3;O2|Cer 14:1;O2/22:2","temperature:parent",4,2.4517012386283e-07,0.952975042802223,0.443206708074802,0.792379007881499
"280","Cer 36:4;O2|Cer 12:0;O2/24:4","temperature",2,2.54168816853498e-06,1.72608011779252,0.190366264594323,0.571777058383662
"281","Cer 36:4;O2|Cer 12:0;O2/24:4","parent",2,2.49047234803157e-06,1.69129905747924,0.196588739539633,0.581488798006703
"282","Cer 36:4;O2|Cer 12:0;O2/24:4","temperature:parent",4,1.19483427723188e-06,0.405710605163593,0.803457942665289,0.966542784608256
"283","Cer 36:4;O2|Cer 12:2;O2/24:2","temperature",2,3.79415106072865e-08,1.66464496491067,0.201501304489132,0.587093086466608
"284","Cer 36:4;O2|Cer 12:2;O2/24:2","parent",2,5.34650800669651e-09,0.234572569482584,0.791938024341185,0.966542784608256
"285","Cer 36:4;O2|Cer 12:2;O2/24:2","temperature:parent",4,1.57798191376328e-08,0.346161711199987,0.845188018406537,0.966542784608256
"286","Cer 36:5;O2|Cer 15:0;O2/21:5","temperature",2,8.67069950694497e-08,0.1937411952358,0.824603224561221,0.966542784608256
"287","Cer 36:5;O2|Cer 15:0;O2/21:5","parent",2,9.64451894487534e-07,2.15500563288789,0.128547157820742,0.480057616049282
"288","Cer 36:5;O2|Cer 15:0;O2/21:5","temperature:parent",4,5.62814502325471e-07,0.628786375823776,0.644650858294407,0.926845946916745
"289","Cer 36:5;O2|Cer 18:1;O2/18:4","temperature",2,1.00510186761228e-06,0.513268495651462,0.60224172711926,0.898524337232993
"290","Cer 36:5;O2|Cer 18:1;O2/18:4","parent",2,7.08152345436465e-07,0.361627314351424,0.698689437775632,0.947449067978784
"291","Cer 36:5;O2|Cer 18:1;O2/18:4","temperature:parent",4,2.96997879020446e-06,0.758329376795583,0.558276944346494,0.877523193218778
"292","Cer 36:5;O2|Cer 18:3;O2/18:2","temperature",2,7.79004633325673e-07,4.7781043624881,0.0135000277095827,0.132846576177178
"293","Cer 36:5;O2|Cer 18:3;O2/18:2","parent",2,5.34016953209486e-06,32.7544744230825,2.67854020914503e-09,6.77402818892779e-07
"294","Cer 36:5;O2|Cer 18:3;O2/18:2","temperature:parent",4,4.64740645129455e-07,1.42526707090216,0.242344519791516,0.637035056623462
"295","Cer 37:3;O3","temperature",2,3.00275666224495e-06,5.09166417815324,0.010472920487644,0.111285781148116
"296","Cer 37:3;O3","parent",2,2.06152057499735e-07,0.349564471747514,0.70702662960327,0.953129182444921
"297","Cer 37:3;O3","temperature:parent",4,2.24927816404654e-06,1.90700918235841,0.127080608212528,0.477652408959548
"298","Cer 37:3;O3|Cer 19:3;O2/18:0(2OH)","temperature",2,1.81223885912977e-06,3.12255473029112,0.0544146550702329,0.313473035700726
"299","Cer 37:3;O3|Cer 19:3;O2/18:0(2OH)","parent",2,3.1217128101833e-06,5.37882688749379,0.00832223845746653,0.0978378070546791
"300","Cer 37:3;O3|Cer 19:3;O2/18:0(2OH)","temperature:parent",4,1.61651517753943e-06,1.39265778591599,0.252980555997747,0.647533323923248
"301","Cer 37:4;O2|Cer 15:0;O2/22:4","temperature",2,8.46579434316898e-09,0.0343333541043346,0.966276437536104,0.991469999043432
"302","Cer 37:4;O2|Cer 15:0;O2/22:4","parent",2,1.51494393214624e-07,0.614391330124375,0.545760344940417,0.871238547636199
"303","Cer 37:4;O2|Cer 15:0;O2/22:4","temperature:parent",4,6.8854084766145e-07,1.39620192623355,0.251803975585588,0.647255035037753
"304","Cer 37:5;O2|Cer 21:3;O2/16:2","temperature",2,2.1691666810728e-07,1.4802094932563,0.239220147104466,0.632832376597485
"305","Cer 37:5;O2|Cer 21:3;O2/16:2","parent",2,1.17347558783934e-07,0.800763592941251,0.455721349547716,0.8035750256196
"306","Cer 37:5;O2|Cer 21:3;O2/16:2","temperature:parent",4,4.97429358318534e-07,1.69719474495001,0.168667652766438,0.541160479837037
"307","Cer 37:5;O2|Cer 22:2;O2/15:3","temperature",2,1.03124831340669e-07,1.41170955538661,0.255053032776073,0.649012185559047
"308","Cer 37:5;O2|Cer 22:2;O2/15:3","parent",2,1.84012983613132e-07,2.51901393587453,0.0926411400871138,0.418094792087343
"309","Cer 37:5;O2|Cer 22:2;O2/15:3","temperature:parent",4,1.57251256078105e-07,1.07633194603083,0.380344471155027,0.748122634495526
"310","Cer 37:6;O2|Cer 15:0;O2/22:6","temperature",2,2.04129445598598e-07,1.17148936706031,0.319825410651906,0.714521610899884
"311","Cer 37:6;O2|Cer 15:0;O2/22:6","parent",2,1.36694953038208e-06,7.84485959609977,0.00127399631880143,0.0255709261130859
"312","Cer 37:6;O2|Cer 15:0;O2/22:6","temperature:parent",4,5.11233826648673e-07,1.46697354280324,0.229347471554777,0.620432198207248
"313","Cer 37:6;O2|Cer 15:1;O2/22:5","temperature",2,1.31463726248352e-07,5.35826765850839,0.00845962379677879,0.0985916524518597
"314","Cer 37:6;O2|Cer 15:1;O2/22:5","parent",2,9.95845989252645e-08,4.0589214297694,0.0244565575300817,0.195112410074374
"315","Cer 37:6;O2|Cer 15:1;O2/22:5","temperature:parent",4,5.61063230709959e-08,1.14340550404454,0.349409136596147,0.730293972274096
"316","Cer 37:6;O2|Cer 18:2;O2/19:4","temperature",2,1.2254262597218e-07,2.36161420699299,0.1066707594557,0.443701234643857
"317","Cer 37:6;O2|Cer 18:2;O2/19:4","parent",2,2.07721585782337e-08,0.400316415770336,0.672637538935936,0.939591700312253
"318","Cer 37:6;O2|Cer 18:2;O2/19:4","temperature:parent",4,9.32065777765888e-08,0.898128208515629,0.47368479829929,0.818583654260332
"319","Cer 38:1;O2|Cer 19:1;O2/19:0","temperature",2,1.29595354115081e-06,6.10494539604655,0.00470528483258195,0.0664785773273728
"320","Cer 38:1;O2|Cer 19:1;O2/19:0","parent",2,3.43010941820506e-07,1.61584733060813,0.210831282373453,0.600790582804456
"321","Cer 38:1;O2|Cer 19:1;O2/19:0","temperature:parent",4,3.20581752032147e-07,0.755094233311504,0.56034696903145,0.878015789764893
"322","Cer 38:3;O3|Cer 18:2;O2/20:1;O","temperature",2,8.00798530592304e-08,2.71052548782554,0.0781340662220869,0.381755989977281
"323","Cer 38:3;O3|Cer 18:2;O2/20:1;O","parent",2,6.10542986786789e-08,2.06655265198188,0.139305619067911,0.494052072027932
"324","Cer 38:3;O3|Cer 18:2;O2/20:1;O","temperature:parent",4,9.9160509711915e-09,0.167818170670917,0.953576571929394,0.986721373854244
"325","Cer 38:6;O2|Cer 20:2;O2/18:4","temperature",2,1.67569729586223e-10,0.012991951203257,0.987096045218174,0.997306408235369
"326","Cer 38:6;O2|Cer 20:2;O2/18:4","parent",2,7.17207342870354e-08,5.56062411999939,0.00720445937419156,0.0893141066535807
"327","Cer 38:6;O2|Cer 20:2;O2/18:4","temperature:parent",4,1.77786806350525e-08,0.689204881571532,0.603519619683202,0.899411383723523
"328","Cer 38:6;O2|Cer 20:3;O2/18:3","temperature",2,1.12930068767616e-07,0.999127777456512,0.376782291010667,0.746827057206487
"329","Cer 38:6;O2|Cer 20:3;O2/18:3","parent",2,3.72307405894583e-07,3.29392052126975,0.0468981224561371,0.290699391400908
"330","Cer 38:6;O2|Cer 20:3;O2/18:3","temperature:parent",4,3.78438575916792e-08,0.167408245379542,0.953776596411743,0.986721373854244
"331","Cer 39:1;O2|Cer 20:1;O2/19:0","temperature",2,3.16391366973897e-07,1.91712318652317,0.159677272550271,0.523766306458671
"332","Cer 39:1;O2|Cer 20:1;O2/19:0","parent",2,5.51944330211286e-08,0.334441891774296,0.717626022831252,0.956148318133091
"333","Cer 39:1;O2|Cer 20:1;O2/19:0","temperature:parent",4,8.58518728621529e-08,0.260102887200541,0.901831505973677,0.978434954357542
"334","Cer 39:2;O3|Cer 18:1;O2/21:1;O","temperature",2,3.29895224172527e-08,3.45650511541238,0.0407683263215791,0.265849442456468
"335","Cer 39:2;O3|Cer 18:1;O2/21:1;O","parent",2,7.78787563409028e-09,0.815981256926309,0.44909208544197,0.795903212391551
"336","Cer 39:2;O3|Cer 18:1;O2/21:1;O","temperature:parent",4,5.98334885850607e-09,0.313455218828921,0.867373912359906,0.972335383137501
"337","Cer 39:2;O3|Cer 19:2;O2/20:0;O","temperature",2,9.78745752795703e-08,1.5623825641815,0.22157515156245,0.616461560287609
"338","Cer 39:2;O3|Cer 19:2;O2/20:0;O","parent",2,7.02856946806531e-08,1.12197824171155,0.335198457825572,0.723925618993058
"339","Cer 39:2;O3|Cer 19:2;O2/20:0;O","temperature:parent",4,3.93364935661278e-08,0.313966377418265,0.86703249698049,0.972335383137501
"340","Cer 39:3;O2|Cer 13:0;O2/26:3","temperature",2,6.57455296120352e-06,4.11002833239952,0.0234322467436523,0.191780427232028
"341","Cer 39:3;O2|Cer 13:0;O2/26:3","parent",2,7.74077680703727e-07,0.483908368819046,0.619763606401113,0.912329546326202
"342","Cer 39:3;O2|Cer 13:0;O2/26:3","temperature:parent",4,1.05714932049911e-06,0.330434151528445,0.855938746022945,0.96927096416875
"343","Cer 39:3;O3|Cer 18:2;O2/21:1;O","temperature",2,4.93826011019854e-07,3.04914279318691,0.0580114296184898,0.324818828408222
"344","Cer 39:3;O3|Cer 18:2;O2/21:1;O","parent",2,1.51388838012009e-07,0.93475469921065,0.400697624848134,0.763686983056169
"345","Cer 39:3;O3|Cer 18:2;O2/21:1;O","temperature:parent",4,2.20916972904042e-07,0.682029075819525,0.608332325367847,0.902922345819972
"346","Cer 39:5;O2|Cer 21:2;O2/18:3","temperature",2,1.13764333675398e-07,2.06454056508729,0.139561047221607,0.494052072027932
"347","Cer 39:5;O2|Cer 21:2;O2/18:3","parent",2,1.26129668776088e-07,2.28894073596257,0.113883482512253,0.458616763174345
"348","Cer 39:5;O2|Cer 21:2;O2/18:3","temperature:parent",4,2.57691701934571e-07,2.33823270766168,0.0707683344047363,0.358663562544245
"349","Cer 40:7;O2|Cer 22:3;O2/18:4","temperature",2,4.65056251468678e-09,0.0161289592771426,0.984006507579423,0.997306408235369
"350","Cer 40:7;O2|Cer 22:3;O2/18:4","parent",2,7.49330314007265e-07,2.59880779617166,0.0862807405552606,0.405583629859208
"351","Cer 40:7;O2|Cer 22:3;O2/18:4","temperature:parent",4,3.82153065719946e-07,0.662686633624078,0.621405656331891,0.913210848344933
"352","Cer 41:2;O2|Cer 18:2;O2/23:0","temperature",2,4.9471254561659e-07,2.18282810534367,0.125345998269736,0.477652408959548
