gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast
Montipora_capitata_HIv3___RNAseq.g16217.t1,192.613578994022,0.8426162495908149,0.18447101191980114,4.567743413025472,4.930030077788519e-6,3.7757285729304125e-4,BvsWT
Montipora_capitata_HIv3___TS.g36736.t1,198.52154786535533,1.1847585667753642,0.24733720250211189,4.790054042780921,1.6673640003326042e-6,1.484964483932583e-4,BvsWT
Montipora_capitata_HIv3___TS.g34835.t1,217.71492941394993,-1.5564186313773174,0.25672426550222666,-6.062608177425355,1.3393166679761988e-9,2.7146563359876195e-7,BvsWT
Montipora_capitata_HIv3___RNAseq.g5221.t1,821.1573449166458,-0.6138997699104763,0.15301187803704994,-4.012105320096968,6.01796388452069e-5,0.0030428896097387196,BvsWT
Montipora_capitata_HIv3___TS.g7542.t1b,1393.678069892373,-1.8015167022015202,0.2003785198480302,-8.990567968901132,2.459560654423827e-19,2.1418218558078897e-16,BvsWT
Montipora_capitata_HIv3___RNAseq.g18814.t1,5.6598074471540265,-5.457685442067522,1.7438083731618375,-3.1297506802147983,0.001749547245053911,0.040132053488495176,BvsWT
Montipora_capitata_HIv3___RNAseq.g27904.t1,120.5917693679848,1.0556550943038885,0.3414989392641044,3.091239746099119,0.0019932262686953193,0.04408723991492413,BvsWT
Montipora_capitata_HIv3___RNAseq.g39629.t1,40.716651203351496,-3.7187598682863454,0.6671929886301461,-5.573739430208273,2.4932857851814875e-8,3.6638834613241957e-6,BvsWT
Montipora_capitata_HIv3___TS.g28901.t1,31.891826704703437,-8.37224636935265,1.0860395646938497,-7.708969950567827,1.2683727147414419e-14,6.212912347708496e-12,BvsWT
Montipora_capitata_HIv3___RNAseq.g41503.t1,95.87335653076887,0.9959093394154266,0.29825065903376136,3.3391689481654816,8.402944163293138e-4,0.023134663134349913,BvsWT
Montipora_capitata_HIv3___RNAseq.g19614.t1,1120.174662448729,-0.6067462745828572,0.1440432830491117,-4.2122496914763214,2.52839827682091e-5,0.001464229071049587,BvsWT
Montipora_capitata_HIv3___RNAseq.g19047.t1,69.09390571050534,-1.1645432496039423,0.20713214668372612,-5.622223629932754,1.8851500671859038e-8,2.8595902180435464e-6,BvsWT
Montipora_capitata_HIv3___RNAseq.g33781.t1,247.28206406177307,-2.831823810501078,0.2853133645434788,-9.925310772007448,3.2309466878100175e-23,3.7983009261894564e-20,BvsWT
Montipora_capitata_HIv3___RNAseq.g19368.t1,3387.7149094366505,0.25099231292270047,0.06699163757735901,3.7466215485905314,1.792321764119941e-4,0.007265701606549664,BvsWT
Montipora_capitata_HIv3___RNAseq.g20011.t1,8859.64590059647,-0.4096861636085111,0.05546258386223546,-7.386712538062384,1.5050349186287772e-13,6.101100173586174e-11,BvsWT
Montipora_capitata_HIv3___RNAseq.g28557.t1,10.688877402380667,-4.686194798307975,1.4825886638616357,-3.160819256571167,0.0015732608920588063,0.0369535565375491,BvsWT
Montipora_capitata_HIv3___RNAseq.g5045.t1,5044.555298140033,0.260059120608573,0.08070340411599906,3.222405838479588,0.0012711894036930964,0.03126381303308795,BvsWT
Montipora_capitata_HIv3___RNAseq.g37423.t1,1123.3386978199956,-0.6045919677627404,0.17553194237807268,-3.4443415800671136,5.724519928433408e-4,0.01785078415879659,BvsWT
Montipora_capitata_HIv3___RNAseq.g48125.t1,7.727430834383256,-4.263216345499549,0.9568009522155124,-4.45569826788727,8.362057328634775e-6,5.904164922248073e-4,BvsWT
Montipora_capitata_HIv3___TS.g49197.t2,811.9286539006868,-0.45520118961927786,0.11827786421964179,-3.848574647695447,1.1880709474967187e-4,0.005172948910656083,BvsWT
Montipora_capitata_HIv3___RNAseq.g7556.t1,3035.9981052010367,-0.7972499763650177,0.17219941839483802,-4.629806440675625,3.6600770040230867e-6,2.917143407409858e-4,BvsWT
Montipora_capitata_HIv3___RNAseq.g41903.t1,51.00119991909845,0.9679016897381376,0.24223957353916967,3.995638184120357,6.452020972890492e-5,0.0032057657051339818,BvsWT
Montipora_capitata_HIv3___RNAseq.g17346.t1,7.1526575318430865,-4.014575023127179,0.9147560199772578,-4.388683906367719,1.140386769133624e-5,7.617265260190276e-4,BvsWT
